seed,K,lambda_group,contrast,metric,mean,session_bootstrap_low,session_bootstrap_high,unit,scope
42,32,0.1,C2-C1,marginal,-0.004259650409221649,-0.009457124881446361,0.0013718532398343064,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.1,C2-C1,shuffle_gap,0.00017441626017292356,-0.0017893540921310582,0.0021012434122773486,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.1,C2-C0,conditional,0.0016077381558716297,-0.0003251966019161045,0.003415006243158131,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.1,C2-C0,marginal,-0.15305583029985428,-0.18952514916658403,-0.11815002311021089,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.1,C2-C0,shuffle_gap,6.813695654273059e-05,-0.001849496569484472,0.002253784735997518,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C1,conditional,-0.004034136887639761,-0.009616413961630314,0.0015548032615333766,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C1,marginal,-0.04686993956565857,-0.058159437216818335,-0.03521206721663475,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C1,shuffle_gap,0.008352623072763285,0.004909571817455193,0.011795076262981936,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C0,conditional,0.005737483408302069,0.002602009663823992,0.009147350552957505,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C0,marginal,-0.1650339037179947,-0.2004310029000044,-0.13200350061059,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,32,0.3,C2-C0,shuffle_gap,0.005990084726363422,0.0030337859100351737,0.008955043241536864,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C1,conditional,-0.005219059158116579,-0.0069671846088022,-0.0035733111877925697,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C1,marginal,-0.01858837753534317,-0.022554367780685425,-0.015057100504636765,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C1,shuffle_gap,0.0011942221472660698,2.494499087333667e-05,0.0024664460153629377,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C0,conditional,0.0031262200325727465,0.0012228830507956445,0.0051141839264892035,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C0,marginal,-0.10934196710586548,-0.15599859096109867,-0.06546916406601667,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.03,C2-C0,shuffle_gap,-0.00019985573987166107,-0.0023433281038887804,0.001983189880071828,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.1,C2-C1,conditional,0.0006879637949168682,-0.0007490534358657896,0.002056665555573999,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.1,C2-C1,marginal,-0.014422275125980377,-0.019516994915902613,-0.009594609066843987,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.1,C2-C1,shuffle_gap,0.0003956032296021779,-0.001468512301022808,0.0022648190000715347,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.1,C2-C0,conditional,0.002896963898092508,0.0010554675920866432,0.004638128851074725,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
