seed,arm,lambda_group,K,bank,step,origin,clip_id,session_id,conditional_loss,conditional_cross_distance,conditional_self_distance,conditional_correct_common_loss,conditional_correct_common_cross_distance,conditional_correct_common_self_distance,conditional_shuffled_loss,conditional_shuffled_cross_distance,conditional_shuffled_self_distance,diversity_overall_cross_distance,diversity_overall_self_distance,diversity_overall_ES,diversity_overall_prediction_std,diversity_overall_boundary_fraction,diversity_overall_temporal_mean,diversity_overall_temporal_std,diversity_overall_velocity_abs_mean,diversity_overall_velocity_rms,diversity_overall_expression_entropy,diversity_AU_cross_distance,diversity_AU_self_distance,diversity_AU_ES,diversity_AU_prediction_std,diversity_AU_boundary_fraction,diversity_AU_temporal_mean,diversity_AU_temporal_std,diversity_AU_velocity_abs_mean,diversity_AU_velocity_rms,diversity_VA_cross_distance,diversity_VA_self_distance,diversity_VA_ES,diversity_VA_prediction_std,diversity_VA_boundary_fraction,diversity_VA_temporal_mean,diversity_VA_temporal_std,diversity_VA_velocity_abs_mean,diversity_VA_velocity_rms,diversity_expression_cross_distance,diversity_expression_self_distance,diversity_expression_ES,diversity_expression_prediction_std,diversity_expression_boundary_fraction,diversity_expression_temporal_mean,diversity_expression_temporal_std,diversity_expression_velocity_abs_mean,diversity_expression_velocity_rms,diversity_expression_expression_entropy
123,C1,0.3,64,1,2000,phase23_new,speaker/session1/Camera-2024-10-18-162224-162332,session1,0.2577841281890869,0.38236764073371887,0.2491670399904251,0.2577841281890869,0.38236764073371887,0.2491670399904251,0.25085943937301636,0.37509793043136597,0.2484769970178604,0.38236764073371887,0.2491670697927475,0.2577840983867645,0.13784252107143402,0.09777343273162842,0.22576430439949036,0.060379814356565475,0.033037953078746796,0.06900638341903687,1.3362144231796265,0.34591323137283325,0.15423981845378876,0.2687933146953583,0.1067323237657547,0.03732910379767418,0.2797353267669678,0.06117973476648331,0.04022505134344101,0.07671548426151276,0.7061679363250732,0.691821277141571,0.3602572977542877,0.5798479318618774,0.0,0.22403891384601593,0.12331864982843399,0.022448210045695305,0.06878136843442917,0.2969086766242981,0.14537213742733002,0.2242226004600525,0.08567281067371368,0.2355499267578125,0.125,0.04314526915550232,0.02220957539975643,0.051607031375169754,1.3362144231796265
123,C1,0.3,64,1,2000,phase23_new,speaker/session1/Camera-2024-07-15-110902-110933,session1,0.2679709196090698,0.3876003921031952,0.23925891518592834,0.2679709196090698,0.3876003921031952,0.23925891518592834,0.2719601094722748,0.39654362201690674,0.2491670399904251,0.3876003623008728,0.23925891518592834,0.2679709196090698,0.1331191062927246,0.09596191346645355,0.20266315340995789,0.06628536432981491,0.0330485925078392,0.07116346806287766,1.3919360637664795,0.37323710322380066,0.14899902045726776,0.2987375855445862,0.10208342969417572,0.04802246391773224,0.244276225566864,0.06766530871391296,0.03874066844582558,0.07538704574108124,0.6362446546554565,0.6628071069717407,0.3048411011695862,0.5505681037902832,0.0,0.20121780037879944,0.13175329566001892,0.0261155366897583,0.08792674541473389,0.31473347544670105,0.14219209551811218,0.24363742768764496,0.08694879710674286,0.2098388671875,0.125,0.04733100160956383,0.024109208956360817,0.05689425766468048,1.3919360637664795
123,C1,0.3,64,1,2000,phase23_new,speaker/session1/Camera-2024-10-21-153924-153959,session1,0.2785252630710602,0.4027637541294098,0.2484769970178604,0.2785252630710602,0.4027637541294098,0.2484769970178604,0.3372507393360138,0.45754486322402954,0.2405882626771927,0.4027637541294098,0.2484769970178604,0.2785252630710602,0.13765059411525726,0.09849120676517487,0.2317243069410324,0.06348849833011627,0.03793173283338547,0.07746271789073944,1.3105521202087402,0.3964763581752777,0.15538851916790009,0.31878209114074707,0.10685855150222778,0.03417155146598816,0.290515273809433,0.06473325937986374,0.04697004705667496,0.08698458969593048,0.6528064012527466,0.6853771805763245,0.31011781096458435,0.5761935710906982,0.0,0.2176896333694458,0.12606410682201385,0.024258019402623177,0.07590329647064209,0.3012971878051758,0.14722582697868347,0.22768427431583405,0.08574998378753662,0.24371337890625,0.125,0.045510683208703995,0.024403320625424385,0.05589544028043747,1.3105521202087402
123,C1,0.3,64,1,2000,phase23_new,speaker/session10/Camera-2024-10-23-151539-151613,session10,0.20072393119335175,0.32558104395866394,0.2497142255306244,0.20072393119335175,0.32558104395866394,0.2497142255306244,0.2099190205335617,0.33317193388938904,0.24650582671165466,0.32558104395866394,0.24971424043178558,0.20072391629219055,0.13547475636005402,0.05000976473093033,0.18188908696174622,0.04738801345229149,0.006672884337604046,0.016600612550973892,1.4358716011047363,0.2882300317287445,0.14231941103935242,0.2170703262090683,0.09863143414258957,0.01288248784840107,0.21173882484436035,0.039898212999105453,0.006820194888859987,0.01416081190109253,0.6363217830657959,0.7129395604133606,0.2798520028591156,0.5846202373504639,0.0,0.18557265400886536,0.13098999857902527,0.008046039380133152,0.03066982701420784,0.2654845118522644,0.14478075504302979,0.1930941343307495,0.0922696441411972,0.1321258544921875,0.125,0.040530912578105927,0.006053387653082609,0.01581258699297905,1.4358716011047363
123,C1,0.3,64,1,2000,phase23_new,speaker/session10/Camera-2024-07-11-134401-134311,session10,0.24386923015117645,0.3681773543357849,0.24861624836921692,0.24386923015117645,0.3681773543357849,0.24861624836921692,0.28795892000198364,0.40595415234565735,0.23599043488502502,0.3681773543357849,0.2486162781715393,0.24386921525001526,0.135619655251503,0.06555663794279099,0.18092191219329834,0.04790175333619118,0.007364456541836262,0.018414834514260292,1.3835411071777344,0.3347669243812561,0.14519120752811432,0.26217132806777954,0.09991277754306793,0.02845866046845913,0.21268385648727417,0.04051021859049797,0.007529747672379017,0.015619512647390366,0.6895287036895752,0.7042248249053955,0.33741629123687744,0.5781598091125488,0.0,0.16639506816864014,0.1312844157218933,0.008285949006676674,0.032255180180072784,0.2989010810852051,0.14570719003677368,0.22604748606681824,0.09193504601716995,0.1515045166015625,0.125,0.04091523215174675,0.006824162323027849,0.018497707322239876,1.3835411071777344
123,C1,0.3,64,1,2000,phase23_new,speaker/session10/Camera-2024-10-14-135007-134930,session10,0.27173376083374023,0.39498665928840637,0.24650582671165466,0.27173376083374023,0.39498665928840637,0.24650582671165466,0.2777523398399353,0.40206047892570496,0.24861624836921692,0.39498668909072876,0.24650584161281586,0.27173376083374023,0.13379259407520294,0.0975341796875,0.18159182369709015,0.06141458451747894,0.031086310744285583,0.07046786695718765,1.353959083557129,0.37506309151649475,0.1444406509399414,0.30284276604652405,0.09803961962461472,0.0537516288459301,0.21488305926322937,0.05964188277721405,0.03542785719037056,0.07298200577497482,0.6769304275512695,0.6942083239555359,0.3298262655735016,0.5674479007720947,0.0,0.158275306224823,0.13213248550891876,0.0222457405179739,0.07224331796169281,0.31824955344200134,0.1505720615386963,0.2429635226726532,0.09241564571857452,0.204010009765625,0.125,0.04705893248319626,0.025156058371067047,0.06500883400440216,1.353959083557129
123,C1,0.3,64,1,2000,phase23_new,speaker/session10/Camera-2024-07-11-142837-142758,session10,0.2000168114900589,0.3180120289325714,0.23599043488502502,0.2000168114900589,0.3180120289325714,0.23599043488502502,0.22369123995304108,0.34854835271835327,0.2497142255306244,0.3180120289325714,0.2359904646873474,0.2000167965888977,0.12217744439840317,0.1456347554922104,0.16762535274028778,0.058674562722444534,0.03897085785865784,0.082159124314785,1.1340317726135254,0.2890903949737549,0.1296720951795578,0.22425433993339539,0.08529172837734222,0.08335775136947632,0.19860990345478058,0.056973498314619064,0.04555137827992439,0.08654013276100159,0.6319130659103394,0.6793988347053528,0.29221364855766296,0.5559361577033997,0.0,0.10574270784854889,0.1184268444776535,0.028253434225916862,0.08455401659011841,0.21564981341362,0.13964992761611938,0.1458248496055603,0.08289851993322372,0.2988128662109375,0.125,0.04692598432302475,0.029311738908290863,0.07255717366933823,1.1340317726135254
123,C1,0.3,64,1,2000,phase23_new,speaker/session11/Camera-2024-07-15-110902-110933,session11,0.21796365082263947,0.33393627405166626,0.2319452464580536,0.21796365082263947,0.33393627405166626,0.2319452464580536,0.29941779375076294,0.4253659248352051,0.2518962323665619,0.33393627405166626,0.23194526135921478,0.21796363592147827,0.12483564764261246,0.13610351085662842,0.17779509723186493,0.0556626170873642,0.037000857293605804,0.07875160872936249,1.2198046445846558,0.31643080711364746,0.13272003829479218,0.2500707805156708,0.08943136781454086,0.07422689348459244,0.21116483211517334,0.05431026592850685,0.04298977926373482,0.08158998936414719,0.6204829216003418,0.6531164050102234,0.2939247190952301,0.5378137826919556,0.0,0.13870267570018768,0.11387378722429276,0.02892284281551838,0.09023675322532654,0.2306850701570511,0.14725324511528015,0.157058447599411,0.08797413110733032,0.2861480712890625,0.125,0.043645501136779785,0.027791131287813187,0.06973713636398315,1.2198046445846558
123,C1,0.3,64,1,2000,phase23_new,speaker/session11/Camera-2024-10-17-143648-143743,session11,0.30695706605911255,0.4263485372066498,0.23878292739391327,0.30695706605911255,0.4263485372066498,0.23878292739391327,0.3739960193634033,0.501559317111969,0.25512659549713135,0.42634856700897217,0.23878292739391327,0.30695709586143494,0.12712857127189636,0.11707518994808197,0.1731506735086441,0.06303958594799042,0.035622529685497284,0.07624191790819168,1.2423896789550781,0.4204537272453308,0.13590256869792938,0.3525024354457855,0.0907008945941925,0.06975097954273224,0.2026718258857727,0.0613069087266922,0.04124021157622337,0.08051418513059616,0.6561962366104126,0.6773857474327087,0.3175033628940582,0.5548229813575745,0.0,0.1443447321653366,0.12482459843158722,0.024717282503843307,0.07647720724344254,0.3531082272529602,0.14738692343235016,0.2794147729873657,0.08850689232349396,0.235076904296875,0.125,0.05084211751818657,0.027815675362944603,0.0674399808049202,1.2423896789550781
123,C1,0.3,64,1,2000,phase23_new,speaker/session11/Camera-2024-10-21-135251-135252,session11,0.3366055190563202,0.46416881680488586,0.25512659549713135,0.3366055190563202,0.46416881680488586,0.25512659549713135,0.3553892970085144,0.4713619351387024,0.2319452464580536,0.46416884660720825,0.25512659549713135,0.3366055488586426,0.13856537640094757,0.051166992634534836,0.23740844428539276,0.0498272106051445,0.011852202005684376,0.03606549650430679,1.3222291469573975,0.46728184819221497,0.1557788848876953,0.3893924057483673,0.10634816437959671,0.007104492746293545,0.2965748608112335,0.04944900795817375,0.013819829560816288,0.039777886122465134,0.8300591111183167,0.707554817199707,0.47628170251846313,0.5914120674133301,0.0,0.243294358253479,0.12115323543548584,0.012541946955025196,0.04278182238340378,0.2601925730705261,0.15050910413265228,0.18493801355361938,0.08576102554798126,0.146575927734375,0.125,0.03270484507083893,0.007990463636815548,0.02530619502067566,1.3222291469573975
123,C1,0.3,64,1,2000,phase23_new,speaker/session11/Camera-2024-10-18-144417-144442,session11,0.24636395275592804,0.372312068939209,0.2518962323665619,0.24636395275592804,0.372312068939209,0.2518962323665619,0.2634376585483551,0.38282912969589233,0.23878292739391327,0.372312068939209,0.2518962025642395,0.24636396765708923,0.1361977905035019,0.04160156100988388,0.18744468688964844,0.047120943665504456,0.007971281185746193,0.018852470442652702,1.4261865615844727,0.3552705943584442,0.1435653567314148,0.2834879159927368,0.09867390990257263,0.0019042969215661287,0.21700160205364227,0.04007476195693016,0.008288100361824036,0.016783343628048897,0.6663541793823242,0.7174916863441467,0.30760833621025085,0.5892184972763062,0.0,0.21554642915725708,0.13177159428596497,0.009196395054459572,0.032762158662080765,0.2891237735748291,0.14798204600811005,0.21513274312019348,0.09329991042613983,0.126434326171875,0.125,0.03916987031698227,0.007070965599268675,0.017725208774209023,1.4261865615844727
123,C1,0.3,64,1,2000,phase23_new,speaker/session12/Camera-2024-10-18-140432-140500,session12,0.2232460379600525,0.3508710563182831,0.2552500367164612,0.2232460379600525,0.3508710563182831,0.2552500367164612,0.27201563119888306,0.40057438611984253,0.25711750984191895,0.3508710265159607,0.2552500367164612,0.2232460081577301,0.1392366886138916,0.057929687201976776,0.1971215009689331,0.04476967081427574,0.00916406698524952,0.02230820432305336,1.4165940284729004,0.3169308304786682,0.15077072381973267,0.24154546856880188,0.10378559678792953,0.01947428472340107,0.2338511049747467,0.03898310288786888,0.009757657535374165,0.02031790278851986,0.6864880323410034,0.7187751531600952,0.3271004557609558,0.5917928218841553,0.0,0.2101353406906128,0.12101992964744568,0.011267545633018017,0.03682458773255348,0.25609004497528076,0.14966481924057007,0.18125763535499573,0.09256845712661743,0.1445159912109375,0.125,0.03655692934989929,0.007525217719376087,0.021026894450187683,1.4165940284729004
123,C1,0.3,64,1,2000,phase23_new,speaker/session12/Camera-2024-10-21-162915-162924,session12,0.31262120604515076,0.44117996096611023,0.25711750984191895,0.31262120604515076,0.44117996096611023,0.25711750984191895,0.316754013299942,0.4403456747531891,0.24718332290649414,0.44117993116378784,0.25711745023727417,0.31262120604515076,0.13931575417518616,0.04304199293255806,0.23843923211097717,0.04022366553544998,0.005877735558897257,0.014294364489614964,1.3091118335723877,0.42792922258377075,0.1548493206501007,0.3505045771598816,0.10608886182308197,0.0008219401352107525,0.2984849214553833,0.03550450876355171,0.006184366997331381,0.012034500949084759,0.7891486883163452,0.7141839265823364,0.432056725025177,0.5952634811401367,0.0,0.24185360968112946,0.11859568953514099,0.009855208918452263,0.031824853271245956,0.3077150583267212,0.15363994240760803,0.23089508712291718,0.08762926608324051,0.132965087890625,0.125,0.02947908267378807,0.004308432340621948,0.010666189715266228,1.3091118335723877
123,C1,0.3,64,1,2000,phase23_new,speaker/session12/Camera-2024-07-15-123346-123414,session12,0.2186896800994873,0.34344708919525146,0.24951483309268951,0.2186896800994873,0.34344708919525146,0.24951483309268951,0.23225578665733337,0.35988080501556396,0.2552500367164612,0.34344708919525146,0.2495148479938507,0.2186896651983261,0.1355941742658615,0.05507812276482582,0.184125155210495,0.046294160187244415,0.006523096468299627,0.015982765704393387,1.4376602172851562,0.315851092338562,0.14331549406051636,0.24419334530830383,0.09904541820287704,0.02548014372587204,0.21421419084072113,0.038538526743650436,0.00658535398542881,0.01313719991594553,0.6513926982879639,0.7080354690551758,0.297374963760376,0.5808265209197998,0.0,0.19495801627635956,0.1306273639202118,0.008175363764166832,0.031002424657344818,0.2635951042175293,0.14763054251670837,0.1897798329591751,0.09281503409147263,0.1243438720703125,0.125,0.03975268453359604,0.005993297789245844,0.015309837646782398,1.4376602172851562
123,C1,0.3,64,1,2000,phase23_new,speaker/session12/Camera-2024-10-17-151556-151626,session12,0.23637020587921143,0.3599618673324585,0.24718332290649414,0.23637020587921143,0.3599618673324585,0.24718332290649414,0.23255711793899536,0.3573145270347595,0.24951483309268951,0.3599618375301361,0.24718335270881653,0.23637016117572784,0.13192878663539886,0.06254394352436066,0.1730654090642929,0.049864672124385834,0.007317032665014267,0.018113622441887856,1.3402745723724365,0.3436577320098877,0.13844481110572815,0.2744353413581848,0.09442339092493057,0.01764323003590107,0.20015409588813782,0.04167180135846138,0.007474016398191452,0.015199759043753147,0.6484724283218384,0.7089648246765137,0.29399001598358154,0.5785639882087708,0.0,0.162162184715271,0.1369280070066452,0.009118148125708103,0.0330193005502224,0.27001214027404785,0.14403703808784485,0.19799362123012543,0.0905926525592804,0.1623687744140625,0.125,0.04346046596765518,0.006572411861270666,0.01787647046148777,1.3402745723724365
123,C1,0.3,64,1,2000,phase23_new,speaker/session13/Camera-2024-10-21-144916-144926,session13,0.20489677786827087,0.32398176193237305,0.23816996812820435,0.20489677786827087,0.32398176193237305,0.23816996812820435,0.2536022663116455,0.37576034665107727,0.24431616067886353,0.32398176193237305,0.23816996812820435,0.20489677786827087,0.12912589311599731,0.11353515088558197,0.18055136501789093,0.06554410606622696,0.04104648903012276,0.08199773728847504,1.2937884330749512,0.3056820034980774,0.1390594244003296,0.2361522912979126,0.09408040344715118,0.06585286557674408,0.2131754606962204,0.06422602385282516,0.04759429395198822,0.0853680968284607,0.6023193597793579,0.6709694266319275,0.26683464646339417,0.5506900548934937,0.0,0.15807613730430603,0.1305699497461319,0.030951188877224922,0.09252305328845978,0.23412668704986572,0.14754484593868256,0.16035425662994385,0.08944517374038696,0.2313232421875,0.125,0.05175904184579849,0.03129318356513977,0.0721578374505043,1.2937884330749512
123,C1,0.3,64,1,2000,phase23_new,speaker/session13/Camera-2024-10-18-144417-144442,session13,0.22661244869232178,0.3500111699104309,0.24679745733737946,0.22661244869232178,0.3500111699104309,0.24679745733737946,0.22616615891456604,0.34731563925743103,0.24229896068572998,0.3500111699104309,0.24679748713970184,0.2266124188899994,0.13670116662979126,0.09807128459215164,0.21697711944580078,0.061427172273397446,0.03711789473891258,0.07424738258123398,1.3533508777618408,0.34469717741012573,0.15334731340408325,0.2680235207080841,0.10528553277254105,0.04127604514360428,0.2653907239437103,0.06134685128927231,0.04502210393548012,0.08168067783117294,0.6346351504325867,0.6831925511360168,0.29303887486457825,0.5717118382453918,0.0,0.22178377211093903,0.12386325001716614,0.024236610159277916,0.07545999437570572,0.23770159482955933,0.1454859972000122,0.16495859622955322,0.08685282617807388,0.2290802001953125,0.125,0.04596874862909317,0.025517834350466728,0.05739384517073631,1.3533508777618408
123,C1,0.3,64,1,2000,phase23_new,speaker/session13/Camera-2024-10-17-151556-151626,session13,0.28561660647392273,0.4077746868133545,0.24431616067886353,0.28561660647392273,0.4077746868133545,0.24431616067886353,0.28847312927246094,0.41187185049057007,0.24679745733737946,0.4077746570110321,0.2443162053823471,0.28561654686927795,0.13502496480941772,0.09260741621255875,0.21089321374893188,0.06497510522603989,0.03686681017279625,0.07763130962848663,1.3586084842681885,0.40283867716789246,0.15278272330760956,0.3264473080635071,0.10353036224842072,0.04122721403837204,0.2571770250797272,0.06579308956861496,0.04444669187068939,0.08533681184053421,0.6463711261749268,0.6753589510917664,0.3086916506290436,0.5625396370887756,0.0,0.2073376476764679,0.1367991864681244,0.024147922173142433,0.08047082275152206,0.3307655453681946,0.14528584480285645,0.25812262296676636,0.08719868212938309,0.21209716796875,0.125,0.04548538476228714,0.025834249332547188,0.05966451019048691,1.3586084842681885
123,C1,0.3,64,1,2000,phase23_new,speaker/session13/Camera-2024-10-21-162915-162924,session13,0.2831414043903351,0.4042908847332001,0.24229896068572998,0.2831414043903351,0.4042908847332001,0.24229896068572998,0.28857025504112244,0.4076552391052246,0.23816996812820435,0.40429091453552246,0.24229896068572998,0.28314143419265747,0.13484860956668854,0.10900390148162842,0.20876586437225342,0.06523983180522919,0.03900917246937752,0.07867465913295746,1.3267744779586792,0.3659268319606781,0.15017424523830414,0.29083970189094543,0.10360753536224365,0.05032552406191826,0.25506889820098877,0.06448497623205185,0.04696714133024216,0.08538392186164856,0.7408787608146667,0.6706296801567078,0.40556392073631287,0.5587312579154968,0.0,0.1965569406747818,0.13716629147529602,0.02803386002779007,0.0883994922041893,0.34701913595199585,0.14491021633148193,0.2745640277862549,0.08745492994785309,0.24627685546875,0.125,0.04867357760667801,0.02683180756866932,0.0609891414642334,1.3267744779586792
123,C1,0.3,64,1,2000,phase23_new,speaker/session14/Camera-2024-10-17-143648-143743,session14,0.2852098345756531,0.41387325525283813,0.2573268711566925,0.2852098345756531,0.41387325525283813,0.2573268711566925,0.2848408818244934,0.41213348507881165,0.2545851767063141,0.41387322545051575,0.2573268413543701,0.2852098047733307,0.13985668122768402,0.04374023154377937,0.24012862145900726,0.04262254759669304,0.006780155468732119,0.016273126006126404,1.3070180416107178,0.419007271528244,0.155660018324852,0.3411772549152374,0.1070273220539093,0.0,0.30173033475875854,0.03752921149134636,0.007269804831594229,0.013943612575531006,0.7123959064483643,0.7140441536903381,0.3553738296031952,0.5945406556129456,0.0,0.23863071203231812,0.1261914074420929,0.010632908903062344,0.03561294823884964,0.26115918159484863,0.15455769002437592,0.18388032913208008,0.08774076402187347,0.136688232421875,0.125,0.03128034248948097,0.004898872692137957,0.01208012830466032,1.3070180416107178
123,C1,0.3,64,1,2000,phase23_new,speaker/session14/Camera-2024-10-17-161111-161220,session14,0.2233012318611145,0.34605634212493896,0.24551023542881012,0.2233012318611145,0.34605634212493896,0.24551023542881012,0.2630891799926758,0.39175260066986084,0.2573268711566925,0.34605634212493896,0.24551023542881012,0.2233012318611145,0.13597393035888672,0.07166504114866257,0.20078422129154205,0.0636715516448021,0.027522239834070206,0.06508809328079224,1.4020849466323853,0.3210667371749878,0.15053293108940125,0.24580027163028717,0.10308169573545456,0.03406575694680214,0.2387743443250656,0.06332782655954361,0.032075170427560806,0.06957077980041504,0.5903786420822144,0.6803967356681824,0.25018027424812317,0.5633304119110107,0.0,0.21899540722370148,0.13274982571601868,0.020868053659796715,0.07087407261133194,0.2991199493408203,0.1475020796060562,0.2253689169883728,0.09080775827169418,0.1600799560546875,0.125,0.04704645276069641,0.02064904011785984,0.05392567813396454,1.4020849466323853
123,C1,0.3,64,1,2000,phase23_new,speaker/session14/Camera-2024-10-21-144916-144926,session14,0.2788754105567932,0.40616801381111145,0.2545851767063141,0.2788754105567932,0.40616801381111145,0.2545851767063141,0.29690176248550415,0.42502182722091675,0.2562400996685028,0.40616798400878906,0.2545851469039917,0.2788754105567932,0.13955901563167572,0.06925781071186066,0.23420539498329163,0.058625802397727966,0.02485986053943634,0.06085861101746559,1.3036844730377197,0.40021583437919617,0.15713270008563995,0.3216494917869568,0.10766454041004181,0.01168619841337204,0.2933078706264496,0.057218682020902634,0.029483450576663017,0.06595657765865326,0.6841121912002563,0.7036784887313843,0.3322729468345642,0.5884523987770081,0.0,0.2277587354183197,0.12599784135818481,0.019873471930623055,0.06997639685869217,0.2981109321117401,0.15224847197532654,0.22198669612407684,0.08713781833648682,0.19451904296875,0.125,0.04442115128040314,0.017437225207686424,0.046833232045173645,1.3036844730377197
123,C1,0.3,64,1,2000,phase23_new,speaker/session14/Camera-2024-10-21-135251-135252,session14,0.3473247289657593,0.4754447937011719,0.2562400996685028,0.3473247289657593,0.4754447937011719,0.2562400996685028,0.3496564030647278,0.47241151332855225,0.24551023542881012,0.4754447937011719,0.2562400698661804,0.34732475876808167,0.13783849775791168,0.04488281160593033,0.24463780224323273,0.04061123728752136,0.006220888812094927,0.015227805823087692,1.2875475883483887,0.4835929572582245,0.15264415740966797,0.4072708785533905,0.10431729257106781,0.0,0.30736681818962097,0.03619256988167763,0.006641604006290436,0.012990419752895832,0.8413760662078857,0.7136415243148804,0.48455530405044556,0.5967708826065063,0.0,0.25272154808044434,0.12174607813358307,0.010167485103011131,0.03352998197078705,0.26720795035362244,0.15342970192432404,0.19049310684204102,0.08595767617225647,0.1402587890625,0.125,0.028612524271011353,0.004445397760719061,0.011277008801698685,1.2875475883483887
123,C1,0.3,64,1,2000,phase23_new,speaker/session15/Camera-2024-10-17-151556-151626,session15,0.20868459343910217,0.32727205753326416,0.23717492818832397,0.20868459343910217,0.32727205753326416,0.23717492818832397,0.21243822574615479,0.3328968584537506,0.24091728031635284,0.32727205753326416,0.23717494308948517,0.20868459343910217,0.128326416015625,0.12371093779802322,0.18068891763687134,0.06208420544862747,0.04116373881697655,0.08225203305482864,1.2510342597961426,0.2605465054512024,0.1378517597913742,0.1916206181049347,0.09344568848609924,0.06996256858110428,0.214933380484581,0.061475276947021484,0.048310503363609314,0.08542098104953766,0.5961931347846985,0.6682801246643066,0.26205307245254517,0.5495535135269165,0.0,0.14661115407943726,0.12189756333827972,0.03325201943516731,0.10610312968492508,0.34317052364349365,0.14569568634033203,0.27032268047332764,0.0884210616350174,0.2554168701171875,0.125,0.04827263951301575,0.02974148653447628,0.06816156208515167,1.2510342597961426
123,C1,0.3,64,1,2000,phase23_new,speaker/session15/Camera-2024-07-15-123346-123414,session15,0.26359185576438904,0.38405048847198486,0.24091728031635284,0.26359185576438904,0.38405048847198486,0.24091728031635284,0.25754040479660034,0.3765993118286133,0.23811782896518707,0.3840504288673401,0.24091728031635284,0.26359179615974426,0.1316361278295517,0.11084472388029099,0.18562071025371552,0.06259696185588837,0.039335768669843674,0.08116589486598969,1.2973216772079468,0.3472985625267029,0.14221014082431793,0.2761934995651245,0.09726941585540771,0.05896810069680214,0.22060687839984894,0.061659686267375946,0.04639182239770889,0.08588352054357529,0.7138743996620178,0.6738598942756653,0.3769444525241852,0.5573773384094238,0.0,0.1657072752714157,0.1162060797214508,0.028423309326171875,0.08865524083375931,0.3184790015220642,0.14828047156333923,0.2443387657403946,0.0896383672952652,0.2358245849609375,0.125,0.05095209926366806,0.028833793476223946,0.06922640651464462,1.2973216772079468
123,C1,0.3,64,1,2000,phase23_new,speaker/session15/Camera-2024-07-15-115034-115115,session15,0.19473308324813843,0.31379199028015137,0.23811782896518707,0.19473308324813843,0.31379199028015137,0.23811782896518707,0.21944332122802734,0.3424795866012573,0.24607254564762115,0.31379199028015137,0.23811779916286469,0.19473308324813843,0.12631763517856598,0.12399902194738388,0.17219744622707367,0.0609901063144207,0.03587111085653305,0.07464471459388733,1.246544361114502,0.27816805243492126,0.13178132474422455,0.2122773826122284,0.0887116864323616,0.0705973356962204,0.19959771633148193,0.058746516704559326,0.041028719395399094,0.0770333930850029,0.6083874106407166,0.6803820729255676,0.26819637417793274,0.5579098463058472,0.0,0.15548542141914368,0.12153314054012299,0.026629488915205002,0.0800011083483696,0.24605128169059753,0.14859119057655334,0.17175568640232086,0.08893074095249176,0.255126953125,0.125,0.05006109178066254,0.028510982170701027,0.06845010071992874,1.246544361114502
123,C1,0.3,64,1,2000,phase23_new,speaker/session15/Camera-2024-10-21-135251-135252,session15,0.35163140296936035,0.47466766834259033,0.24607254564762115,0.35163140296936035,0.47466766834259033,0.24607254564762115,0.36483868956565857,0.48342615365982056,0.23717492818832397,0.47466766834259033,0.24607251584529877,0.35163140296936035,0.13520559668540955,0.06094726547598839,0.18711897730827332,0.0528188981115818,0.011388990096747875,0.02863755263388157,1.4058270454406738,0.49666446447372437,0.14574329555034637,0.4237928092479706,0.10016682744026184,0.02598470263183117,0.22029589116573334,0.04812858626246452,0.012399832718074322,0.027533631771802902,0.7371737957000732,0.6932953000068665,0.39052614569664,0.5695370435714722,0.0,0.1867680847644806,0.13783875107765198,0.012485784478485584,0.04512051120400429,0.29593896865844727,0.14726030826568604,0.22230881452560425,0.09232042729854584,0.1417388916015625,0.125,0.0403582863509655,0.009219460189342499,0.025148313492536545,1.4058270454406738
123,C1,0.3,64,1,2000,phase23_new,speaker/session16/Camera-2024-10-17-143648-143743,session16,0.23778562247753143,0.3608546257019043,0.24613800644874573,0.23778562247753143,0.3608546257019043,0.24613800644874573,0.23415136337280273,0.3576808273792267,0.2470589280128479,0.3608546257019043,0.2461380511522293,0.23778560757637024,0.13488328456878662,0.09355468302965164,0.1930258870124817,0.06494252383708954,0.03646121174097061,0.07636267691850662,1.3129104375839233,0.35584813356399536,0.1470327377319336,0.28233176469802856,0.10103321075439453,0.04137369990348816,0.23157140612602234,0.06522061675786972,0.042978379875421524,0.0805344507098198,0.6336170434951782,0.6898088455200195,0.28871262073516846,0.5697664022445679,0.0,0.17603805661201477,0.12631690502166748,0.027200747281312943,0.08787738531827927,0.25632262229919434,0.14674925804138184,0.18294799327850342,0.08963141590356827,0.21478271484375,0.125,0.04907752573490143,0.026556627824902534,0.06427445262670517,1.3129104375839233
123,C1,0.3,64,1,2000,phase23_new,speaker/session16/Camera-2024-07-15-110902-110933,session16,0.2780613601207733,0.39826861023902893,0.24041448533535004,0.2780613601207733,0.39826861023902893,0.24041448533535004,0.2975544333457947,0.42062345147132874,0.24613800644874573,0.39826858043670654,0.240414559841156,0.27806130051612854,0.13269351422786713,0.10880859196186066,0.2044987678527832,0.06618288159370422,0.035410571843385696,0.0732116773724556,1.3519792556762695,0.36587250232696533,0.147890105843544,0.2919274568557739,0.10091917216777802,0.0520426444709301,0.24739398062229156,0.06835994869470596,0.042375534772872925,0.07983244210481644,0.7196739315986633,0.6697795987129211,0.38478413224220276,0.5587941408157349,0.0,0.20077981054782867,0.12125036865472794,0.02458845265209675,0.07695572823286057,0.3243480324745178,0.14184965193271637,0.25342321395874023,0.08574526011943817,0.2424468994140625,0.125,0.048334021121263504,0.025056786835193634,0.05761520192027092,1.3519792556762695
