arm,step,index,max_chunk_error,old_strict_pass,fp64_chunk_max,fp32_to_fp64_max,multi_FRC_chunk_error,single_FRC_chunk_error,boundary_abs_change,interior_abs_change
C2,128,0,3.5762786865234375e-07,True,,,,,0.025451328605413437,0.020376332104206085
C2,128,1,3.2782554626464844e-07,True,,,,,0.03928237035870552,0.037713486701250076
C2,128,2,3.725290298461914e-07,True,,,,,0.034049492329359055,0.02841760776937008
C2,128,3,2.980232238769531e-07,True,,,,,,0.03309459611773491
C2,128,4,2.980232238769531e-07,True,,,,,0.04430004581809044,0.02156318537890911
C2,128,5,4.023313522338867e-07,True,,,,,0.021893322467803955,0.03060399740934372
C2,128,6,2.980232238769531e-07,True,,,,,0.05589096620678902,0.025313643738627434
C2,128,7,3.5762786865234375e-07,True,,,,,0.03598042204976082,0.02325712889432907
C2,128,8,4.172325134277344e-07,True,,,,,0.021257752552628517,0.015936847776174545
C2,128,9,4.76837158203125e-07,True,,,,,0.03378836810588837,0.022037053480744362
C2,128,10,4.023313522338867e-07,True,,,,,0.038995400071144104,0.023297563195228577
C2,128,11,3.5762786865234375e-07,True,,,,,0.05431905388832092,0.02459445223212242
C2,128,12,2.980232238769531e-07,True,,,,,0.034034598618745804,0.013639610260725021
C2,128,13,3.8743019104003906e-07,True,,,,,0.02461518533527851,0.011632638983428478
C2,128,14,3.5762786865234375e-07,True,,,,,0.04341438040137291,0.012388036586344242
C2,128,15,4.6193599700927734e-07,True,,,,,0.03940752148628235,0.022539682686328888
C2,128,16,4.76837158203125e-07,True,,,,,0.04003161936998367,0.019303303211927414
C2,128,17,4.172325134277344e-07,True,,,,,0.05860485881567001,0.021548893302679062
C2,128,18,3.5762786865234375e-07,True,,,,,0.022094016894698143,0.013689017854630947
C2,128,19,3.5762786865234375e-07,True,,,,,0.04055752977728844,0.01539444550871849
C2,128,20,4.172325134277344e-07,True,,,,,0.040208425372838974,0.039763305336236954
C2,128,21,3.427267074584961e-07,True,,,,,0.020337305963039398,0.03332537040114403
C2,128,22,3.2782554626464844e-07,True,,,,,0.04905639588832855,0.03841451182961464
C2,128,23,3.2782554626464844e-07,True,,,,,0.030422138050198555,0.038126781582832336
C2,128,24,3.427267074584961e-07,True,,,,,0.02814747951924801,0.022521132603287697
C2,128,25,2.980232238769531e-07,True,,,,,0.06581839174032211,0.02493222989141941
C2,128,26,3.2782554626464844e-07,True,,,,,0.017699601128697395,0.02519126981496811
C2,128,27,2.384185791015625e-07,True,,,,,0.014782465063035488,0.02592363767325878
C2,128,28,2.980232238769531e-07,True,,,,,,0.03334531933069229
C2,128,29,3.2782554626464844e-07,True,,,,,,0.028644926846027374
C2,128,30,4.172325134277344e-07,True,,,,,0.05756860971450806,0.03399230167269707
C2,128,31,2.980232238769531e-07,True,,,,,0.0447661429643631,0.032250452786684036
C2,128,32,2.682209014892578e-07,True,,,,,,0.036725323647260666
C2,128,33,2.682209014892578e-07,True,,,,,,0.03290664404630661
C2,128,34,2.980232238769531e-07,True,,,,,0.026898177340626717,0.024424364790320396
C2,128,35,3.5762786865234375e-07,True,,,,,,0.032405439764261246
C2,128,36,2.384185791015625e-07,True,,,,,,0.031172210350632668
C2,128,37,2.980232238769531e-07,True,,,,,,0.03779200091958046
C2,128,38,2.980232238769531e-07,True,,,,,,0.030206048861145973
C2,128,39,3.2782554626464844e-07,True,,,,,,0.03481140732765198
C2,128,40,3.2782554626464844e-07,True,,,,,,0.027322210371494293
C2,128,41,3.8743019104003906e-07,True,,,,,,0.023573322221636772
C2,128,42,3.8743019104003906e-07,True,,,,,0.06668118387460709,0.02953694388270378
C2,128,43,3.8743019104003906e-07,True,,,,,0.08635781705379486,0.03323889523744583
C2,128,44,4.172325134277344e-07,True,,,,,0.03660965710878372,0.024982506409287453
C2,128,45,3.8743019104003906e-07,True,,,,,0.030089246109128,0.031793829053640366
C2,128,46,5.811452865600586e-07,True,,,,,0.03413824364542961,0.023540755733847618
C2,128,47,3.5762786865234375e-07,True,,,,,0.03073941357433796,0.03026100993156433
C2,128,48,3.5762786865234375e-07,True,,,,,0.032053638249635696,0.037235669791698456
C2,128,49,2.980232238769531e-07,True,,,,,0.025641674175858498,0.03033464401960373
C2,128,50,3.2782554626464844e-07,True,,,,,0.048860251903533936,0.03328143432736397
C2,128,51,3.2782554626464844e-07,True,,,,,0.042950719594955444,0.033213332295417786
C2,128,52,3.5762786865234375e-07,True,,,,,0.05218071490526199,0.023423196747899055
C2,128,53,4.76837158203125e-07,True,,,,,0.04496520385146141,0.023732660338282585
C2,128,54,4.172325134277344e-07,True,,,,,0.04809916019439697,0.026644954457879066
C2,128,55,4.544854164123535e-07,True,,,,,0.03229779750108719,0.020185772329568863
C2,128,56,2.980232238769531e-07,True,,,,,0.04449816793203354,0.0319119468331337
C2,128,57,3.5762786865234375e-07,True,,,,,0.09645045548677444,0.0370531864464283
C2,128,58,4.172325134277344e-07,True,,,,,0.021324502304196358,0.03239591792225838
C2,128,59,3.5762786865234375e-07,True,,,,,0.11246190965175629,0.0347876101732254
C2,128,60,3.2782554626464844e-07,True,,,,,0.0328330360352993,0.022288044914603233
C2,128,61,3.2782554626464844e-07,True,,,,,0.02995232306420803,0.01920698583126068
C2,128,62,4.172325134277344e-07,True,,,,,0.020857231691479683,0.011188102886080742
C2,128,63,3.5762786865234375e-07,True,,,,,0.056686773896217346,0.02345491200685501
C2,128,64,3.8743019104003906e-07,True,,,,,0.03413492441177368,0.03042333759367466
C2,128,65,4.172325134277344e-07,True,,,,,0.0236832145601511,0.03554929420351982
C2,128,66,3.2782554626464844e-07,True,,,,,0.03042331524193287,0.031032292172312737
C2,128,67,4.172325134277344e-07,True,,,,,0.03605030104517937,0.035029638558626175
C2,128,68,4.172325134277344e-07,True,,,,,0.0273277685046196,0.014018025249242783
C2,128,69,3.5762786865234375e-07,True,,,,,0.016101891174912453,0.006281563546508551
C2,128,70,4.76837158203125e-07,True,,,,,0.016915645450353622,0.006852283142507076
C2,128,71,3.2782554626464844e-07,True,,,,,0.018678853288292885,0.007533171214163303
C2,128,72,3.2782554626464844e-07,True,,,,,0.02535220980644226,0.012980942614376545
C2,128,73,3.5762786865234375e-07,True,,,,,0.0262391846626997,0.013784630224108696
C2,128,74,4.172325134277344e-07,True,,,,,0.036158930510282516,0.02026052586734295
C2,128,75,3.5762786865234375e-07,True,,,,,0.027721626684069633,0.016444262117147446
C2,128,76,3.8743019104003906e-07,True,,,,,0.02090611308813095,0.01685146428644657
C2,128,77,4.172325134277344e-07,True,,,,,0.039784446358680725,0.025192933157086372
C2,128,78,3.5762786865234375e-07,True,,,,,0.03616359457373619,0.01711302250623703
C2,128,79,4.172325134277344e-07,True,,,,,0.0271700918674469,0.027934247627854347
C1,4000,0,1.8440186977386475e-06,True,,,,,0.08117204904556274,0.03357219696044922
C1,4000,1,1.0989606380462646e-06,True,,,,,0.08942601084709167,0.04547341167926788
C1,4000,2,1.1324882507324219e-06,True,,,,,0.05615098401904106,0.034017499536275864
C1,4000,3,1.1473894119262695e-06,True,,,,,,0.040894996374845505
C1,4000,4,1.2814998626708984e-06,True,,,,,0.11611008644104004,0.03313986212015152
C1,4000,5,9.834766387939453e-07,True,,,,,0.0844217985868454,0.03601948171854019
C1,4000,6,1.4156103134155273e-06,True,,,,,0.12876111268997192,0.033225104212760925
C1,4000,7,1.043081283569336e-06,True,,,,,0.09807136654853821,0.032737474888563156
C1,4000,8,2.294778823852539e-06,True,,,,,0.10842571407556534,0.027242373675107956
C1,4000,9,1.5459954738616943e-06,True,,,,,0.11768565326929092,0.03271755576133728
C1,4000,10,1.5944242477416992e-06,True,,,,,0.06619518995285034,0.034748539328575134
C1,4000,11,1.562759280204773e-06,True,,,,,0.11670303344726562,0.02858732081949711
C1,4000,12,1.989305019378662e-06,True,,,,,0.10289250314235687,0.023971403017640114
C1,4000,13,1.9371509552001953e-06,True,,,,,0.11063431948423386,0.026761844754219055
C1,4000,14,2.1979212760925293e-06,True,,,,,0.12822291254997253,0.02764231339097023
C1,4000,15,1.341104507446289e-06,True,,,,,0.1901313215494156,0.037551552057266235
C1,4000,16,1.1622905731201172e-06,True,,,,,0.10367216169834137,0.03552950173616409
C1,4000,17,1.7508864402770996e-06,True,,,,,0.1298190951347351,0.035423241555690765
C1,4000,18,1.6093254089355469e-06,True,,,,,0.08202443271875381,0.02891448885202408
C1,4000,19,1.6242265701293945e-06,True,,,,,0.1574610322713852,0.025639038532972336
C1,4000,20,1.4007091522216797e-06,True,,,,,0.09908808767795563,0.046710748225450516
C1,4000,21,9.201467037200928e-07,True,,,,,0.07534991949796677,0.03502218797802925
C1,4000,22,1.1175870895385742e-06,True,,,,,0.14331510663032532,0.04326574504375458
C1,4000,23,1.5795230865478516e-06,True,,,,,0.09705992043018341,0.04407861828804016
C1,4000,24,1.3113021850585938e-06,True,,,,,0.1164172813296318,0.031400199979543686
C1,4000,25,1.2814998626708984e-06,True,,,,,0.09563209116458893,0.03668222576379776
C1,4000,26,1.5795230865478516e-06,True,,,,,0.08529458940029144,0.03696274757385254
C1,4000,27,1.2516975402832031e-06,True,,,,,0.08374311774969101,0.0344521664083004
C1,4000,28,1.3560056686401367e-06,True,,,,,,0.0379493273794651
C1,4000,29,1.2516975402832031e-06,True,,,,,,0.03740526735782623
C1,4000,30,1.1846423149108887e-06,True,,,,,0.06328675150871277,0.033633582293987274
C1,4000,31,1.1175870895385742e-06,True,,,,,0.12541906535625458,0.03725101053714752
C1,4000,32,1.2218952178955078e-06,True,,,,,,0.041635796427726746
C1,4000,33,1.0132789611816406e-06,True,,,,,,0.04269487038254738
C1,4000,34,1.0132789611816406e-06,True,,,,,0.07931140065193176,0.03109017014503479
C1,4000,35,1.5832483768463135e-06,True,,,,,,0.036650270223617554
C1,4000,36,1.1324882507324219e-06,True,,,,,,0.03432132303714752
C1,4000,37,1.043081283569336e-06,True,,,,,,0.04276207834482193
C1,4000,38,9.760260581970215e-07,True,,,,,,0.03400743752717972
C1,4000,39,8.046627044677734e-07,True,,,,,,0.0430639423429966
C1,4000,40,1.1399388313293457e-06,True,,,,,,0.02999568171799183
C1,4000,41,1.2367963790893555e-06,True,,,,,,0.030748538672924042
C1,4000,42,1.0095536708831787e-06,True,,,,,0.17050471901893616,0.036597248166799545
C1,4000,43,1.5720725059509277e-06,True,,,,,0.1134825199842453,0.03421049192547798
C1,4000,44,2.384185791015625e-06,True,,,,,0.09780022501945496,0.03373769670724869
C1,4000,45,1.6242265701293945e-06,True,,,,,0.09637416899204254,0.037703987210989
C1,4000,46,1.3485550880432129e-06,True,,,,,0.10235978662967682,0.029817841947078705
C1,4000,47,1.5497207641601562e-06,True,,,,,0.10483957827091217,0.04252507537603378
C1,4000,48,1.1622905731201172e-06,True,,,,,0.14522060751914978,0.03713903948664665
C1,4000,49,1.3560056686401367e-06,True,,,,,0.10055968910455704,0.03601815924048424
C1,4000,50,1.519918441772461e-06,True,,,,,0.061885274946689606,0.0359841026365757
C1,4000,51,1.0952353477478027e-06,True,,,,,0.09547924250364304,0.03909369558095932
C1,4000,52,1.7881393432617188e-06,True,,,,,0.09780777245759964,0.03306439891457558
C1,4000,53,1.7881393432617188e-06,True,,,,,0.10392075031995773,0.03552814945578575
C1,4000,54,1.3709068298339844e-06,True,,,,,0.11588439345359802,0.03575260192155838
C1,4000,55,1.989305019378662e-06,True,,,,,0.09580027312040329,0.030547119677066803
C1,4000,56,1.2442469596862793e-06,True,,,,,0.10282032191753387,0.0396001935005188
C1,4000,57,1.2516975402832031e-06,True,,,,,0.1388826221227646,0.04675135016441345
C1,4000,58,1.214444637298584e-06,True,,,,,0.0710420235991478,0.036482375115156174
C1,4000,59,1.087784767150879e-06,True,,,,,0.11275527626276016,0.042321790009737015
C1,4000,60,2.0116567611694336e-06,True,,,,,0.09752627462148666,0.03535269573330879
C1,4000,61,1.5310943126678467e-06,True,,,,,0.10856625437736511,0.03663850948214531
C1,4000,62,1.7434358596801758e-06,True,,,,,0.0693010687828064,0.018022196367383003
C1,4000,63,1.4863908290863037e-06,True,,,,,0.13461218774318695,0.036724887788295746
C1,4000,64,1.430511474609375e-06,True,,,,,0.07384238392114639,0.036225564777851105
C1,4000,65,1.3997778296470642e-06,True,,,,,0.08473877608776093,0.03996776416897774
C1,4000,66,1.5329569578170776e-06,True,,,,,0.10624253004789352,0.0409412682056427
C1,4000,67,1.2814998626708984e-06,True,,,,,0.1055392399430275,0.038345612585544586
C1,4000,68,1.959502696990967e-06,True,,,,,0.11271648108959198,0.026187047362327576
C1,4000,69,2.034008502960205e-06,True,,,,,0.0523901991546154,0.007741703186184168
C1,4000,70,1.5757977962493896e-06,True,,,,,0.057367198169231415,0.010411885567009449
C1,4000,71,1.9818544387817383e-06,True,,,,,0.0694035068154335,0.012934189289808273
C1,4000,72,2.384185791015625e-06,True,,,,,0.09182107448577881,0.029624274000525475
C1,4000,73,1.9669532775878906e-06,True,,,,,0.09599683433771133,0.0272618867456913
C1,4000,74,1.6689300537109375e-06,True,,,,,0.08588171750307083,0.02889919839799404
C1,4000,75,1.7583370208740234e-06,True,,,,,0.12217855453491211,0.031929049640893936
C1,4000,76,1.7881393432617188e-06,True,,,,,0.11655217409133911,0.02715059369802475
C1,4000,77,1.4603137969970703e-06,True,,,,,0.10213218629360199,0.0352003239095211
C1,4000,78,1.9073486328125e-06,True,,,,,0.10056254267692566,0.024833204224705696
C1,4000,79,2.0265579223632812e-06,True,,,,,0.09008702635765076,0.03990953415632248
C0,1000,0,2.7418136596679688e-06,True,,,,,0.0339278019964695,0.02270015887916088
C0,1000,1,3.933906555175781e-06,True,,,,,0.038741204887628555,0.04867985472083092
C0,1000,2,2.9169023036956787e-06,True,,,,,0.04403190687298775,0.03349953517317772
C0,1000,3,2.8312206268310547e-06,True,,,,,,0.0368783064186573
C0,1000,4,2.0265579223632812e-06,True,,,,,0.12083283066749573,0.021200181916356087
C0,1000,5,4.26173210144043e-06,True,,,,,0.04937215894460678,0.03813792020082474
C0,1000,6,3.159046173095703e-06,True,,,,,0.09120616316795349,0.028099536895751953
C0,1000,7,3.3080577850341797e-06,True,,,,,0.10433235764503479,0.024678194895386696
C0,1000,8,2.9727816581726074e-06,True,,,,,0.09018125385046005,0.0232551209628582
C0,1000,9,2.205371856689453e-06,True,,,,,0.12871026992797852,0.03063005581498146
C0,1000,10,3.4570693969726562e-06,True,,,,,0.09695962816476822,0.03036634437739849
C0,1000,11,2.5704503059387207e-06,True,,,,,0.16188861429691315,0.030304687097668648
C0,1000,12,1.9073486328125e-06,True,,,,,0.08792972564697266,0.016978364437818527
C0,1000,13,2.559274435043335e-06,True,,,,,0.0831325575709343,0.014017363078892231
C0,1000,14,2.9206275939941406e-06,True,,,,,0.08312145620584488,0.015168171375989914
C0,1000,15,2.4437904357910156e-06,True,,,,,0.04425887390971184,0.03069906309247017
C0,1000,16,2.0563602447509766e-06,True,,,,,0.09758508205413818,0.024697763845324516
C0,1000,17,2.8386712074279785e-06,True,,,,,0.1235969141125679,0.02440076507627964
C0,1000,18,2.4139881134033203e-06,True,,,,,0.058918584138154984,0.01723833568394184
C0,1000,19,2.6226043701171875e-06,True,,,,,0.09470835328102112,0.01824314519762993
C0,1000,20,3.330409526824951e-06,True,,,,,0.03972635790705681,0.04742523282766342
C0,1000,21,2.2351741790771484e-06,True,,,,,0.06904292106628418,0.04126770794391632
C0,1000,22,2.86102294921875e-06,True,,,,,0.13885851204395294,0.0421120785176754
C0,1000,23,2.5029294192790985e-06,True,,,,,0.047693196684122086,0.04257410392165184
C0,1000,24,2.205371856689453e-06,True,,,,,0.09458761662244797,0.02269270271062851
C0,1000,25,1.6093254089355469e-06,True,,,,,0.11157005280256271,0.029269380494952202
C0,1000,26,2.4586915969848633e-06,True,,,,,0.052997391670942307,0.028486961498856544
C0,1000,27,2.3543834686279297e-06,True,,,,,0.018375063315033913,0.02751156874001026
C0,1000,28,2.0852312445640564e-06,True,,,,,,0.04121463745832443
C0,1000,29,1.6763806343078613e-06,True,,,,,,0.03585666045546532
C0,1000,30,2.1979212760925293e-06,True,,,,,0.07498332858085632,0.04705214872956276
C0,1000,31,2.8461217880249023e-06,True,,,,,0.057286832481622696,0.03618985414505005
C0,1000,32,2.2351741790771484e-06,True,,,,,,0.03919679671525955
C0,1000,33,2.1904706954956055e-06,True,,,,,,0.0381917841732502
C0,1000,34,2.8908252716064453e-06,True,,,,,0.02959710918366909,0.02691565454006195
C0,1000,35,1.8738210201263428e-06,True,,,,,,0.033836375921964645
C0,1000,36,2.2277235984802246e-06,True,,,,,,0.03722280263900757
C0,1000,37,1.959502696990967e-06,True,,,,,,0.03893810138106346
C0,1000,38,1.996755599975586e-06,True,,,,,,0.03617177531123161
C0,1000,39,1.996755599975586e-06,True,,,,,,0.041840702295303345
C0,1000,40,2.2426247596740723e-06,True,,,,,,0.035325098782777786
C0,1000,41,1.996755599975586e-06,True,,,,,,0.03457503765821457
C0,1000,42,2.592802047729492e-06,True,,,,,0.0566985048353672,0.032724570482969284
C0,1000,43,2.637505531311035e-06,True,,,,,0.047896042466163635,0.03950677439570427
C0,1000,44,3.2782554626464844e-06,True,,,,,0.07140859961509705,0.03671389818191528
C0,1000,45,3.7178397178649902e-06,True,,,,,0.10800807923078537,0.04201604053378105
C0,1000,46,3.248453140258789e-06,True,,,,,0.09275995939970016,0.032518185675144196
C0,1000,47,2.7418136596679688e-06,True,,,,,0.07707056403160095,0.037452492862939835
C0,1000,48,2.816319465637207e-06,True,,,,,0.10121487826108932,0.044990018010139465
C0,1000,49,1.9222497940063477e-06,True,,,,,0.07289167493581772,0.03565068542957306
C0,1000,50,2.3245811462402344e-06,True,,,,,0.07641227543354034,0.04458394646644592
C0,1000,51,2.4437904357910156e-06,True,,,,,0.08858966082334518,0.03947899863123894
C0,1000,52,2.6226043701171875e-06,True,,,,,0.10863837599754333,0.027375807985663414
C0,1000,53,3.0510127544403076e-06,True,,,,,0.07187620550394058,0.02606174349784851
C0,1000,54,2.8461217880249023e-06,True,,,,,0.11136014759540558,0.0340842567384243
C0,1000,55,3.129243850708008e-06,True,,,,,0.08180781453847885,0.02713228203356266
C0,1000,56,2.9206275939941406e-06,True,,,,,0.12627992033958435,0.034351252019405365
C0,1000,57,3.039836883544922e-06,True,,,,,0.1490100771188736,0.041957058012485504
C0,1000,58,2.4139881134033203e-06,True,,,,,0.041872140020132065,0.03780205547809601
C0,1000,59,3.904104232788086e-06,True,,,,,0.08799593895673752,0.04065919294953346
C0,1000,60,3.084540367126465e-06,True,,,,,0.05998629704117775,0.029027491807937622
C0,1000,61,2.3171305656433105e-06,True,,,,,0.08433607220649719,0.020601926371455193
C0,1000,62,1.5869736671447754e-06,True,,,,,0.06691236793994904,0.012937655672430992
C0,1000,63,3.0249357223510742e-06,True,,,,,0.11337286978960037,0.02596397139132023
C0,1000,64,3.300607204437256e-06,True,,,,,0.0774209126830101,0.040867049247026443
C0,1000,65,2.473592758178711e-06,True,,,,,0.03893919661641121,0.04282345250248909
C0,1000,66,3.6656856536865234e-06,True,,,,,0.07955073565244675,0.038783423602581024
C0,1000,67,2.682209014892578e-06,True,,,,,0.05497024580836296,0.04579123482108116
C0,1000,68,1.9669532775878906e-06,True,,,,,0.06228809058666229,0.014588644728064537
C0,1000,69,2.650544047355652e-06,True,,,,,0.049027763307094574,0.008713648654520512
C0,1000,70,1.8477439880371094e-06,True,,,,,0.038062937557697296,0.008451527915894985
C0,1000,71,1.6614794731140137e-06,True,,,,,0.049944717437028885,0.009210489690303802
C0,1000,72,1.9669532775878906e-06,True,,,,,0.06290079653263092,0.016560707241296768
C0,1000,73,2.5033950805664062e-06,True,,,,,0.08687781542539597,0.017210541293025017
C0,1000,74,2.9206275939941406e-06,True,,,,,0.09858620166778564,0.025355923920869827
C0,1000,75,2.592802047729492e-06,True,,,,,0.06539364904165268,0.02041039802134037
C0,1000,76,2.473592758178711e-06,True,,,,,0.08586350828409195,0.023036779835820198
C0,1000,77,2.1532177925109863e-06,True,,,,,0.0779552236199379,0.029726240783929825
C0,1000,78,2.9206275939941406e-06,True,,,,,0.08122321218252182,0.02136574685573578
C0,1000,79,2.115964889526367e-06,True,,,,,0.09488615393638611,0.0320076160132885
C2,6000,0,2.428889274597168e-06,True,,,,,0.21801166236400604,0.040698155760765076
C2,6000,1,1.996755599975586e-06,True,,,,,0.19791744649410248,0.05402391031384468
C2,6000,2,2.205371856689453e-06,True,,,,,0.16722427308559418,0.03942733630537987
C2,6000,3,2.652406692504883e-06,True,,,,,,0.059002820402383804
C2,6000,4,2.16066837310791e-06,True,,,,,0.19577734172344208,0.049893468618392944
C2,6000,5,2.115964889526367e-06,True,,,,,0.17914249002933502,0.039998609572649
C2,6000,6,2.950429916381836e-06,True,,,,,0.2299540638923645,0.041100047528743744
C2,6000,7,2.621673047542572e-06,True,,,,,0.19849741458892822,0.03761957958340645
C2,6000,8,2.3543834686279297e-06,True,,,,,0.16242843866348267,0.02452273666858673
C2,6000,9,1.7881393432617188e-06,True,,,,,0.17231515049934387,0.04209420084953308
C2,6000,10,1.430511474609375e-06,True,,,,,0.18122932314872742,0.041781190782785416
C2,6000,11,2.4139881134033203e-06,True,,,,,0.17714378237724304,0.028999490663409233
C2,6000,12,2.205371856689453e-06,True,,,,,0.20778857171535492,0.032261766493320465
C2,6000,13,2.384185791015625e-06,True,,,,,0.1902628242969513,0.03367675840854645
C2,6000,14,2.5331974029541016e-06,True,,,,,0.23064042627811432,0.03799901902675629
C2,6000,15,2.0563602447509766e-06,True,,,,,0.18297524750232697,0.05292746424674988
C2,6000,16,1.9371509552001953e-06,True,,,,,0.19534863531589508,0.044251665472984314
C2,6000,17,2.473592758178711e-06,True,,,,,0.22316651046276093,0.04698517546057701
C2,6000,18,2.1457672119140625e-06,True,,,,,0.1713716983795166,0.040923334658145905
C2,6000,19,2.1979212760925293e-06,True,,,,,0.22836007177829742,0.03200514614582062
C2,6000,20,2.7008354663848877e-06,True,,,,,0.20681338012218475,0.05391710251569748
C2,6000,21,2.8908252716064453e-06,True,,,,,0.18270543217658997,0.03929142281413078
C2,6000,22,2.4139881134033203e-06,True,,,,,0.24977801740169525,0.05190849304199219
C2,6000,23,2.2649765014648438e-06,True,,,,,0.19597554206848145,0.05252514407038689
C2,6000,24,2.1457672119140625e-06,True,,,,,0.1930253654718399,0.042571552097797394
C2,6000,25,2.205371856689453e-06,True,,,,,0.19616340100765228,0.05154998600482941
C2,6000,26,2.294778823852539e-06,True,,,,,0.19043585658073425,0.04324502870440483
C2,6000,27,2.175569534301758e-06,True,,,,,0.22307088971138,0.04352831095457077
C2,6000,28,1.2218952178955078e-06,True,,,,,,0.05013258010149002
C2,6000,29,1.817941665649414e-06,True,,,,,,0.03884154558181763
C2,6000,30,2.205371856689453e-06,True,,,,,0.1383780688047409,0.03463041037321091
C2,6000,31,2.2640451788902283e-06,True,,,,,0.2811001241207123,0.050833333283662796
C2,6000,32,2.078711986541748e-06,True,,,,,,0.04990413412451744
C2,6000,33,1.6689300537109375e-06,True,,,,,,0.05790020897984505
C2,6000,34,1.7583370208740234e-06,True,,,,,0.19964483380317688,0.036111753433942795
C2,6000,35,2.3543834686279297e-06,True,,,,,,0.0450974777340889
C2,6000,36,1.6838312149047852e-06,True,,,,,,0.04526526480913162
C2,6000,37,2.205371856689453e-06,True,,,,,,0.05892981216311455
C2,6000,38,2.205371856689453e-06,True,,,,,,0.041732385754585266
C2,6000,39,1.7881393432617188e-06,True,,,,,,0.051697906106710434
C2,6000,40,1.0132789611816406e-06,True,,,,,,0.023493211716413498
C2,6000,41,1.6316771507263184e-06,True,,,,,,0.032639551907777786
C2,6000,42,2.678483724594116e-06,True,,,,,0.22358836233615875,0.045003265142440796
C2,6000,43,1.6987323760986328e-06,True,,,,,0.1447150856256485,0.03566066920757294
C2,6000,44,2.2649765014648438e-06,True,,,,,0.1782878190279007,0.04071919247508049
C2,6000,45,2.16066837310791e-06,True,,,,,0.15090037882328033,0.04338967800140381
C2,6000,46,2.466142177581787e-06,True,,,,,0.1784086674451828,0.03530189022421837
C2,6000,47,2.3208558559417725e-06,True,,,,,0.19346773624420166,0.05395851656794548
C2,6000,48,1.860782504081726e-06,True,,,,,0.23779915273189545,0.038893260061740875
C2,6000,49,2.816319465637207e-06,True,,,,,0.217450812458992,0.0392802357673645
C2,6000,50,2.436339855194092e-06,True,,,,,0.1653914749622345,0.042161308228969574
C2,6000,51,2.678483724594116e-06,True,,,,,0.20912103354930878,0.04382907226681709
C2,6000,52,2.294778823852539e-06,True,,,,,0.21765507757663727,0.04373707249760628
C2,6000,53,3.293156623840332e-06,True,,,,,0.19385957717895508,0.04122958704829216
C2,6000,54,3.337860107421875e-06,True,,,,,0.17332716286182404,0.04205740988254547
C2,6000,55,2.5406479835510254e-06,True,,,,,0.18144746124744415,0.03274998441338539
C2,6000,56,2.4586915969848633e-06,True,,,,,0.1914302110671997,0.06004201993346214
C2,6000,57,1.817941665649414e-06,True,,,,,0.24300524592399597,0.057782404124736786
C2,6000,58,1.7657876014709473e-06,True,,,,,0.1775008589029312,0.041802749037742615
C2,6000,59,2.034008502960205e-06,True,,,,,0.23670348525047302,0.049505703151226044
C2,6000,60,2.0563602447509766e-06,True,,,,,0.2022624909877777,0.04879085347056389
C2,6000,61,1.9744038581848145e-06,True,,,,,0.2037118673324585,0.05592934414744377
C2,6000,62,1.8477439880371094e-06,True,,,,,0.1251075267791748,0.01827780157327652
C2,6000,63,1.996755599975586e-06,True,,,,,0.2155618518590927,0.049721114337444305
C2,6000,64,2.0563602447509766e-06,True,,,,,0.1802947223186493,0.048612385988235474
C2,6000,65,2.436339855194092e-06,True,,,,,0.15017886459827423,0.03979446366429329
C2,6000,66,2.9802322387695312e-06,True,,,,,0.19482700526714325,0.05418187007308006
C2,6000,67,2.086162567138672e-06,True,,,,,0.16295911371707916,0.040927670896053314
C2,6000,68,2.2798776626586914e-06,True,,,,,0.16516605019569397,0.02731478400528431
C2,6000,69,1.862645149230957e-06,True,,,,,0.11088510602712631,0.006540506612509489
C2,6000,70,1.6093254089355469e-06,True,,,,,0.0912717655301094,0.007968354038894176
C2,6000,71,1.9371509552001953e-06,True,,,,,0.11715356260538101,0.010860167443752289
C2,6000,72,2.3245811462402344e-06,True,,,,,0.20818465948104858,0.035758309066295624
C2,6000,73,2.9206275939941406e-06,True,,,,,0.18559011816978455,0.037247899919748306
C2,6000,74,2.0489096641540527e-06,True,,,,,0.19170838594436646,0.036011215299367905
C2,6000,75,2.294778823852539e-06,True,,,,,0.22616931796073914,0.044348083436489105
C2,6000,76,2.382323145866394e-06,True,,,,,0.18630880117416382,0.030513694509863853
C2,6000,77,2.086162567138672e-06,True,,,,,0.1591743528842926,0.045085176825523376
C2,6000,78,2.2649765014648438e-06,True,,,,,0.2151494175195694,0.02875250205397606
C2,6000,79,2.205371856689453e-06,True,,,,,0.17157568037509918,0.052884217351675034
C2,1000,0,1.0728836059570312e-06,True,,,,,0.08711496740579605,0.04558809474110603
C2,1000,1,1.519918441772461e-06,True,,,,,0.04649661108851433,0.07253387570381165
C2,1000,2,1.0728836059570312e-06,True,,,,,0.051534220576286316,0.05194110423326492
C2,1000,3,1.2218952178955078e-06,True,,,,,,0.07024605572223663
C2,1000,4,1.3671815395355225e-06,True,,,,,0.07078740745782852,0.04608063027262688
C2,1000,5,9.5367431640625e-07,True,,,,,0.0362229123711586,0.05287475883960724
C2,1000,6,1.3113021850585938e-06,True,,,,,0.12958894670009613,0.05053068324923515
C2,1000,7,1.3113021850585938e-06,True,,,,,0.06307639926671982,0.04877248778939247
C2,1000,8,1.5795230865478516e-06,True,,,,,0.07548368722200394,0.02298830822110176
C2,1000,9,1.7583370208740234e-06,True,,,,,0.07385501265525818,0.04686608538031578
