/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
G0-local 1100 {'phase_step': 1100, 'global_step': 15100, 'FM': 0.43575990200042725, 'task': 1.572853446006775, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.219071388244629, 'gradient_norm': 1.0362114906311035, 'source_indices': [1199, 1220, 1248, 1229], 'crop_start': [765, 72, 3262, 1946], 'slots': [1, 1, 0, 2], 'target_ids': [['listener/session4/Camera-2024-07-16-152105-152147', 'listener/session4/Camera-2024-07-10-154722-154626', 'listener/session4/Camera-2024-07-22-143349-143428', 'listener/session4/Camera-2024-07-09-151245-151110'], ['listener/session4/Camera-2024-07-26-110838-110914', 'listener/session4/Camera-2024-06-28-164549-164628', 'listener/session4/Camera-2024-10-23-151539-151613', 'listener/session4/Camera-2024-07-22-111042-111140'], ['listener/session4/Camera-2024-10-21-125749-125756', 'listener/session4/Camera-2024-07-09-134253-134210', 'listener/session4/Camera-2024-07-11-154330-154400', 'listener/session4/Camera-2024-07-31-152258-152337'], ['listener/session4/Camera-2024-07-30-154819-154923', 'listener/session4/Camera-2024-10-23-143154-143223', 'listener/session4/Camera-2024-07-24-110700-110644', 'listener/session4/Camera-2024-07-29-150955-150932']], 'valid_frames': 3000, 'seconds': 33.25710391998291, 'task_components': {'valid': 1.0327503681182861, 'cover': 1.0376708507537842, 'paired': 1.1227412223815918, 'ccc_cost': 0.9780675172805786, 'sdtw_cost': 0.4040260314941406}, 'noise_keys': {'local_FM': [4000126, 15100, 'FM_noise'], 'local_task': [6000126, 15100, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15100, 'rho': 0.0, 'FM_initial_sha256': '34caef21a074d455b9e626e155b7e943fd04402e45610ac3c37ab15a05391746', 'task_initial_sha256': 'e41e86b8b685d1f1509787f8463c5c0deed5a9a1f002b2fa1d5aa323c38a11d6'}, 'FM_gradient': 0.564583420753479, 'task_gradient': 0.7315254807472229, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.07160573452711105}
G0-local 1200 {'phase_step': 1200, 'global_step': 15200, 'FM': 0.35797780752182007, 'task': 1.626915454864502, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.202584981918335, 'gradient_norm': 0.9558340311050415, 'source_indices': [1225, 1166, 1230, 1207], 'crop_start': [248, 2432, 132, 211], 'slots': [1, 3, 0, 3], 'target_ids': [['listener/session4/Camera-2024-07-30-110806-110844', 'listener/session4/Camera-2024-07-30-161637-161715', 'listener/session4/Camera-2024-07-26-110838-110914', 'listener/session4/Camera-2024-07-10-134814-134720'], ['listener/session4/Camera-2024-06-26-151459-151413', 'listener/session4/Camera-2024-07-29-150955-150932', 'listener/session4/Camera-2024-07-30-154819-154923', 'listener/session4/Camera-2024-10-15-111253-111325'], ['listener/session4/Camera-2024-07-30-161637-161715', 'listener/session4/Camera-2024-10-22-161742-161747', 'listener/session4/Camera-2024-10-15-094459-094548', 'listener/session4/Camera-2024-10-21-125749-125756'], ['listener/session4/Camera-2024-07-22-103025-103101', 'listener/session4/Camera-2024-07-30-114103-114135', 'listener/session4/Camera-2024-07-30-150921-151000', 'listener/session4/Camera-2024-07-24-114427-114339']], 'valid_frames': 3000, 'seconds': 16.934876680374146, 'task_components': {'valid': 1.0616815090179443, 'cover': 1.0656981468200684, 'paired': 1.1952378749847412, 'ccc_cost': 0.9954825639724731, 'sdtw_cost': 0.4592974781990051}, 'noise_keys': {'local_FM': [4000126, 15200, 'FM_noise'], 'local_task': [6000126, 15200, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15200, 'rho': 0.0, 'FM_initial_sha256': '1e058734769ffc9bfe65bb8ce391e8915ae7f0b2bcc44e4e9fe4940916ca4d52', 'task_initial_sha256': '49efe6d21efd4d8fba145536fda1c5f420b07e81e0de7526478de463c0748dae'}, 'FM_gradient': 0.4568760097026825, 'task_gradient': 0.7881560921669006, 'dyn_gradient': 0.0, 'FM_task_cosine': -0.11471191048622131}
G0-local 1300 {'phase_step': 1300, 'global_step': 15300, 'FM': 0.372123658657074, 'task': 1.5912402868270874, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.1762821674346924, 'gradient_norm': 3.044722557067871, 'source_indices': [6, 74, 9, 14], 'crop_start': [618, 95, 218, 5], 'slots': [1, 0, 1, 2], 'target_ids': [['listener/session0/Camera-2024-06-28-103912-104008', 'listener/session0/Camera-2024-08-08-153226-153307', 'listener/session0/Camera-2024-07-17-104338-104241', 'listener/session0/Camera-2024-07-16-152105-152147'], ['listener/session0/Camera-2024-10-14-143533-143358', 'listener/session0/Camera-2024-06-21-103121-103102', 'listener/session0/Camera-2024-10-21-121606-121455', 'listener/session0/Camera-2024-07-30-142002-142027'], ['listener/session0/Camera-2024-06-28-153101-153104', 'listener/session0/Camera-2024-07-09-134253-134210', 'listener/session0/Camera-2024-07-24-110700-110644', 'listener/session0/Camera-2024-07-22-155059-155140'], ['listener/session0/Camera-2024-07-04-120006-120008', 'listener/session0/Camera-2024-07-19-143058-143036', 'listener/session0/Camera-2024-06-21-103121-103102', 'listener/session0/Camera-2024-07-11-142837-142758']], 'valid_frames': 3000, 'seconds': 16.95362687110901, 'task_components': {'valid': 1.0552096366882324, 'cover': 1.0617620944976807, 'paired': 1.0823607444763184, 'ccc_cost': 1.0030121803283691, 'sdtw_cost': 0.4333171844482422}, 'noise_keys': {'local_FM': [4000126, 15300, 'FM_noise'], 'local_task': [6000126, 15300, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15300, 'rho': 0.0, 'FM_initial_sha256': 'f6ea1588de113387f505ae4cbeebc3b3252e56de633447b661e8065a8bfb5641', 'task_initial_sha256': '6ed904320d55b395d29a4e49c1f54ba91908b1115d571b9d5c535c729cd519bf'}, 'FM_gradient': 1.943897008895874, 'task_gradient': 1.9460947513580322, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.07262202352285385}
G0-local 1400 {'phase_step': 1400, 'global_step': 15400, 'FM': 0.15828412771224976, 'task': 1.573849081993103, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 1.9427244663238525, 'gradient_norm': 1.0162204504013062, 'source_indices': [1429, 1399, 1457, 1384], 'crop_start': [150, 847, 859, 3389], 'slots': [0, 0, 2, 0], 'target_ids': [['listener/session6/Camera-2024-07-30-150921-151000', 'listener/session6/Camera-2024-07-31-110521-110601', 'listener/session6/Camera-2024-07-11-154330-154400', 'listener/session6/Camera-2024-10-14-135007-134930'], ['listener/session6/Camera-2024-07-16-160716-160749', 'listener/session6/Camera-2024-07-19-143058-143036', 'listener/session6/Camera-2024-10-21-125749-125756', 'listener/session6/Camera-2024-07-10-134814-134720'], ['listener/session6/Camera-2024-10-23-134159-134313', 'listener/session6/Camera-2024-06-26-160214-160213', 'listener/session6/Camera-2024-06-26-105024-105025', 'listener/session6/Camera-2024-07-11-134401-134311'], ['listener/session6/Camera-2024-07-10-134814-134720', 'listener/session6/Camera-2024-08-08-153226-153307', 'listener/session6/Camera-2024-07-08-151240-151227', 'listener/session6/Camera-2024-07-11-094209-094215']], 'valid_frames': 3000, 'seconds': 16.925748348236084, 'task_components': {'valid': 1.0379490852355957, 'cover': 1.0406469106674194, 'paired': 1.1029528379440308, 'ccc_cost': 0.9958494305610657, 'sdtw_cost': 0.29007503390312195}, 'noise_keys': {'local_FM': [4000126, 15400, 'FM_noise'], 'local_task': [6000126, 15400, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15400, 'rho': 0.0, 'FM_initial_sha256': '133500f4eb741f43e51bdc729be0a6b514b22a3966604dd324f1e19901a11fd4', 'task_initial_sha256': 'e0ca508add6cb7635e41912fc482e1fd417f4b3de8cbf0032a58cce6388f0478'}, 'FM_gradient': 0.5587692856788635, 'task_gradient': 0.7336450219154358, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.03073480911552906}
G0-local 1500 {'phase_step': 1500, 'global_step': 15500, 'FM': 0.2953749895095825, 'task': 1.6191853284835815, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.1312179565429688, 'gradient_norm': 1.7228060960769653, 'source_indices': [1339, 1340, 1303, 1282], 'crop_start': [944, 285, 184, 1508], 'slots': [2, 3, 0, 3], 'target_ids': [['listener/session5/Camera-2024-10-14-143533-143358', 'listener/session5/Camera-2024-07-26-120608-120642', 'listener/session5/Camera-2024-10-22-103728-103815', 'listener/session5/Camera-2024-07-22-111042-111140'], ['listener/session5/Camera-2024-10-14-151541-151421', 'listener/session5/Camera-2024-07-19-143058-143036', 'listener/session5/Camera-2024-06-28-164549-164628', 'listener/session5/Camera-2024-07-31-135431-135505'], ['listener/session5/Camera-2024-07-19-143058-143036', 'listener/session5/Camera-2024-10-22-161742-161747', 'listener/session5/Camera-2024-07-08-151240-151227', 'listener/session5/Camera-2024-10-21-103126-103143'], ['listener/session5/Camera-2024-07-09-142938-142853', 'listener/session5/Camera-2024-07-10-150927-150804', 'listener/session5/Camera-2024-10-14-161029-160925', 'listener/session5/Camera-2024-07-22-135929-140003']], 'valid_frames': 3000, 'seconds': 16.930980443954468, 'task_components': {'valid': 1.059814453125, 'cover': 1.0609016418457031, 'paired': 1.176581859588623, 'ccc_cost': 1.0023565292358398, 'sdtw_cost': 0.3944149315357208}, 'noise_keys': {'local_FM': [4000126, 15500, 'FM_noise'], 'local_task': [6000126, 15500, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15500, 'rho': 0.0, 'FM_initial_sha256': '882201b9504def65ed976ce0bd614d594b93e79ed1c05b62c09710db48c45d93', 'task_initial_sha256': '91335af484604ed9371598a114c6a83b12c16900b3974d45a1bf69a994047459'}, 'FM_gradient': 1.1565361022949219, 'task_gradient': 1.0875535011291504, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.038570586591959}
G0-local 1600 {'phase_step': 1600, 'global_step': 15600, 'FM': 0.46644970774650574, 'task': 1.529759407043457, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.2009007930755615, 'gradient_norm': 1.9159382581710815, 'source_indices': [478, 447, 459, 444], 'crop_start': [544, 0, 255, 12], 'slots': [0, 2, 1, 1], 'target_ids': [['listener/session13/Camera-2024-10-22-173423-173423', 'listener/session13/Camera-2024-10-14-135007-134930', 'listener/session13/Camera-2024-07-30-150921-151000', 'listener/session13/Camera-2024-07-24-110700-110644'], ['listener/session13/Camera-2024-07-29-160525-160426', 'listener/session13/Camera-2024-10-23-134159-134313', 'listener/session13/Camera-2024-10-14-151541-151421', 'listener/session13/Camera-2024-07-08-143054-143035'], ['listener/session13/Camera-2024-07-31-172208-172241', 'listener/session13/Camera-2024-07-08-120627-120613', 'listener/session13/Camera-2024-07-11-103159-103100', 'listener/session13/Camera-2024-06-26-105024-105025'], ['listener/session13/Camera-2024-07-29-135410-135329', 'listener/session13/Camera-2024-07-19-143058-143036', 'listener/session13/Camera-2024-07-09-111741-111806', 'listener/session13/Camera-2024-10-22-123739-123750']], 'valid_frames': 2640, 'seconds': 16.99015212059021, 'task_components': {'valid': 1.0146584510803223, 'cover': 1.025292158126831, 'paired': 1.035111665725708, 'ccc_cost': 0.9636062383651733, 'sdtw_cost': 0.42503485083580017}, 'noise_keys': {'local_FM': [4000126, 15600, 'FM_noise'], 'local_task': [6000126, 15600, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15600, 'rho': 0.0, 'FM_initial_sha256': '1559fcb9f118ad83a78ef768b6f1dabcfd488110f13bba4e7f28c7ab5e645e94', 'task_initial_sha256': '24cdef208abbdd365f884018d0872e318e82151a4c94acbe2f6c65d308ed56e9'}, 'FM_gradient': 1.4403618574142456, 'task_gradient': 0.9591546058654785, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.1320013552904129}
G0-local 1700 {'phase_step': 1700, 'global_step': 15700, 'FM': 0.3521178960800171, 'task': 1.5907407999038696, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.155710220336914, 'gradient_norm': 2.303145408630371, 'source_indices': [405, 471, 421, 428], 'crop_start': [28, 98, 90, 665], 'slots': [0, 2, 2, 3], 'target_ids': [['listener/session13/Camera-2024-07-09-142938-142853', 'listener/session13/Camera-2024-07-25-155256-155217', 'listener/session13/Camera-2024-06-28-120152-120208', 'listener/session13/Camera-2024-07-11-142837-142758'], ['listener/session13/Camera-2024-10-21-125749-125756', 'listener/session13/Camera-2024-10-22-153434-153503', 'listener/session13/Camera-2024-07-31-172208-172241', 'listener/session13/Camera-2024-06-28-153101-153104'], ['listener/session13/Camera-2024-07-16-152105-152147', 'listener/session13/Camera-2024-10-22-161742-161747', 'listener/session13/Camera-2024-07-09-104540-104439', 'listener/session13/Camera-2024-07-29-143941-143856'], ['listener/session13/Camera-2024-07-22-093331-093420', 'listener/session13/Camera-2024-06-28-153101-153104', 'listener/session13/Camera-2024-10-23-134159-134313', 'listener/session13/Camera-2024-06-28-164549-164628']], 'valid_frames': 3000, 'seconds': 16.938058614730835, 'task_components': {'valid': 1.0404728651046753, 'cover': 1.0465545654296875, 'paired': 1.1545172929763794, 'ccc_cost': 0.9875322580337524, 'sdtw_cost': 0.39068686962127686}, 'noise_keys': {'local_FM': [4000126, 15700, 'FM_noise'], 'local_task': [6000126, 15700, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15700, 'rho': 0.0, 'FM_initial_sha256': 'caf37b86feb32f3bd41f9a63b10968f3871c47925132ef0fd6e5f3c3262ab94f', 'task_initial_sha256': '6ef4624513b377f7144510668abf8f4f10ff38e8a4dc721d52f75e8c48c35303'}, 'FM_gradient': 1.320414423942566, 'task_gradient': 1.3479492664337158, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.3035770654678345}
G0-local 1800 {'phase_step': 1800, 'global_step': 15800, 'FM': 0.2831406891345978, 'task': 1.5268092155456543, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.014246940612793, 'gradient_norm': 2.0147457122802734, 'source_indices': [187, 174, 114, 116], 'crop_start': [808, 216, 46, 192], 'slots': [3, 2, 2, 1], 'target_ids': [['listener/session1/Camera-2024-10-22-165256-165322', 'listener/session1/Camera-2024-07-25-155256-155217', 'listener/session1/Camera-2024-07-22-132508-132549', 'listener/session1/Camera-2024-07-11-111326-111141'], ['listener/session1/Camera-2024-10-14-161029-160925', 'listener/session1/Camera-2024-07-09-104540-104439', 'listener/session1/Camera-2024-07-11-134401-134311', 'listener/session1/Camera-2024-07-31-152258-152337'], ['listener/session1/Camera-2024-07-09-104540-104439', 'listener/session1/Camera-2024-10-23-143154-143223', 'listener/session1/Camera-2024-07-31-135431-135505', 'listener/session1/Camera-2024-06-26-105024-105025'], ['listener/session1/Camera-2024-07-09-134253-134210', 'listener/session1/Camera-2024-07-04-120006-120008', 'listener/session1/Camera-2024-07-29-163415-163339', 'listener/session1/Camera-2024-06-28-153101-153104']], 'valid_frames': 3000, 'seconds': 16.826172828674316, 'task_components': {'valid': 0.9994107484817505, 'cover': 1.0170681476593018, 'paired': 1.0925254821777344, 'ccc_cost': 0.9642241597175598, 'sdtw_cost': 0.3600267171859741}, 'noise_keys': {'local_FM': [4000126, 15800, 'FM_noise'], 'local_task': [6000126, 15800, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15800, 'rho': 0.0, 'FM_initial_sha256': '4ffe928ca84d2d66881b35324b666beac59bd9242359761c0d2bbaa4f54a02e9', 'task_initial_sha256': '7ca0f8bcb0b0918fa7ed76cbbc5ded0a549b440d4d4202541b5c1c08b6e5e37e'}, 'FM_gradient': 0.810479998588562, 'task_gradient': 1.4506655931472778, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.26144418120384216}
G0-local 1900 {'phase_step': 1900, 'global_step': 15900, 'FM': 0.19247879087924957, 'task': 1.5350384712219238, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 1.9329153299331665, 'gradient_norm': 0.9638918042182922, 'source_indices': [1129, 1151, 1078, 1077], 'crop_start': [14, 381, 42, 85], 'slots': [0, 3, 1, 0], 'target_ids': [['listener/session3/Camera-2024-07-30-110806-110844', 'listener/session3/Camera-2024-06-21-103121-103102', 'listener/session3/Camera-2024-07-25-155256-155217', 'listener/session3/Camera-2024-07-10-142319-142203'], ['listener/session3/Camera-2024-10-22-103728-103815', 'listener/session3/Camera-2024-07-10-134814-134720', 'listener/session3/Camera-2024-07-16-152105-152147', 'listener/session3/Camera-2024-07-16-134902-134937'], ['listener/session3/Camera-2024-07-04-103805-103835', 'listener/session3/Camera-2024-07-25-155256-155217', 'listener/session3/Camera-2024-07-09-100427-100257', 'listener/session3/Camera-2024-10-23-134159-134313'], ['listener/session3/Camera-2024-06-28-164549-164628', 'listener/session3/Camera-2024-07-16-152105-152147', 'listener/session3/Camera-2024-06-26-122334-122317', 'listener/session3/Camera-2024-07-31-102814-102840']], 'valid_frames': 3000, 'seconds': 16.86881422996521, 'task_components': {'valid': 0.9939137697219849, 'cover': 1.0224249362945557, 'paired': 1.1420738697052002, 'ccc_cost': 0.9742981791496277, 'sdtw_cost': 0.3375715911388397}, 'noise_keys': {'local_FM': [4000126, 15900, 'FM_noise'], 'local_task': [6000126, 15900, 'task_rollout'], 'global_seed': 8100123, 'global_step': 15900, 'rho': 0.0, 'FM_initial_sha256': 'cb4639f21a3e8f2dcfce839f2d2306853c3c936b1ebcc5d2e59b4ddb5d383b39', 'task_initial_sha256': '5d88beae9e2eceb2f39cbba54627130249e079f10795a824a2d4afb96475487c'}, 'FM_gradient': 0.3533577024936676, 'task_gradient': 0.810230016708374, 'dyn_gradient': 0.0, 'FM_task_cosine': -0.061121124774217606}
G0-local 2000 {'phase_step': 2000, 'global_step': 16000, 'FM': 0.2774274945259094, 'task': 1.5357813835144043, 'dynamic': 0.0, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.0187063217163086, 'gradient_norm': 1.605404019355774, 'source_indices': [413, 416, 413, 389], 'crop_start': [0, 27, 0, 40], 'slots': [3, 3, 2, 3], 'target_ids': [['listener/session13/Camera-2024-07-11-111326-111141', 'listener/session13/Camera-2024-07-26-110838-110914', 'listener/session13/Camera-2024-07-11-161602-161527', 'listener/session13/Camera-2024-07-31-135431-135505'], ['listener/session13/Camera-2024-07-11-142837-142758', 'listener/session13/Camera-2024-07-10-154722-154626', 'listener/session13/Camera-2024-10-23-134159-134313', 'listener/session13/Camera-2024-07-10-150927-150804'], ['listener/session13/Camera-2024-07-11-111326-111141', 'listener/session13/Camera-2024-07-11-142837-142758', 'listener/session13/Camera-2024-07-11-120318-120232', 'listener/session13/Camera-2024-07-24-114427-114339'], ['listener/session13/Camera-2024-06-26-160214-160213', 'listener/session13/Camera-2024-07-24-110700-110644', 'listener/session13/Camera-2024-06-28-103912-104008', 'listener/session13/Camera-2024-10-23-143154-143223']], 'valid_frames': 2472, 'seconds': 16.646007537841797, 'task_components': {'valid': 1.0044301748275757, 'cover': 1.0273244380950928, 'paired': 1.0980808734893799, 'ccc_cost': 0.980518102645874, 'sdtw_cost': 0.36345911026000977}, 'noise_keys': {'local_FM': [4000126, 16000, 'FM_noise'], 'local_task': [6000126, 16000, 'task_rollout'], 'global_seed': 8100123, 'global_step': 16000, 'rho': 0.0, 'FM_initial_sha256': 'baeb4c6265c12c8bd7863d8764180d4eac494fdb04d24cdd7243bd02e88013d1', 'task_initial_sha256': '2f58ccdbcd1421272686fb8c9061f1752ec2f4e90c08d891af7faf55c005b715'}, 'FM_gradient': 0.4993141293525696, 'task_gradient': 1.3003352880477905, 'dyn_gradient': 0.0, 'FM_task_cosine': 0.10484415292739868}
