/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
CURVE C0_lambda0_step000128.json 0.28539717607200144 0.9302207559347153
CURVE C0_lambda0_step000500.json 0.2737382296472788 0.917943862080574
CURVE C0_lambda0_step001000.json 0.24947981145232917 1.003815260529518
CURVE C0_lambda0_step001500.json 0.24297541864216327 0.8914270430803299
CURVE C0_lambda0_step002000.json 0.2427032494917512 0.884849825501442
CURVE C1_lambda0.1_step000128.json 0.28450098522007466 0.9412715703248977
CURVE C1_lambda0.1_step000500.json 0.2650130555033684 0.8286091357469558
CURVE C1_lambda0.1_step001000.json 0.2518136937171221 0.8068909674882889
CURVE C1_lambda0.1_step001500.json 0.2502840932458639 0.8053524404764175
CURVE C1_lambda0.1_step002000.json 0.2531775118783116 0.8377632051706314
CURVE C2_lambda0.1_step000128.json 0.28444215655326843 0.9043070822954178
CURVE C2_lambda0.1_step000500.json 0.26128337625414133 0.8360146224498749
CURVE C2_lambda0.1_step001000.json 0.25764458775520327 0.8103344649076462
CURVE C2_lambda0.1_step001500.json 0.24715720862150192 0.7996574699878692
CURVE C2_lambda0.1_step002000.json 0.244262183457613 0.7800050914287567
CURVE C1_lambda0.03_step000128.json 0.2831735212355852 0.9660445868968963
CURVE C1_lambda0.03_step000500.json 0.2603718416765332 0.8823820352554321
CURVE C1_lambda0.03_step001000.json 0.24814439546316863 0.8472402602434158
CURVE C1_lambda0.03_step001500.json 0.24538612458854914 0.847808587551117
CURVE C1_lambda0.03_step002000.json 0.24528135340660812 0.8301163107156754
CURVE C2_lambda0.03_step000128.json 0.2909979745745659 0.9721541970968246
CURVE C2_lambda0.03_step000500.json 0.27307438626885416 0.9032851427793502
CURVE C2_lambda0.03_step001000.json 0.2509914427995682 0.8400328874588012
CURVE C2_lambda0.03_step001500.json 0.2517390413209796 0.8353201866149902
CURVE C2_lambda0.03_step002000.json 0.24232487808912992 0.8198721200227738
CURVE C1_lambda0.3_step000128.json 0.310951167345047 0.9345821976661682
CURVE C1_lambda0.3_step000500.json 0.26103847231715915 0.7943139731884002
CURVE C1_lambda0.3_step001000.json 0.2557217374444008 0.7826201111078263
CURVE C1_lambda0.3_step001500.json 0.2575821509584785 0.8038681119680404
CURVE C1_lambda0.3_step002000.json 0.27146388180553915 0.837932887673378
CURVE C2_lambda0.3_step000128.json 0.3485779358074069 0.9563485503196716
CURVE C2_lambda0.3_step000500.json 0.26769166234880687 0.7988349884748459
CURVE C2_lambda0.3_step001000.json 0.2510114934295416 0.7717342704534531
CURVE C2_lambda0.3_step001500.json 0.2525350386276841 0.7736921459436417
CURVE C2_lambda0.3_step002000.json 0.24600313249975442 0.7575078040361405
COMPLETE created
