/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
CURVE C0_lambda0_step000128.json 0.28780087232589724 0.9261608421802521
CURVE C0_lambda0_step000500.json 0.24919713865965604 1.0944512993097306
CURVE C0_lambda0_step001000.json 0.2477146154269576 1.0691079646348953
CURVE C0_lambda0_step001500.json 0.24293302316218615 1.058799648284912
CURVE C0_lambda0_step002000.json 0.24210536014288664 0.9473165005445481
CURVE C1_lambda0.1_step000128.json 0.29340146780014037 0.9480098485946655
CURVE C1_lambda0.1_step000500.json 0.2595589080825448 0.8682080924510955
CURVE C1_lambda0.1_step001000.json 0.267946588806808 0.9147521108388901
CURVE C1_lambda0.1_step001500.json 0.24720076899975538 0.8029186218976975
CURVE C1_lambda0.1_step002000.json 0.24349538795650005 0.7843578368425369
CURVE C2_lambda0.1_step000128.json 0.29417268354445697 0.9422913819551468
CURVE C2_lambda0.1_step000500.json 0.24915447942912577 0.8164279103279114
CURVE C2_lambda0.1_step001000.json 0.25299649853259326 0.7987612962722779
CURVE C2_lambda0.1_step001500.json 0.2526191307231784 0.8150389313697814
CURVE C2_lambda0.1_step002000.json 0.2471230948343873 0.786653208732605
CURVE C1_lambda0.03_step000128.json 0.2890131577849388 0.9509139806032181
CURVE C1_lambda0.03_step000500.json 0.24783724769949914 0.8455984085798264
CURVE C1_lambda0.03_step001000.json 0.2425122121348977 0.8412584483623504
CURVE C1_lambda0.03_step001500.json 0.24175411872565747 0.830123832821846
CURVE C1_lambda0.03_step002000.json 0.2573961490765214 0.8745152711868286
CURVE C2_lambda0.03_step000128.json 0.2808158382773399 0.9069993287324906
CURVE C2_lambda0.03_step000500.json 0.24725396391004323 0.8413575708866119
CURVE C2_lambda0.03_step001000.json 0.24861005004495382 0.8396555542945862
CURVE C2_lambda0.03_step001500.json 0.24177338760346173 0.8299699187278747
CURVE C2_lambda0.03_step002000.json 0.24777702298015356 0.8372193574905396
CURVE C1_lambda0.3_step000128.json 0.3026724664494395 0.9405297249555588
CURVE C1_lambda0.3_step000500.json 0.26221234668046234 0.8218685328960419
CURVE C1_lambda0.3_step001000.json 0.258946031332016 0.8035045236349105
CURVE C1_lambda0.3_step001500.json 0.24759269803762435 0.7881766885519028
CURVE C1_lambda0.3_step002000.json 0.2622970312833786 0.8494414716959
CURVE C2_lambda0.3_step000128.json 0.35805192589759827 0.9676170438528061
CURVE C2_lambda0.3_step000500.json 0.26998219415545466 0.8367555111646652
CURVE C2_lambda0.3_step001000.json 0.25934541448950765 0.794649550318718
CURVE C2_lambda0.3_step001500.json 0.2508473783731461 0.7691930145025253
CURVE C2_lambda0.3_step002000.json 0.2533966239541769 0.7817164152860642
COMPLETE created
