pairing,model,source,group,ccc,GT_zero_mean_ccc,mean_mismatch,mean_fraction,std_ratio,scale_factor,mean_factor,pearson_r,constant_p,constant_y,pearson_undefined_fraction,pearson_r_within_q10,pearson_r_within_q50,pearson_r_within_q90,std_ratio_within_q10,std_ratio_within_q50,std_ratio_within_q90
B_fixed_G0,G0-local,22,expression,0.09367479828735584,0.11049863957281145,0.03433100367682006,0.2076115900181324,2.1853249611587673,0.5190962862325238,0.7923884099818677,0.153112762933026,0.0,0.0,0.0,-0.13438514569996848,0.12788618034226718,0.5276132042471713,0.02627605423331261,0.5377523303031921,4.192711210250856
B_fixed_G0,G0-local,22,all,0.14824715473914354,0.16449440745705401,0.044551865421119746,0.22104078122522913,1.2175922758904791,0.5065191490527859,0.7789592187747709,0.2235957571498992,0.0,0.176,0.17600000000000005,-0.17399435608452452,0.2075344064320146,0.6091905522691723,9.458687782171182e-05,0.6221116781234741,1.6947941184043884
A_native,G1-shared,22,AU,0.07175659651467459,0.07786425398368171,0.047425301869287534,0.22361310301844217,0.5673629045524332,0.41572818608746626,0.7763868969815578,0.13145173273792998,0.0,0.2733333333333333,0.2733333333333333,-0.08305873933633424,0.061057911671042735,0.47248889735682287,8.933910430641846e-05,0.43297073245048523,1.2111371278762817
A_native,G1-shared,22,VA,0.12643980851207232,0.1695860330954674,0.036146596351636404,0.3749969245401491,0.7204201050102711,0.8340586983713434,0.625003075459851,0.17437997471590894,0.0,0.0,0.0,-0.29512046089247007,0.21285732038999478,0.48260392061471424,0.2981684893369675,0.6937916278839111,1.0709100961685187
A_native,G1-shared,22,expression,0.07045229139388007,0.08733303595793382,0.04255587724310738,0.24379360699412436,25.838482332520652,0.4963619007102066,0.7562063930058758,0.1286103902003359,0.0,0.0,0.0,-0.1019055744436976,0.06152262253660211,0.4411002018573634,0.0648473344743252,0.6968235075473785,9.016823673248306
A_native,G1-shared,22,all,0.07571387583581216,0.08823200654438526,0.044964789547497795,0.24218157001239707,10.255165288507525,0.47499741574945337,0.7578184299876031,0.13447210324774844,0.0,0.164,0.16400000000000003,-0.10341135565894449,0.08332516384159144,0.47472381723246143,0.0008927390445023775,0.621679961681366,2.6171986103057963
B_fixed_G0,G1-shared,22,AU,0.07129957961245371,0.07943973190622558,0.08487382970452721,0.2821568742649987,0.5194157874055939,0.3760200657042741,0.7178431257350012,0.13013738391532165,0.0,0.29333333333333333,0.29333333333333333,-0.09035596254613619,0.07187149887809749,0.44853131653671197,8.831683589960448e-05,0.3719886690378189,1.0680767893791199
B_fixed_G0,G1-shared,22,VA,0.028288130389502664,0.048930729651439665,0.04165697871043674,0.29612597705001426,0.535144704580307,0.7114721211770707,0.7038740229499858,0.045513679450116445,0.0,0.0,0.0,-0.3195452085642664,0.08550562900869993,0.4455095174989354,0.22131445854902268,0.4285411685705185,0.9424664556980134
B_fixed_G0,G1-shared,22,expression,0.031197869624924924,0.04193218982871101,0.07427599521716215,0.267176510937387,8.389537696109619,0.4959030848770082,0.7328234890626131,0.060371007330641005,0.0,0.0,0.0,-0.15954019639041858,0.05606948268660529,0.32898827823176946,0.04047329276800156,1.0895591974258423,12.147079944610654
B_fixed_G0,G1-shared,22,all,0.055026116478608424,0.06499659826103803,0.07802517458904316,0.2784806862229643,3.5773008895406244,0.44121879627737276,0.7215193137770358,0.09482775179843544,0.0,0.176,0.17600000000000005,-0.12944243400453592,0.06557451057165423,0.3911374264447194,0.0006575533625436947,0.5281827449798584,3.660520315170288
A_native,T0,23,AU,0.13388293662687556,0.14459465404306385,0.035099465166971246,0.19606430737073569,0.7820392448282595,0.5074771475541504,0.8039356926292645,0.22626489383221884,0.0,0.36,0.36,-0.046343836627827456,0.270067017032668,0.5106114108733957,0.12036949396133423,0.7716814279556274,1.3220238089561462
A_native,T0,23,VA,0.08773218100010241,0.10614931577213374,0.04635187198835492,0.2805267266444969,0.6789127714931965,0.7894906391926568,0.7194732733555032,0.12067150137077731,0.0,0.0,0.0,-0.20257175015700385,0.1752076009111165,0.39372214530620375,0.35379530787467955,0.4772677421569824,1.4002109169960022
A_native,T0,23,expression,0.05422802213465615,0.06241584482500192,0.03122414433417957,0.16855987166796876,17.71903097622562,0.6396464291123889,0.8314401283320313,0.08038708032856345,0.0,0.0,0.0,-0.10456970041113703,0.068086123094237,0.3067000300844746,0.22026660144329072,1.1082926392555237,17.70047988891603
A_native,T0,23,all,0.10470130353922351,0.11522180803160961,0.034759555046188606,0.19401988148775115,7.684573984854217,0.5723323969838673,0.8059801185122488,0.15594809317139607,0.0,0.216,0.21599999999999997,-0.09803913993717875,0.1322227381138415,0.4657107068530149,0.19904109090566635,0.8258576095104218,2.4437530040740967
B_fixed_G0,T0,23,AU,0.07861294793413277,0.08854955270509983,0.04499674793972163,0.1880923152077897,0.6908123147675316,0.4801452931768313,0.8119076847922103,0.13241884866677542,0.0,0.3466666666666667,0.3466666666666667,-0.0652872919269588,0.07903755976228524,0.39745879421961605,0.002661913033807653,0.7456746101379395,1.0008023500442504
B_fixed_G0,T0,23,VA,0.14548608733700324,0.21163110380104339,0.12058638853759103,0.3113218335375122,0.797819721698761,0.8900944244743098,0.6886781664624878,0.2250726861005417,0.0,0.0,0.0,0.052669089093291835,0.1983390450913363,0.4101398199561475,0.44544850885868076,0.7010477781295776,1.4002109169960022
B_fixed_G0,T0,23,expression,0.04962450511924057,0.05891794673569835,0.048689488195608976,0.18627456304191997,44.51310259529855,0.5802193676858034,0.81372543695808,0.06891809961873212,0.0,0.0,0.0,-0.11344540547316408,0.06040053574027658,0.27604548892377717,0.21968086808919907,1.2656083703041077,39.38641548156752
B_fixed_G0,T0,23,all,0.0746864973855969,0.08891396288256684,0.05222559606943513,0.1973689959810892,18.40759701467211,0.5449649275235006,0.8026310040189109,0.11612095384269391,0.0,0.208,0.20799999999999996,-0.08269628956533893,0.08801595465558049,0.38594448252978447,0.11992874071002006,0.865338146686554,4.235273170471195
A_native,G0-local,23,AU,0.10595183398989427,0.11670888476011186,0.03150508987321337,0.18000842228329839,0.5645699271309259,0.40591496221194523,0.8199915777167015,0.18375501910446085,0.0,0.3466666666666667,0.3466666666666667,-0.1048626503888786,0.14399996629319312,0.5222650446521129,3.8194126682356e-05,0.6445028781890869,0.9604395747184753
A_native,G0-local,23,VA,0.14865733797723024,0.21222455169938348,0.09176896364741323,0.2940450006579694,0.6334032475948334,0.841997989376692,0.7059549993420307,0.23827663874833357,0.0,0.0,0.0,0.053344821009804325,0.26000861141915654,0.3928260356260877,0.3392850041389465,0.6109923422336578,0.8815155506134035
A_native,G0-local,23,expression,0.047937192252709974,0.05908965721867181,0.030872530134648857,0.20510214805232074,16.231594049578415,0.44551148915930083,0.7948978519476794,0.11460425374242438,0.0,0.0,0.0,-0.08868121327344718,0.08085088550738381,0.38872407516965973,0.0034410100430250167,0.8746631741523743,12.530059909820602
A_native,G0-local,23,all,0.09080358895298218,0.10591198530199279,0.03612378065880871,0.1971613407993592,6.901633544328287,0.4534724930082788,0.8028386592006407,0.16132255023534237,0.0,0.208,0.20799999999999996,-0.09234769192723155,0.11629683167155362,0.4875055678778911,0.00018508899229345845,0.725509911775589,2.549739146232614
B_fixed_G0,G0-local,23,AU,0.10595183398989427,0.11670888476011186,0.03150508987321337,0.18000842228329839,0.5645699271309259,0.40591496221194523,0.8199915777167015,0.18375501910446085,0.0,0.3466666666666667,0.3466666666666667,-0.1048626503888786,0.14399996629319312,0.5222650446521129,3.8194126682356e-05,0.6445028781890869,0.9604395747184753
B_fixed_G0,G0-local,23,VA,0.14865733797723024,0.21222455169938348,0.09176896364741323,0.2940450006579694,0.6334032475948334,0.841997989376692,0.7059549993420307,0.23827663874833357,0.0,0.0,0.0,0.053344821009804325,0.26000861141915654,0.3928260356260877,0.3392850041389465,0.6109923422336578,0.8815155506134035
B_fixed_G0,G0-local,23,expression,0.047937192252709974,0.05908965721867181,0.030872530134648857,0.20510214805232074,16.231594049578415,0.44551148915930083,0.7948978519476794,0.11460425374242438,0.0,0.0,0.0,-0.08868121327344718,0.08085088550738381,0.38872407516965973,0.0034410100430250167,0.8746631741523743,12.530059909820602
B_fixed_G0,G0-local,23,all,0.09080358895298218,0.10591198530199279,0.03612378065880871,0.1971613407993592,6.901633544328287,0.4534724930082788,0.8028386592006407,0.16132255023534237,0.0,0.208,0.20799999999999996,-0.09234769192723155,0.11629683167155362,0.4875055678778911,0.00018508899229345845,0.725509911775589,2.549739146232614
A_native,G1-shared,23,AU,0.073128343549535,0.08100933579474692,0.03628392532887947,0.2214004774058308,0.6278370548572049,0.3166708365689802,0.7785995225941692,0.18149068276139735,0.0,0.5066666666666667,0.5066666666666666,-0.052669452359847546,0.16360180914556086,0.41972211333283316,0.00027926285110879695,0.6592229604721069,1.065540635585785
A_native,G1-shared,23,VA,0.13288806834841232,0.20014528609405052,0.05061305144784846,0.404245985589064,0.9709644138813018,0.8585503921455,0.595754014410936,0.21261573554997737,0.0,0.0,0.0,0.04600150684243367,0.1851302678245043,0.4432880259116582,0.40605972707271576,0.8867644369602203,2.0636380910873418
A_native,G1-shared,23,expression,0.06927834946939071,0.08651752610463727,0.03117411425340457,0.22233300743475368,4.773952533720876,0.5745259210432838,0.7776669925652464,0.13017811054913567,0.0,0.0,0.0,-0.10980116229112874,0.10342360904305917,0.4337541599405095,0.04837135411798954,0.7924288511276245,5.412987804412842
A_native,G1-shared,23,all,0.07667712342779902,0.09230283271785612,0.03579511587424501,0.23632652766974477,2.5735369714639615,0.4425348280468789,0.7636734723302552,0.16147628781191842,0.0,0.304,0.30400000000000005,-0.06567384167618666,0.13966081006273104,0.43509685458750885,0.017214280553162098,0.7371596097946167,2.58727355003357
B_fixed_G0,G1-shared,23,AU,0.044473236575952604,0.054526540735732876,0.07321950412936401,0.2602239781483751,0.452425821749766,0.3401552724576453,0.7397760218516248,0.0880849235067273,0.0,0.3466666666666667,0.3466666666666667,-0.0669005682425622,0.06484001415897098,0.31975043606966885,4.726251827378292e-05,0.331657275557518,0.9786043047904968
B_fixed_G0,G1-shared,23,VA,0.07809657222838108,0.1452071946130548,0.12856511715726823,0.375749492872097,0.5774241022765636,0.7833126244270637,0.624250507127903,0.15660423798054493,0.0,0.0,0.0,-0.13056621922571307,0.15855356760846537,0.4109754607775353,0.3124788522720337,0.4964944124221802,0.9565712153911594
B_fixed_G0,G1-shared,23,expression,0.013853869075983183,0.023268923146856645,0.07000047070340329,0.2691703757352131,21.70798701608437,0.4748921625501323,0.7308296242647869,0.03922435477923786,0.0,0.0,0.0,-0.13777083312589578,0.023809142796864198,0.19634000370003382,0.014765750896185639,0.7938308119773865,10.782494449615518
B_fixed_G0,G1-shared,23,all,0.037364905828156665,0.05177855541747823,0.07661706247528892,0.2723288665540611,9.053157443756353,0.4187236654447946,0.727671133445939,0.07526442245257174,0.0,0.208,0.20799999999999996,-0.1218279925132152,0.05924681418046773,0.30748596058302907,0.00035943440452683716,0.53097003698349,3.679596209526065
A_native,T0,24,AU,0.17713259238263793,0.2024523272809256,0.048027688993594754,0.20661309028428837,0.6631852813608538,0.48229441751698005,0.7933869097157117,0.31332196501080667,0.0,0.32,0.31999999999999995,-0.012898890042832964,0.3125095398861589,0.6842391553311307,0.00010542358941165731,0.7932640910148621,1.1089004516601564
A_native,T0,24,VA,0.11720568485137953,0.2202154491917947,0.13059501817546743,0.5105341665593807,0.630668631196022,0.8890125489484004,0.4894658334406192,0.2534411376619116,0.0,0.0,0.0,-0.10216300751658793,0.18102094797869392,0.6251691471938378,0.5011195123195649,0.6304943263530731,0.7697462975978852
A_native,T0,24,expression,0.13346589713982565,0.1469105796359549,0.022852947716744988,0.1206132475513759,4.481390283693327,0.5036219029961878,0.879386752448624,0.17266415569882693,0.0,0.0,0.0,-0.07482985266262795,0.08878636925770152,0.5551393348753108,0.018046285025775433,0.9729156494140625,12.64515466690066
A_native,T0,24,all,0.15836509730243734,0.18610001778740448,0.04657715811955264,0.20340682671176374,2.1721262080108596,0.5216566633848402,0.7965931732882362,0.251687107129934,0.0,0.192,0.19199999999999995,-0.050025796750339135,0.2230460325158653,0.6214071414753517,0.002083582221530379,0.7885852158069611,5.189200210571289
B_fixed_G0,T0,24,AU,0.1325555270937934,0.14852166293933752,0.04198844181216845,0.18477027929465303,0.7108549554358043,0.5048808010672029,0.815229720705347,0.21532058742225985,0.0,0.25333333333333335,0.2533333333333333,-0.04827003767321906,0.20855015471651644,0.5637990124595154,6.95380658726208e-05,0.8310998976230621,1.2639107584953315
B_fixed_G0,T0,24,VA,0.09612526575334789,0.15846182567292907,0.07350990669347648,0.3048475952020612,0.6199942126870155,0.8424523176719019,0.6951524047979388,0.18576218604650047,0.0,0.0,0.0,-0.028667605197676166,0.14724975485314257,0.4241915701082968,0.394081124663353,0.5495644807815552,0.8529683113098149
B_fixed_G0,T0,24,expression,0.09109148648802491,0.10166825401292427,0.022415867693720525,0.10680944541269419,2.8956806280111778,0.50793571534633,0.8931905545873058,0.12152563288719356,0.0,0.0,0.0,-0.06034497306212347,0.04936508364667738,0.4220082812587388,0.0133475037291646,0.7663472592830658,5.486484289169314
B_fixed_G0,T0,24,all,0.11637261319271182,0.1343237851015726,0.03824693528476976,0.16942899772501885,1.5267457052049274,0.5328640949648994,0.830571002274981,0.17713773652452167,0.0,0.152,0.15200000000000002,-0.0519468181571933,0.11871014668226093,0.5069517609640195,0.000364707806147635,0.7637019455432892,2.341990065574646
A_native,G0-local,24,AU,0.20700901431525934,0.22268488779578727,0.03032861936223617,0.1741362949731173,0.6501375737873251,0.49086206061475934,0.8258637050268828,0.3181397744448766,0.0,0.25333333333333335,0.2533333333333333,-0.037128302152333544,0.3627136263908467,0.6522486984462038,2.9176524367358077e-05,0.859974205493927,1.0805695056915283
A_native,G0-local,24,VA,0.13165902917495811,0.20050997177812807,0.07053583372763497,0.3014186371169208,0.5643280245363712,0.8064045282244198,0.6985813628830791,0.2421960782757145,0.0,0.0,0.0,0.06884403322162959,0.23478802907307214,0.3912214890227198,0.38091814517974854,0.5329843461513519,0.8162647187709812
A_native,G0-local,24,expression,0.11404918847380534,0.13301629339305937,0.02364531589490475,0.14041488735800248,2.9703137677724953,0.4484594356293675,0.8595851126419974,0.15248436156754908,0.0,0.0,0.0,-0.06041792827054263,0.09194738813901027,0.5181872069696194,0.0013158607413060964,0.5372766852378845,4.1735867977142345
A_native,G0-local,24,all,0.17123387123476994,0.1922169443055016,0.03140653940192202,0.17352803190778485,1.5175805197014502,0.5025366180282067,0.8264719680922152,0.24846379824879433,0.0,0.152,0.15200000000000002,-0.050730448509129736,0.23584413035868385,0.617461627902597,9.246039116987959e-05,0.6599780917167664,1.544291889667512
B_fixed_G0,G0-local,24,AU,0.20700901431525934,0.22268488779578727,0.03032861936223617,0.1741362949731173,0.6501375737873251,0.49086206061475934,0.8258637050268828,0.3181397744448766,0.0,0.25333333333333335,0.2533333333333333,-0.037128302152333544,0.3627136263908467,0.6522486984462038,2.9176524367358077e-05,0.859974205493927,1.0805695056915283
B_fixed_G0,G0-local,24,VA,0.13165902917495811,0.20050997177812807,0.07053583372763497,0.3014186371169208,0.5643280245363712,0.8064045282244198,0.6985813628830791,0.2421960782757145,0.0,0.0,0.0,0.06884403322162959,0.23478802907307214,0.3912214890227198,0.38091814517974854,0.5329843461513519,0.8162647187709812
B_fixed_G0,G0-local,24,expression,0.11404918847380534,0.13301629339305937,0.02364531589490475,0.14041488735800248,2.9703137677724953,0.4484594356293675,0.8595851126419974,0.15248436156754908,0.0,0.0,0.0,-0.06041792827054263,0.09194738813901027,0.5181872069696194,0.0013158607413060964,0.5372766852378845,4.1735867977142345
B_fixed_G0,G0-local,24,all,0.17123387123476994,0.1922169443055016,0.03140653940192202,0.17352803190778485,1.5175805197014502,0.5025366180282067,0.8264719680922152,0.24846379824879433,0.0,0.152,0.15200000000000002,-0.050730448509129736,0.23584413035868385,0.617461627902597,9.246039116987959e-05,0.6599780917167664,1.544291889667512
A_native,G1-shared,24,AU,0.11548503466662867,0.147153497095297,0.0741224637612825,0.22933785208543764,0.7819954103717044,0.46749303114333673,0.7706621479145623,0.21803788024559173,0.0,0.30666666666666664,0.30666666666666664,-0.04914346796677509,0.25175121012413804,0.5286254263316468,5.066029261797666e-05,0.8367332518100739,1.3358119368553163
A_native,G1-shared,24,VA,0.12740847270397868,0.20088958795365586,0.10655674908861026,0.3667029376616874,0.6936992034316063,0.8584055201622274,0.6332970623383127,0.24314766197424859,0.0,0.0,0.0,0.047677108031467484,0.2470203303141835,0.4099679183920923,0.41687323451042174,0.563093364238739,1.0680017948150635
