pairing,comparison,group,source,r_contribution,scale_contribution,mean_contribution
A_native,G1-minus-T0,all,49,-0.0051256989928861124,-0.01093234464368625,-0.004535789756517008
A_native,G1-minus-T0,all,50,0.0010026415807950914,-0.008524748707172722,-0.001147250702967722
A_native,G1-minus-T0,all,51,-0.015206822230839166,-0.009298468188531512,-0.011455829317301209
A_native,G1-minus-T0,all,52,-0.007394976134402582,-0.002959858360261554,-0.0014182791157742603
A_native,G1-minus-T0,all,53,0.016135146189657654,-0.003058457415613336,-0.0014529656135729527
A_native,G1-minus-T0,all,54,0.010554373869202495,-0.0064077407869096385,-0.002999253940935195
A_native,G1-minus-T0,all,55,0.01960068827248726,-0.004794246840319762,-0.0016701975666139424
A_native,G1-minus-T0,all,56,-0.025486067608051437,-0.01485571426590335,-0.012408985296888449
A_native,G1-minus-T0,all,57,-0.01810781540286837,-0.007289730591843263,-0.009935014610973512
A_native,G1-minus-T0,all,58,-0.06541350663006165,0.0002204810222239919,-0.02226146500883238
A_native,G1-minus-T0,all,59,-0.027596014719756014,-0.012409611963832634,-0.023006519539996204
A_native,G1-minus-T0,all,60,-0.007582371901084625,-0.006435248084416436,-0.006940858737584955
A_native,G1-minus-T0,all,61,-0.008275509066123203,-0.004875436716834032,-0.006213387319086546
A_native,G1-minus-T0,all,62,-0.0077100712455063485,-0.003610308376182723,-0.0011598256112118766
A_native,G1-minus-T0,all,63,-0.011487891401514549,-0.006539048715666439,-0.00553180515962924
A_native,G1-minus-T0,all,64,0.011646554279597045,-0.0035124279337595955,0.003414465397380667
A_native,G1-minus-T0,all,65,-0.03266428063981439,-0.007090794363270891,-0.003613551397786354
A_native,G1-minus-T0,all,66,-0.004523690032225698,-0.005118577502205285,-0.004436905898189938
A_native,G1-minus-T0,all,67,-0.0008209947162927192,-0.00023384145837662524,0.002144818624690389
A_native,G1-minus-T0,all,68,-0.005955713198779426,-0.0020538219615630422,-0.0007851619709905702
A_native,G1-minus-T0,all,69,0.010544671219378379,-0.004543626747113688,0.0001333864467308599
A_native,G1-minus-T0,all,70,0.007286974618492059,-0.003900640330006329,-0.0013673571820836522
A_native,G1-minus-T0,all,71,0.00524973868949009,-0.002070727113195981,-0.002071553480737842
A_native,G1-minus-T0,all,72,-0.020631387784723003,-0.008610279932100045,-0.0009661910283183822
A_native,G1-minus-T0,all,73,-0.01210785571521695,-0.001955969982857878,-0.0026316512479596234
A_native,G1-minus-T0,all,74,-0.005426853683849588,-0.0038630824086305373,-0.0056885741454215655
A_native,G1-minus-T0,all,75,-0.0016835868230056495,-0.0023992451952913525,-0.004051342829116129
A_native,G1-minus-T0,all,76,0.007451581088938055,-0.005794489630281885,-0.005264991158169405
A_native,G1-minus-T0,all,77,-0.004230734818529212,-0.007294381214541987,-0.0037889003019651716
A_native,G1-minus-T0,all,78,-0.010578152800278559,-0.008170498996317475,-0.005835625925689153
A_native,G1-minus-T0,all,79,-0.00018276272532022776,-0.003118578299182502,-0.0009593890382141389
B_fixed_G0,G1-minus-T0,AU,0,-0.004541554803848465,-0.001996374222061026,-0.005917589416372617
B_fixed_G0,G1-minus-T0,AU,1,0.03264570212859164,-0.0006938200007663517,-0.0021721520003533464
B_fixed_G0,G1-minus-T0,AU,2,0.008980244698279082,-0.006429684201594569,-0.00607895613191539
B_fixed_G0,G1-minus-T0,AU,3,0.013103702315557993,0.0054443519988099385,0.0001327682532266598
B_fixed_G0,G1-minus-T0,AU,4,-0.026750840717659513,-0.009124293063276478,-0.007002547326558428
B_fixed_G0,G1-minus-T0,AU,5,-0.04342055730353711,-0.006758062276982317,-0.00895483038210268
B_fixed_G0,G1-minus-T0,AU,6,0.000669652143358958,-0.0014081009618270596,-0.004090564434194752
B_fixed_G0,G1-minus-T0,AU,7,-0.018726085477666507,-0.007573458250415731,-0.010042428638203734
B_fixed_G0,G1-minus-T0,AU,8,-0.020502621337801577,-0.013084044315706476,0.0021957971287185473
B_fixed_G0,G1-minus-T0,AU,9,-0.022362252491289255,-0.009590420724253939,-0.00025596105729651885
B_fixed_G0,G1-minus-T0,AU,10,-0.007266948391633938,-0.0017601776400864699,-0.0017670119945790048
B_fixed_G0,G1-minus-T0,AU,11,-0.026874986652134593,-0.009293936723169312,-0.0053732323247928145
B_fixed_G0,G1-minus-T0,AU,12,-0.01615377747363913,-0.007547635931022613,-0.004395448052103403
B_fixed_G0,G1-minus-T0,AU,13,-0.0176311570243375,-0.003051588535384282,-0.001757580199372761
B_fixed_G0,G1-minus-T0,AU,14,-0.00838186527109768,9.94287631300426e-05,-0.004005805451746791
B_fixed_G0,G1-minus-T0,AU,15,-0.029303304991747433,-0.0036600613461807083,-0.004024693955116067
B_fixed_G0,G1-minus-T0,AU,16,-0.03028965506841204,-0.0032086238607135797,-0.008825288912109278
B_fixed_G0,G1-minus-T0,AU,17,-0.019775485382295857,-0.004185705083340283,-0.00454370515450074
B_fixed_G0,G1-minus-T0,AU,18,-0.012093350781481663,0.000929321206062602,-0.003275241558453917
B_fixed_G0,G1-minus-T0,AU,19,-0.0197744324028045,-0.004812137487258423,-0.0039057260099353863
B_fixed_G0,G1-minus-T0,AU,20,-0.037102800511214444,-0.0161959473211489,-0.010833775759729169
B_fixed_G0,G1-minus-T0,AU,21,-0.022109213043825945,-0.013478741771201931,-0.0088599625667231
B_fixed_G0,G1-minus-T0,AU,22,-0.0367621112500546,-0.02350840370873501,-0.0130468743604783
B_fixed_G0,G1-minus-T0,AU,23,-0.013655114023134794,-0.011710562434685622,-0.008774034900359754
B_fixed_G0,G1-minus-T0,AU,24,-0.005826630303767408,-0.00594158397512362,-0.02021834045634892
B_fixed_G0,G1-minus-T0,AU,25,0.006114360441495504,-0.00973220072900862,-0.010222005598535346
B_fixed_G0,G1-minus-T0,AU,26,-0.006820520002212724,-0.009531390094248974,-0.010107080953034447
B_fixed_G0,G1-minus-T0,AU,27,0.008748630389279748,-0.008274436711908537,-0.004894544051285709
B_fixed_G0,G1-minus-T0,AU,28,0.012561279025658541,-0.013720088377074375,-0.00043575419377937113
B_fixed_G0,G1-minus-T0,AU,29,0.012249038558303225,0.002835538626113094,-0.002236866564965952
B_fixed_G0,G1-minus-T0,AU,30,-0.012160496092211825,-0.006255746707053536,0.0015807095334867598
B_fixed_G0,G1-minus-T0,AU,31,-0.015313443729768469,-0.0027240082532135747,-0.006960646410945018
B_fixed_G0,G1-minus-T0,AU,32,0.05297998980950949,-0.0006354041229003158,0.0024986887330265446
B_fixed_G0,G1-minus-T0,AU,33,-0.0039060590080882184,0.0033448985427999966,-0.004575171091362791
B_fixed_G0,G1-minus-T0,AU,34,-0.011284980664029704,-0.009760442164775382,-0.0058842708163078196
B_fixed_G0,G1-minus-T0,AU,35,-0.009001436930651344,-0.006145869257986418,-0.003233671958825079
B_fixed_G0,G1-minus-T0,AU,36,0.03152035042030693,0.005373734546053712,0.002727962025144312
B_fixed_G0,G1-minus-T0,AU,37,0.011572491181903354,-0.0047360363660317525,-0.0005014732342989046
B_fixed_G0,G1-minus-T0,AU,38,0.007299531422762597,-0.011213364707135059,-0.0025881078310155442
B_fixed_G0,G1-minus-T0,AU,39,0.09206410128423885,0.0030611351584894867,0.00022327963856303765
B_fixed_G0,G1-minus-T0,AU,40,-0.0029338140761527866,-0.001387823546104396,-0.0017135442791366606
B_fixed_G0,G1-minus-T0,AU,41,-0.015543541315121973,-0.01925470607422587,-0.0035817284666697993
B_fixed_G0,G1-minus-T0,AU,42,-0.008977314960452882,0.007493087178528724,-0.0027583330452314167
B_fixed_G0,G1-minus-T0,AU,43,-0.015478304462875094,-0.004316896830940684,-0.00999666410972503
B_fixed_G0,G1-minus-T0,AU,44,0.014726017425142424,-0.003933588689052898,-0.0029463195634403345
B_fixed_G0,G1-minus-T0,AU,45,0.004566138049870504,-0.0023765073844445165,-0.0025202288927568795
B_fixed_G0,G1-minus-T0,AU,46,-0.018222016344871157,-0.004271212270529559,-8.26071602682423e-05
B_fixed_G0,G1-minus-T0,AU,47,0.001070874472227333,-0.010869601506577719,-0.005124294774039151
B_fixed_G0,G1-minus-T0,AU,48,-0.010393564166317737,-0.056855049384368035,-0.0034982744427240844
B_fixed_G0,G1-minus-T0,AU,49,0.0067987833671343595,-0.017159300136040095,0.0014029376346306353
B_fixed_G0,G1-minus-T0,AU,50,0.008362752938256104,-0.004103278356569426,0.0013842409916883813
B_fixed_G0,G1-minus-T0,AU,51,-0.007361553557592671,-0.0079953860886826,-0.010014680825134941
B_fixed_G0,G1-minus-T0,AU,52,-0.01929651407924227,-0.006279035138874133,-0.005782991432460832
B_fixed_G0,G1-minus-T0,AU,53,0.011854055651370527,-0.0007910975125744439,-0.0005793836625793658
B_fixed_G0,G1-minus-T0,AU,54,0.012707706818007418,-0.01015848816122683,-0.003800872201636593
B_fixed_G0,G1-minus-T0,AU,55,0.028927100990970792,-0.007448448397692611,-0.0033761001650647977
B_fixed_G0,G1-minus-T0,AU,56,-0.03224839379567528,-0.01993440225615783,-0.011389359845897807
B_fixed_G0,G1-minus-T0,AU,57,-0.024126336104870232,-0.011126761648703616,-0.018308103864579543
B_fixed_G0,G1-minus-T0,AU,58,-0.06281589171179727,-0.002758888797577241,-0.04232576465703519
B_fixed_G0,G1-minus-T0,AU,59,-0.030152373750353796,-0.009619758514828432,-0.02309618667043643
B_fixed_G0,G1-minus-T0,AU,60,-0.013259576895842534,-0.008612724965386828,-0.007027322283227243
B_fixed_G0,G1-minus-T0,AU,61,0.0022196794524322054,-0.003568139759953024,-0.0029865053497940657
B_fixed_G0,G1-minus-T0,AU,62,-0.009446494547254991,-0.004421708059784791,-0.0032892334631341993
B_fixed_G0,G1-minus-T0,AU,63,-0.013367015226402252,-0.009708526371187564,-0.0017671015303895666
B_fixed_G0,G1-minus-T0,AU,64,-0.020846652983789078,-0.009090236241886025,-0.0031288847343634084
B_fixed_G0,G1-minus-T0,AU,65,-0.025663619819445652,-0.005758372054531375,-0.004191844516726911
B_fixed_G0,G1-minus-T0,AU,66,-0.010006249654026573,-0.0037901193311135335,-0.0007397605038214742
B_fixed_G0,G1-minus-T0,AU,67,-0.0040225160624663674,0.0012713031444821397,0.0025530204152260875
B_fixed_G0,G1-minus-T0,AU,68,-0.004366043282005625,-0.0008723054180811822,-0.0021407935739660385
B_fixed_G0,G1-minus-T0,AU,69,0.0006901148709320478,-0.002227577677795446,-0.0010530643990131713
B_fixed_G0,G1-minus-T0,AU,70,0.0019445969166013344,-0.00032135124324062767,-0.0005710116185328803
B_fixed_G0,G1-minus-T0,AU,71,0.0016506225393985313,-0.0033954038022871685,-0.0006398170497768308
B_fixed_G0,G1-minus-T0,AU,72,-0.012379595718950219,-0.015202449956134696,-0.004777521150840552
B_fixed_G0,G1-minus-T0,AU,73,-0.010594045036014004,-0.0017067810014717607,-0.0041880571003434005
B_fixed_G0,G1-minus-T0,AU,74,-0.015574145429672693,-0.004394288398565403,-0.0005766237336638199
B_fixed_G0,G1-minus-T0,AU,75,-0.00564797971991364,-0.0032973956448994085,-0.004318431064714244
B_fixed_G0,G1-minus-T0,AU,76,0.005021828631389161,-0.011671568072410824,-0.00302536125263646
B_fixed_G0,G1-minus-T0,AU,77,-0.0034005083558948904,-0.004511587061904826,-0.004438334091265441
B_fixed_G0,G1-minus-T0,AU,78,-0.006093243079034792,-0.009664751837927237,-0.005762395510214409
B_fixed_G0,G1-minus-T0,AU,79,0.014441296448635225,-0.0023938474720284608,6.393082086365983e-05
B_fixed_G0,G1-minus-T0,VA,0,0.008470645466857116,0.0011934087251390755,-0.007845012584895
B_fixed_G0,G1-minus-T0,VA,1,0.0598557537878478,-0.0016615794156024989,-0.0016405445303791174
B_fixed_G0,G1-minus-T0,VA,2,0.04495848640604152,-0.010067134227726083,-0.010578310284118125
B_fixed_G0,G1-minus-T0,VA,3,0.07795694402063238,0.003224244851668628,0.004318320154573908
B_fixed_G0,G1-minus-T0,VA,4,-0.04829863783700651,-0.011507915782411591,0.012829255678047102
B_fixed_G0,G1-minus-T0,VA,5,-0.07507306998725376,-0.003798176281091209,-0.01835109546270279
B_fixed_G0,G1-minus-T0,VA,6,-0.003754153829024201,-0.008655577326382146,-0.005704169884442042
B_fixed_G0,G1-minus-T0,VA,7,-0.039354494514222293,-0.010345940555348746,-0.009916050714874159
B_fixed_G0,G1-minus-T0,VA,8,-0.015817668020502575,0.0022695122623345235,-0.015694850460650313
B_fixed_G0,G1-minus-T0,VA,9,0.045932618258300674,-0.0023425548364401196,-0.008226991758730486
B_fixed_G0,G1-minus-T0,VA,10,-0.030089677445126257,-0.006216222915821573,-0.00442077761934655
B_fixed_G0,G1-minus-T0,VA,11,-0.04659118423890896,-0.005586786950029977,-0.001494553447207807
B_fixed_G0,G1-minus-T0,VA,12,-0.024579285352024166,-0.0015192349878658431,0.002026178546630143
B_fixed_G0,G1-minus-T0,VA,13,-0.01881182366435799,-0.005574494061403328,0.001830757695869547
B_fixed_G0,G1-minus-T0,VA,14,-0.020790414447943863,-0.002679170072940527,-0.011138208631041011
B_fixed_G0,G1-minus-T0,VA,15,-0.004818885316402291,0.0017389342296083403,0.0009928480023551531
B_fixed_G0,G1-minus-T0,VA,16,-0.017137695468127385,-0.004264893232793934,-0.01846393788819843
B_fixed_G0,G1-minus-T0,VA,17,-0.031355075038172434,-0.005656589450482129,-0.004403093196669861
B_fixed_G0,G1-minus-T0,VA,18,-0.0014213332711859835,0.0011895324817418288,-0.009783769918019772
B_fixed_G0,G1-minus-T0,VA,19,-0.01262002183509664,-0.011713284949796727,-0.018120006345217873
B_fixed_G0,G1-minus-T0,VA,20,-0.0211625373438328,-0.0075960650863995,-0.007207764464761781
B_fixed_G0,G1-minus-T0,VA,21,-0.05623648173842921,-0.006285132769777822,-0.008312487658247035
B_fixed_G0,G1-minus-T0,VA,22,-0.03894269055160077,-0.01488279941213736,0.005019132699839131
B_fixed_G0,G1-minus-T0,VA,23,-0.04091212615354562,-0.00800143454146241,-0.018475954413614142
B_fixed_G0,G1-minus-T0,VA,24,0.04042803617725948,-0.0033828152883037766,-0.0007823928571293607
B_fixed_G0,G1-minus-T0,VA,25,0.067760003760972,-0.006813001452026311,-0.002969658012018576
B_fixed_G0,G1-minus-T0,VA,26,0.026667554054336885,-0.01929877605623123,0.006273985654749206
B_fixed_G0,G1-minus-T0,VA,27,0.08417380669942984,-0.016222169099248167,-0.010027995936377935
B_fixed_G0,G1-minus-T0,VA,28,0.010602373154909374,-0.007543559122744546,0.014172233361733882
B_fixed_G0,G1-minus-T0,VA,29,-0.021389448781093008,-0.004388700380709412,-0.0013237720158332232
B_fixed_G0,G1-minus-T0,VA,30,-0.054086335700856615,-0.010348862916599262,-0.006683313841402752
B_fixed_G0,G1-minus-T0,VA,31,-0.022923378552609664,-0.005999796288281469,0.002799768432797065
B_fixed_G0,G1-minus-T0,VA,32,0.08441290381520558,0.0015851030227131782,-0.019528054296293236
B_fixed_G0,G1-minus-T0,VA,33,-0.0029051748326811874,-0.001417075144070779,0.052963372774072495
B_fixed_G0,G1-minus-T0,VA,34,0.03429085308627123,-0.020313754095286265,0.007138546328939721
B_fixed_G0,G1-minus-T0,VA,35,-0.044832634481087506,-0.010460211818153636,0.0076937550798269125
B_fixed_G0,G1-minus-T0,VA,36,0.0640339224146541,-0.014349514782172737,0.00667529053882133
B_fixed_G0,G1-minus-T0,VA,37,0.026534088968945147,-0.004083787712327614,0.0019397222784919368
B_fixed_G0,G1-minus-T0,VA,38,0.013401535341369583,-0.011285272097736028,0.09299094644022973
B_fixed_G0,G1-minus-T0,VA,39,0.04898423330391848,-0.0023704981464740668,0.02855737100294751
B_fixed_G0,G1-minus-T0,VA,40,-0.019663976454645665,0.001981907153852565,-0.0015145047470135492
B_fixed_G0,G1-minus-T0,VA,41,0.03879577474631739,-0.026318786963812475,-0.024151366703072583
B_fixed_G0,G1-minus-T0,VA,42,0.01484774074727146,-0.011288684976663198,-0.01699744647775831
B_fixed_G0,G1-minus-T0,VA,43,-0.008238726583119693,-0.0033721584032694965,0.024177684016654082
B_fixed_G0,G1-minus-T0,VA,44,0.041876638000646296,-0.009580234409287472,-0.0039452831859592054
B_fixed_G0,G1-minus-T0,VA,45,0.002922024673616587,-0.005538975223814566,-0.00880768115609264
B_fixed_G0,G1-minus-T0,VA,46,-0.031216107500910466,-0.002090573448755457,-0.016331316059330105
B_fixed_G0,G1-minus-T0,VA,47,0.0046885011718510086,-0.003646685774152681,-0.0019053958564007162
B_fixed_G0,G1-minus-T0,VA,48,-0.06728082478804105,0.0010471919786921326,0.0026545934962618717
B_fixed_G0,G1-minus-T0,VA,49,-0.013451592835408074,-0.00537651992114182,-0.01932648685942671
B_fixed_G0,G1-minus-T0,VA,50,0.017823277836825573,-0.0065191064746763115,0.008431663919254928
B_fixed_G0,G1-minus-T0,VA,51,-0.09186530873759487,-0.006057471862772808,-0.015303396635634906
B_fixed_G0,G1-minus-T0,VA,52,0.04586238961573762,0.0014986081610078774,0.00797356652579709
B_fixed_G0,G1-minus-T0,VA,53,0.017501424418024568,-0.010664340089783172,-0.005151439581831149
B_fixed_G0,G1-minus-T0,VA,54,0.045601056139033355,-0.00537757266375093,-0.0013137858854675875
B_fixed_G0,G1-minus-T0,VA,55,0.057248929782499944,-0.006718784886767304,-0.0081131973137609
B_fixed_G0,G1-minus-T0,VA,56,-0.039045386820639974,-0.0050435498746491106,0.02527905497027323
B_fixed_G0,G1-minus-T0,VA,57,-0.015275044218041578,-0.0036269118971991266,0.025472463124067212
B_fixed_G0,G1-minus-T0,VA,58,-0.01580335752146989,-0.017874646150263337,-0.03001092054474777
B_fixed_G0,G1-minus-T0,VA,59,0.01470296243329331,-0.01729929786723985,0.015388326057344342
B_fixed_G0,G1-minus-T0,VA,60,0.012264319197677651,-0.01523222847737784,0.006079924520308015
B_fixed_G0,G1-minus-T0,VA,61,-0.006805673581906015,-0.0018996036462118697,-0.029573707930126064
B_fixed_G0,G1-minus-T0,VA,62,-0.010494044483082455,-0.005449060663462496,-0.005710358201543838
B_fixed_G0,G1-minus-T0,VA,63,-0.01444750575272678,-0.009733018170682346,-0.013229712760487445
B_fixed_G0,G1-minus-T0,VA,64,-0.008420847376752071,0.0012188623173393063,-0.00422644569004332
B_fixed_G0,G1-minus-T0,VA,65,-0.043774910994490344,-0.0029137260195737013,-0.002618800000679893
B_fixed_G0,G1-minus-T0,VA,66,-0.02669437295910439,-0.0016359689989676504,-0.005846430655116812
B_fixed_G0,G1-minus-T0,VA,67,0.03624153604912968,0.0002720679533243873,-0.006827892863969433
B_fixed_G0,G1-minus-T0,VA,68,-0.02207250298743148,-0.0033594504707225525,-0.007828423852912297
B_fixed_G0,G1-minus-T0,VA,69,0.012998395163716328,-0.006680964117262966,-0.012279738442996718
B_fixed_G0,G1-minus-T0,VA,70,0.056675415546249296,-0.0017635655745075907,-0.014074041053128598
B_fixed_G0,G1-minus-T0,VA,71,0.010498108881563937,-0.010447152284695086,-0.018795000361862855
B_fixed_G0,G1-minus-T0,VA,72,-0.0019963147217776965,-0.006360275356678931,-0.009206193981284427
B_fixed_G0,G1-minus-T0,VA,73,-0.052153046418004154,-0.0011790878757604942,-0.014869544397112253
B_fixed_G0,G1-minus-T0,VA,74,-0.015312520916383379,-0.000260175653643678,-0.0029269581049994964
B_fixed_G0,G1-minus-T0,VA,75,-0.008666823752964906,-0.0009511212673317757,0.004290925291095074
B_fixed_G0,G1-minus-T0,VA,76,-0.0031121482377852033,0.0002447839021794436,-0.021630755782474483
B_fixed_G0,G1-minus-T0,VA,77,-0.009924412434431918,-0.01673295716035919,-0.017232469001860252
B_fixed_G0,G1-minus-T0,VA,78,-0.015876903676146307,-0.008984977474416418,-0.018687584308289297
B_fixed_G0,G1-minus-T0,VA,79,0.04089912119858785,-0.0015289683161075372,0.010423523175043362
B_fixed_G0,G1-minus-T0,expression,0,-0.001461130819311237,-0.0036452009884702825,0.0007812128858652536
B_fixed_G0,G1-minus-T0,expression,1,0.02563128501501214,0.0050760032923359445,0.006766365885358744
B_fixed_G0,G1-minus-T0,expression,2,0.01163242967755356,-0.0015005166371098702,-0.009660825726110777
B_fixed_G0,G1-minus-T0,expression,3,0.015780153207214074,0.0006788054556868015,0.003157965773589048
B_fixed_G0,G1-minus-T0,expression,4,-0.009958675280069511,-0.011844966964006831,-0.008764380410009705
B_fixed_G0,G1-minus-T0,expression,5,-0.020733213126449115,-0.0054155948688346615,-0.009925898746923265
B_fixed_G0,G1-minus-T0,expression,6,0.001298701979780617,0.0023036009194003734,-0.006866837578320827
B_fixed_G0,G1-minus-T0,expression,7,-0.014609746967585949,-0.006866238886640175,-0.008760972350310639
B_fixed_G0,G1-minus-T0,expression,8,0.0134229309720366,0.0012383333823820296,-0.0015109501185381056
B_fixed_G0,G1-minus-T0,expression,9,0.01306723567578685,-0.004696119578809507,-0.0020059095557261202
B_fixed_G0,G1-minus-T0,expression,10,-0.007809306670144197,-0.008865037175926228,-0.003759691898795691
B_fixed_G0,G1-minus-T0,expression,11,-0.004385695203608975,-0.007859525621247797,-0.006191385338587404
B_fixed_G0,G1-minus-T0,expression,12,0.002165083215733406,0.0016330315874890995,-0.00028424055673236464
B_fixed_G0,G1-minus-T0,expression,13,-0.013353624539463104,-0.006372168821671917,-0.003131859742405099
B_fixed_G0,G1-minus-T0,expression,14,-0.0030320800843151455,-0.0009722013471348219,-0.003717613600449982
B_fixed_G0,G1-minus-T0,expression,15,-0.011902000865589965,-0.0031578594725770147,-0.003706437488213029
B_fixed_G0,G1-minus-T0,expression,16,-0.018391724061574573,-0.0041415604095034805,-0.01552534623444543
B_fixed_G0,G1-minus-T0,expression,17,-0.0056469528748218315,0.004128867285111438,-0.0011491674976130241
B_fixed_G0,G1-minus-T0,expression,18,-0.010156374567306847,-0.0012559642393137754,-0.0020405635327953547
B_fixed_G0,G1-minus-T0,expression,19,-0.012342767699436734,-0.008840699522126285,-0.0040703086091683684
B_fixed_G0,G1-minus-T0,expression,20,-0.0092596375201042,0.001189778710910458,-0.013884155058540886
B_fixed_G0,G1-minus-T0,expression,21,-0.02391354740107337,-0.002677496876826233,-0.007549212317033651
B_fixed_G0,G1-minus-T0,expression,22,-0.018660735504550524,-0.010869363831076347,-0.008146988432496905
B_fixed_G0,G1-minus-T0,expression,23,-0.01990716618630937,-0.008460824016612231,-0.007402645840335775
B_fixed_G0,G1-minus-T0,expression,24,0.009840273537949492,-0.005779802297627529,-0.016012419002606117
B_fixed_G0,G1-minus-T0,expression,25,0.009972031866635785,-0.007534338513264516,-0.014261834143178734
B_fixed_G0,G1-minus-T0,expression,26,-0.0010898344851666118,-0.0035287041182087723,-0.009647074399957763
B_fixed_G0,G1-minus-T0,expression,27,0.024435959553511213,-0.0048735087223409235,-0.011723664044346752
B_fixed_G0,G1-minus-T0,expression,28,0.00433692709858983,-0.00605325772353455,0.00024531742223943276
B_fixed_G0,G1-minus-T0,expression,29,-0.019421927071902968,-0.0008028213526347899,-0.006214774238830771
B_fixed_G0,G1-minus-T0,expression,30,-0.022189661855026733,-0.003182803507490889,-0.0048042502649705415
B_fixed_G0,G1-minus-T0,expression,31,-0.011426576744137303,0.008194950262136975,-0.00901591653020323
B_fixed_G0,G1-minus-T0,expression,32,0.012269994266790738,0.004312989202236296,0.0008792125294303694
B_fixed_G0,G1-minus-T0,expression,33,-0.003522529215253263,0.005066973741597816,0.0007415124884414788
B_fixed_G0,G1-minus-T0,expression,34,-0.027147078524302665,-0.004356762819328125,-0.010985293373071236
B_fixed_G0,G1-minus-T0,expression,35,-0.004171569350054245,-0.0019058483575942766,-0.002051218545225051
B_fixed_G0,G1-minus-T0,expression,36,0.03688860513946772,-0.007878582612513741,-0.0011501291591391855
B_fixed_G0,G1-minus-T0,expression,37,0.007147683615818403,-0.010386948723679085,0.003995206367026971
B_fixed_G0,G1-minus-T0,expression,38,-0.03245778467117017,-0.0019781054403773383,-0.00925761702148713
B_fixed_G0,G1-minus-T0,expression,39,0.07499339001147123,0.009868008835759024,0.00027015621379680466
B_fixed_G0,G1-minus-T0,expression,40,-0.016381131608570687,-0.0057837122321984435,-0.003647867878909243
B_fixed_G0,G1-minus-T0,expression,41,-0.007480949338690786,-0.003980013051873957,-0.015273756204334498
B_fixed_G0,G1-minus-T0,expression,42,0.013484150594151234,-0.008484536419257447,-0.00618477272900331
B_fixed_G0,G1-minus-T0,expression,43,0.01129095416380774,-0.004481688090307874,0.007513026819822856
B_fixed_G0,G1-minus-T0,expression,44,0.012509025330943927,-0.00012280406786580365,-0.003457041688411594
B_fixed_G0,G1-minus-T0,expression,45,-0.005427398254534694,-7.115124452708212e-05,-0.005842047676692693
B_fixed_G0,G1-minus-T0,expression,46,-0.010109278949794473,-0.00029455575260248527,-0.009738335403055019
B_fixed_G0,G1-minus-T0,expression,47,0.010265623566681212,-0.005529005943155222,-0.0023539720474435254
B_fixed_G0,G1-minus-T0,expression,48,-0.018418620120953598,-0.012922391660843063,-0.00800623449300269
B_fixed_G0,G1-minus-T0,expression,49,-0.006927818284131677,-0.009519059765859202,-0.0074717475601098595
B_fixed_G0,G1-minus-T0,expression,50,0.026037788651953782,0.000450669257637543,0.0014386603441998358
B_fixed_G0,G1-minus-T0,expression,51,-2.915706709199911e-05,-0.003779637524558177,-0.010741307479648871
B_fixed_G0,G1-minus-T0,expression,52,0.005202712902427216,-0.0013868009004912058,-0.005619207644601746
B_fixed_G0,G1-minus-T0,expression,53,0.015385227089079963,-0.005581993424135344,-0.0017874742199457088
B_fixed_G0,G1-minus-T0,expression,54,0.015684753513366463,-0.006436779600869451,-0.005038202844090753
B_fixed_G0,G1-minus-T0,expression,55,0.02736670779430934,-0.0038055259314367243,-0.0018400312297078291
B_fixed_G0,G1-minus-T0,expression,56,-0.01851351623492593,-0.0027062764692507573,-0.010027379756457925
B_fixed_G0,G1-minus-T0,expression,57,0.007817160148611616,-0.004504795195536019,-0.013566430534577895
B_fixed_G0,G1-minus-T0,expression,58,-0.052644523117569196,-0.0023246135965413884,-0.02559077193096539
B_fixed_G0,G1-minus-T0,expression,59,-0.0007437139360540856,-0.005823127989185665,-0.01658113327315824
B_fixed_G0,G1-minus-T0,expression,60,-0.0014962761788523537,-0.0070061106868621065,-0.00516977698548079
B_fixed_G0,G1-minus-T0,expression,61,-0.018970241487215617,-0.00648058470529945,-0.008981400972660442
B_fixed_G0,G1-minus-T0,expression,62,-0.00503257215387861,-0.0036656784943624823,0.0013869729740515493
B_fixed_G0,G1-minus-T0,expression,63,-0.008356072635279963,-0.0011509147336990616,-0.003833045098586705
B_fixed_G0,G1-minus-T0,expression,64,-0.006494884901152553,-0.003178055558125318,-0.0022752973597180886
B_fixed_G0,G1-minus-T0,expression,65,-0.03665764067854166,-0.00765015048239185,-0.00493682692338448
B_fixed_G0,G1-minus-T0,expression,66,0.004232489546940703,-0.00213743485721406,-0.010649505183596449
B_fixed_G0,G1-minus-T0,expression,67,-0.00188024962482358,0.0013955050948230162,-0.0005154878452932499
B_fixed_G0,G1-minus-T0,expression,68,-0.01243431718352185,-0.006448686266344048,-0.000592341415253189
B_fixed_G0,G1-minus-T0,expression,69,0.024793884372228885,-0.010874840693500693,0.0012972540238870376
B_fixed_G0,G1-minus-T0,expression,70,0.006388885416072661,-0.011257609207436483,-0.0015746902022052965
B_fixed_G0,G1-minus-T0,expression,71,0.0038519162590653065,-0.013989311137601611,-0.001389127743504395
B_fixed_G0,G1-minus-T0,expression,72,-0.023011936229755073,-0.01357701818234049,-0.0038484662185663517
B_fixed_G0,G1-minus-T0,expression,73,-0.01421338745020155,0.0021267541904412958,0.000668589303550957
B_fixed_G0,G1-minus-T0,expression,74,9.575237956065477e-05,-0.004147603552388702,-0.002722620239688895
