arm,step,input_index,group,candidate_mse_offdiag,centered_candidate_mse_offdiag,temporal_variance,speed_abs,near_duplicate_pairs_mse_lt_1e_8,minimum,maximum
MAM,archive,67,expression,0.10707784618423627,0.026330276127696395,0.022173326594684427,0.01787073713887151,0,1.8705556215081742e-08,0.9999765157699585
MAM,archive,68,AU,0.15143126452472658,0.07620155794640728,0.06023421687792663,0.016702508960573476,0,0.0,1.0
MAM,archive,68,VA,0.1177199804795547,0.00302399531644154,0.01555149095336388,0.020062278352908712,0,-0.6750649213790894,0.8437541723251343
MAM,archive,68,expression,0.15984657675456976,0.010172975905147274,0.006721652601605293,0.007347556024143205,0,1.699185645520629e-07,0.9999222755432129
MAM,archive,69,AU,0.1680837287097068,0.08312422790138677,0.06516854122815435,0.015706618962432917,0,0.0,1.0
MAM,archive,69,VA,0.13348357818416057,0.006469092450283721,0.014667565317078468,0.02090635001597242,0,-0.6966773271560669,0.849563479423523
MAM,archive,69,expression,0.1511707427303518,0.01618115357016297,0.010272319637374594,0.007547478089659457,0,1.408143788239613e-07,0.9999713897705078
MAM,archive,70,AU,0.147189495744068,0.08353463175553608,0.06253659980871425,0.014949928469241773,0,0.0,1.0
MAM,archive,70,VA,0.12254745083226407,0.006241486097160988,0.017369828392256686,0.023931310942543665,0,-0.7730505466461182,0.6885002851486206
MAM,archive,70,expression,0.14135109853487704,0.014037643501808965,0.00874542823649482,0.009233022519799065,0,2.754751449174364e-07,0.9996269941329956
MAM,archive,71,AU,0.22661729477778586,0.09685058824400547,0.07152515799474561,0.018378654970760234,0,0.0,1.0
MAM,archive,71,VA,0.08215150987717178,0.006109411673487982,0.021258652696090796,0.024000925463976606,0,-0.8088036179542542,0.6732786297798157
MAM,archive,71,expression,0.14039594467076497,0.015930885980872684,0.010407572123237249,0.011686899965144413,0,4.171955367837654e-07,0.9992817044258118
MAM,archive,72,AU,0.21743082661115448,0.11117727330712511,0.08417853914001529,0.020199121522693996,0,0.0,1.0
MAM,archive,72,VA,0.1203521917616181,0.007859362565901173,0.017869494918550312,0.027495270470699457,0,-0.6183797717094421,0.9274565577507019
MAM,archive,72,expression,0.13275887217058946,0.020498683377521802,0.013876968011492907,0.012320025855306364,0,2.3076140109878907e-08,0.9999792575836182
MAM,archive,73,AU,0.18525604581221936,0.1066579632945178,0.09005585044527378,0.018427445526193787,0,0.0,1.0
MAM,archive,73,VA,0.10687447424713908,0.009219268750639692,0.018702928951032354,0.02308978083692439,0,-0.7591145038604736,0.735386848449707
MAM,archive,73,expression,0.12765726576010739,0.022692564951479158,0.014914572698246314,0.011861273318457204,0,1.9770887149661576e-07,0.9998296499252319
MAM,archive,74,AU,0.19258978622494435,0.10560251076713331,0.08863404305749038,0.01697991663508905,0,0.0,1.0
MAM,archive,74,VA,0.13528271863385963,0.007482326167255547,0.029820142055336746,0.025442545456264582,0,-0.8058897256851196,0.8644859790802002
MAM,archive,74,expression,0.13831006974066917,0.025502623021211878,0.018137952524249816,0.010696500884017942,0,5.3141246070254056e-08,0.9999774694442749
MAM,archive,75,AU,0.21539860975344846,0.10487750090617014,0.0738634396954373,0.01872410632447296,0,0.0,1.0
MAM,archive,75,VA,0.0917722389905369,0.009206418237768478,0.019671096916045384,0.0249643071129013,0,-0.8255266547203064,0.7280279397964478
MAM,archive,75,expression,0.12175680314244831,0.023217402943938936,0.01606779830535703,0.01303759502734637,0,1.0384015070030728e-07,0.9997548460960388
MAM,archive,76,AU,0.19840956568909204,0.11293228244876291,0.0918236013788112,0.021674979218620116,0,0.0,1.0
MAM,archive,76,VA,0.1290025083289973,0.008997315687914014,0.023030430187261364,0.025924541647055547,0,-0.6853442788124084,0.8419420719146729
MAM,archive,76,expression,0.13015792833320572,0.0245675770047611,0.018868976306873765,0.01290528616887442,0,6.484878856127807e-09,0.9999731779098511
MAM,archive,77,AU,0.21713713713713712,0.09079896390563563,0.06296131020485914,0.019734188817598534,0,0.0,1.0
MAM,archive,77,VA,0.08803124138679794,0.004266675172129549,0.015772808633034548,0.030832197188215293,0,-0.8008548021316528,0.7298786044120789
MAM,archive,77,expression,0.14221511122413225,0.014333467979447052,0.009566621716571206,0.014407963525620474,0,4.610978976415936e-07,0.9995986819267273
MAM,archive,78,AU,0.20123831839507997,0.10430812314355992,0.07897979214001995,0.01750639134709931,0,0.0,1.0
MAM,archive,78,VA,0.11513394355509979,0.006450368580359538,0.0199514890813537,0.02314360845713824,0,-0.718716025352478,0.8650484085083008
MAM,archive,78,expression,0.15324502979071636,0.014567296309229932,0.010083577589321182,0.008519327266765334,0,1.9347788793311338e-07,0.9999598264694214
MAM,archive,79,AU,0.20429217609386896,0.0975117928366292,0.0741753088749757,0.022149626940915507,0,0.0,1.0
MAM,archive,79,VA,0.09124912670482312,0.004512660568810416,0.01416830450748451,0.03126733256037715,0,-0.7160850763320923,0.7669974565505981
MAM,archive,79,expression,0.1174432564801029,0.019748262655708636,0.013541089117249109,0.015420427319732309,0,2.2685756562168535e-07,0.9998350143432617
R1,2000,0,AU,0.08960754837815912,0.035539777863423286,0.032745094169589706,0.04313860274320751,0,0.001352154416963458,0.9987730383872986
R1,2000,0,VA,0.6676649535222299,0.04965339313666348,0.028194223802685176,0.030947672845132033,0,-0.9972826838493347,0.9865539073944092
R1,2000,0,expression,0.09415077064424213,0.03470674794636785,0.025309772588561673,0.02089499235426779,0,3.215597098460421e-05,0.9952072501182556
R1,2000,1,AU,0.1090467215442104,0.03647680028661365,0.031129801209991457,0.06513605322697737,0,0.0011120621347799897,0.9981827735900879
R1,2000,1,VA,0.7543046502853129,0.04135320042290011,0.024170464147230928,0.05082636377233537,0,-0.9963310956954956,0.9916243553161621
R1,2000,1,expression,0.10843799612270376,0.030779234770213906,0.021888578744015574,0.0371542284973334,0,3.528170054778457e-05,0.9962073564529419
R1,2000,2,AU,0.09778125548480465,0.027976432814101112,0.02626736983577272,0.03738335089222216,0,0.0010188862215727568,0.9982800483703613
R1,2000,2,VA,0.7048743726719824,0.033644483615527306,0.020092249441606078,0.02851852881566628,0,-0.9963667392730713,0.9895763397216797
R1,2000,2,expression,0.0972121910364175,0.024992348429341917,0.017610979651720392,0.01739828390053788,0,3.885534169967286e-05,0.9961408972740173
R1,2000,3,AU,0.10004733530240409,0.03838943046042836,0.03628267713582446,0.06447550987307021,0,0.0012037026463076472,0.998376727104187
R1,2000,3,VA,0.7311874437954392,0.05053978493528228,0.029549475947282373,0.046008619990276625,0,-0.9957830905914307,0.9927375912666321
R1,2000,3,expression,0.10165688958000148,0.03384248796822362,0.025679623057787405,0.03628352758590571,0,2.4866769308573566e-05,0.994767427444458
R1,2000,4,AU,0.09122758553554346,0.037275710201331656,0.041212304603597365,0.044790297030734345,0,0.0007434761500917375,0.9988906979560852
R1,2000,4,VA,0.6819931300567593,0.0520541316332143,0.03162787648737715,0.03309658420643273,0,-0.996516764163971,0.990243673324585
R1,2000,4,expression,0.0953666884231317,0.03735269003132429,0.03087856194276869,0.02758929697671947,0,2.259042412333656e-05,0.9948339462280273
R1,2000,5,AU,0.08608981619161195,0.03472680088823908,0.03425641344379987,0.04389505022855945,0,0.0013997202040627599,0.9977105855941772
R1,2000,5,VA,0.6414080214417881,0.04794214994319367,0.02873743816030446,0.034114892088979686,0,-0.9961212277412415,0.9835634827613831
R1,2000,5,expression,0.09036762534518726,0.03275782636674915,0.02568648500076075,0.022040739210554158,0,3.692155587486923e-05,0.996036946773529
R1,2000,6,AU,0.08903437515627775,0.03314646323656313,0.031140250694493048,0.04098401114611669,0,0.001166535192169249,0.9985709190368652
R1,2000,6,VA,0.7082905361363461,0.04657088063162806,0.02617920663502445,0.029118869119537687,0,-0.9967831373214722,0.9891446828842163
R1,2000,6,expression,0.0956070766567731,0.03326778744395858,0.024284579810979756,0.0196332589660489,0,3.559586184564978e-05,0.9956703186035156
R1,2000,7,AU,0.10229745941087841,0.03770902393576764,0.03272168677949728,0.042968838901485895,0,0.0011070558102801442,0.9988610744476318
R1,2000,7,VA,0.697410612096625,0.044949939985016535,0.026197833834665507,0.03542654098738528,0,-0.9967623949050903,0.9910873770713806
R1,2000,7,expression,0.1029482211287034,0.03556773426869447,0.02485149760964759,0.024987411845847927,0,2.7448581022326834e-05,0.9959530830383301
R1,2000,8,AU,0.05841256865807884,0.022486120951796397,0.020629756948743718,0.025686967577133808,0,0.0006476083653979003,0.9990519881248474
R1,2000,8,VA,0.5543752994658113,0.05746433341208967,0.03236567289214541,0.028963950165036827,0,-0.9935474395751953,0.9854721426963806
R1,2000,8,expression,0.08005053923795422,0.030536602962199445,0.022849020331276483,0.024106787849751492,0,5.47678027942311e-05,0.9927195310592651
R1,2000,9,AU,0.08947217209787972,0.03745073658446133,0.0378871288359923,0.049739997364191955,0,0.0006392858340404928,0.9991419315338135
R1,2000,9,VA,0.636055957647668,0.05925229218949417,0.03637287917639017,0.03601527923120766,0,-0.9951320290565491,0.9913140535354614
R1,2000,9,expression,0.09717860581407713,0.038074488088933385,0.028374537567497714,0.029111222849681727,0,2.0042474716319703e-05,0.9956283569335938
R1,2000,10,AU,0.09321059307662717,0.03455902066618543,0.03119222395262722,0.05380909914290503,0,0.001033792388625443,0.9993151426315308
R1,2000,10,VA,0.7175972055503004,0.05417008183620257,0.0354024643941049,0.046551119776154934,0,-0.9968434572219849,0.9891726970672607
R1,2000,10,expression,0.10070669305160075,0.03684407327597001,0.026607089852677734,0.030333334252862585,0,3.0078841518843547e-05,0.9969737529754639
R1,2000,11,AU,0.08967972528388381,0.03124866549498491,0.03199709132364873,0.04261041907729837,0,0.0005202104803174734,0.9990763664245605
R1,2000,11,VA,0.6164932658049481,0.04413176768639025,0.024923412144252883,0.035191467253540755,0,-0.9946945309638977,0.9912563562393188
R1,2000,11,expression,0.09142085627105555,0.03077087190726902,0.02284348619577045,0.031854503867837634,0,2.2647400328423828e-05,0.9957881569862366
R1,2000,12,AU,0.07806755862375263,0.03087263571203126,0.03352519381255423,0.038127545062754495,0,0.0007070706924423575,0.9991984963417053
R1,2000,12,VA,0.699227054469086,0.047136527190442964,0.02888327671624019,0.03289436511378093,0,-0.9965629577636719,0.9918569326400757
R1,2000,12,expression,0.09357735779373552,0.03587387595485555,0.028678712967190673,0.02385431634580423,0,2.8208974981680512e-05,0.9945301413536072
R1,2000,13,AU,0.05233251179673097,0.020512276803361987,0.02176124344191022,0.03858671685215346,0,0.00042333375313319266,0.9991169571876526
R1,2000,13,VA,0.6622480751644418,0.05212732829165231,0.030261552287719547,0.04345894372796259,0,-0.9932300448417664,0.9854924082756042
R1,2000,13,expression,0.08506576623569798,0.02998743154022943,0.023022293794790323,0.030251155359892416,0,2.8491182092693634e-05,0.9913853406906128
R1,2000,14,AU,0.06992059614176158,0.0306708517075314,0.034543373172139125,0.03513837046399563,0,0.0006814236985519528,0.9991798996925354
R1,2000,14,VA,0.6636996999492499,0.055710772725308735,0.03194492106643249,0.03602759567412485,0,-0.9967422485351562,0.9868000149726868
R1,2000,14,expression,0.09008608676273029,0.03632885789219197,0.029336719870683103,0.023895131020312793,0,3.433781967032701e-05,0.9944332242012024
R1,2000,15,AU,0.0801959314903516,0.03225273288484146,0.03326659641208699,0.05596646799319872,0,0.0008834953187033534,0.9990355968475342
R1,2000,15,VA,0.6792741171452414,0.05354750916411926,0.032855337852956704,0.04124193753496815,0,-0.9955203533172607,0.9897696375846863
R1,2000,15,expression,0.09195900534873332,0.034541371269541314,0.026754841213930024,0.028216969206449706,0,3.4976306778844446e-05,0.996531069278717
R1,2000,16,AU,0.07912403154474536,0.028716663151419207,0.031779675647983584,0.05066557883147593,0,0.0009079518495127559,0.9986479878425598
R1,2000,16,VA,0.6707144113236545,0.04315198800793374,0.027597893843388777,0.03950782184959136,0,-0.9964986443519592,0.9848834872245789
R1,2000,16,expression,0.09112562142052606,0.029788449574023178,0.024360421272510292,0.029753159683922004,0,2.86230024357792e-05,0.9962469935417175
R1,2000,17,AU,0.08289578958559536,0.0361593611124967,0.03827514487819888,0.04793896207573901,0,0.0006421011057682335,0.9990560412406921
R1,2000,17,VA,0.6356918316491268,0.059130176989303805,0.03468163991873842,0.038598551883256116,0,-0.9968082904815674,0.990929901599884
R1,2000,17,expression,0.09465216086739456,0.038679868721200966,0.029426441946328152,0.030561952945914902,0,2.4060553187155165e-05,0.9959110021591187
R1,2000,18,AU,0.06048552823964834,0.024970634192558534,0.02505327015762102,0.041440211424705865,0,0.0007494736346416175,0.9991840720176697
R1,2000,18,VA,0.6822611154890981,0.051176039792742906,0.029374346892523655,0.03406340799615075,0,-0.9942847490310669,0.9880797863006592
R1,2000,18,expression,0.0829601228497057,0.03210510823264822,0.024585996167664756,0.028058760861133635,0,4.2335082980571315e-05,0.993755578994751
R1,2000,19,AU,0.05677267627989809,0.025532629432497962,0.026555052133031054,0.03887140477850413,0,0.0005544032901525497,0.9992227554321289
R1,2000,19,VA,0.6157776717252017,0.05665858146582476,0.03312541242084028,0.03902218125455376,0,-0.9932731986045837,0.9863637685775757
R1,2000,19,expression,0.08514969236376153,0.03613796234618184,0.027626472001003675,0.02923527237883273,0,2.496316119504627e-05,0.9939588308334351
R1,2000,20,AU,0.10800950727885193,0.03606695386464501,0.033189797803379294,0.07371896610018533,0,0.0010436091106384993,0.9989427924156189
R1,2000,20,VA,0.7666831028399737,0.04247751015282753,0.02491807175519961,0.05102982980830932,0,-0.9968154430389404,0.9921608567237854
R1,2000,20,expression,0.10721994758001246,0.031093545904462724,0.022102330323289884,0.03836825158938341,0,2.044125722022727e-05,0.9954364895820618
R1,2000,21,AU,0.09826773780490673,0.029396316599045656,0.025780750594540477,0.03903938838575489,0,0.0012425156310200691,0.9978600144386292
R1,2000,21,VA,0.7027966411817488,0.03828245320659714,0.02216418662007196,0.03088495664181605,0,-0.9958098530769348,0.9829647541046143
R1,2000,21,expression,0.09708115962647279,0.026159885388633303,0.018840048900869856,0.01899340448647543,0,4.411382906255312e-05,0.9965261816978455
R1,2000,22,AU,0.11022050737074372,0.03642627487934512,0.03351329327599148,0.06255751775097046,0,0.0010741215664893389,0.9987351298332214
R1,2000,22,VA,0.7688511276528509,0.03984546338037422,0.02436417067476217,0.044810703367895895,0,-0.9961290955543518,0.9917587041854858
R1,2000,22,expression,0.10768444288977921,0.030426987038199002,0.022308495093240656,0.03293720449688589,0,2.805821168294642e-05,0.9935546517372131
R1,2000,23,AU,0.11102494474092427,0.032577033031058744,0.02874387902267311,0.0565304252955013,0,0.0010353629477322102,0.9984209537506104
R1,2000,23,VA,0.7574785754586766,0.03781264091606902,0.02258251043672801,0.040746066193950055,0,-0.9964214563369751,0.989700973033905
R1,2000,23,expression,0.10819138648716618,0.026364831365078296,0.019045287345709025,0.027862845600580406,0,3.260343146394007e-05,0.9951950907707214
R1,2000,24,AU,0.08968791978290233,0.03535540617607071,0.03538829672478005,0.04134509014459638,0,0.0010436568409204483,0.9989275336265564
R1,2000,24,VA,0.647590743298503,0.054354341678811105,0.03242847784934388,0.02954111686786526,0,-0.9964137673377991,0.9854303598403931
R1,2000,24,expression,0.09422407905516487,0.03660999753275693,0.02738401437565697,0.0229319110370015,0,1.8782218830892816e-05,0.996032178401947
R1,2000,25,AU,0.09617426995508435,0.03374147046378702,0.030401395275390576,0.045534309353350975,0,0.0012266068952158093,0.9991747736930847
R1,2000,25,VA,0.7153955058585093,0.049914697336132866,0.028789878499628864,0.038013539817084135,0,-0.996785581111908,0.9872609376907349
R1,2000,25,expression,0.0978298752456416,0.035350591314237366,0.025584970484542346,0.02474155241650885,0,2.804589894367382e-05,0.9958813190460205
R1,2000,26,AU,0.09287574115654387,0.040072195956610865,0.034692920471395536,0.045169601944728986,0,0.0011469513410702348,0.9989301562309265
R1,2000,26,VA,0.6920131833257084,0.055028241200460966,0.030693832638850133,0.040483220612817235,0,-0.9967155456542969,0.99046790599823
R1,2000,26,expression,0.10023028055682329,0.039449621936737594,0.027841434986395037,0.026575815415668575,0,2.625046545290388e-05,0.9952776432037354
R1,2000,27,AU,0.09706882005491962,0.03561782562210518,0.028868032155901655,0.04328826193403759,0,0.0014183828607201576,0.9988269209861755
R1,2000,27,VA,0.7062075365070891,0.048823994178663906,0.02922817795518041,0.03706479299718197,0,-0.9968422651290894,0.9848352074623108
R1,2000,27,expression,0.0997004739142454,0.03417348230280351,0.023585989872288514,0.02386580785553347,0,4.105941115994938e-05,0.9950430393218994
R1,2000,28,AU,0.0966767429316759,0.040539076229960475,0.04136762430321757,0.047453116507017536,0,0.0010326072806492448,0.9980529546737671
R1,2000,28,VA,0.6829928484227845,0.06123355241177515,0.040233047916232986,0.03500200273822776,0,-0.9942583441734314,0.9889086484909058
R1,2000,28,expression,0.09762501567947367,0.03851316806482565,0.03150230525098233,0.027072497750538202,0,3.199802813469432e-05,0.9946784973144531
R1,2000,29,AU,0.08204543602873124,0.029372022047503967,0.026081166119668743,0.059077665053919086,0,0.0010980027727782726,0.9986403584480286
R1,2000,29,VA,0.7089862011585367,0.04677508473622201,0.0269143029327651,0.04044318825566504,0,-0.9953585863113403,0.9856762290000916
R1,2000,29,expression,0.0997438524381147,0.029820215666487633,0.021724992189821483,0.03404091578337772,0,4.3747186282416806e-05,0.9912002682685852
R1,2000,30,AU,0.08123656514491805,0.02286483710822005,0.020175530417591386,0.05456656627362176,0,0.0011286254739388824,0.9980762004852295
R1,2000,30,VA,0.7156867108859741,0.03284481455819427,0.020348909460449885,0.04127347147718795,0,-0.9933260083198547,0.9890791773796082
R1,2000,30,expression,0.10009211544645856,0.024308914886227623,0.01791362746192447,0.033153514889544516,0,4.45881778432522e-05,0.9910485744476318
R1,2000,31,AU,0.09626599768949151,0.037415954454520416,0.034502377710826614,0.05471208733129971,0,0.001308900536969304,0.9986783862113953
R1,2000,31,VA,0.7186593224385477,0.056052691879162765,0.033704986321526055,0.040587056525653364,0,-0.9960877895355225,0.989091157913208
R1,2000,31,expression,0.0996340183463022,0.036351930911557924,0.02670645509259122,0.028075175320666453,0,3.2163196010515094e-05,0.9953734278678894
R1,2000,32,AU,0.09936597199540935,0.04077067963403426,0.03748341020791982,0.05378371747724393,0,0.0012587509118020535,0.9981752634048462
R1,2000,32,VA,0.6950848138104847,0.05497674762672302,0.03189007202321994,0.041814990526810245,0,-0.9954794645309448,0.9926985502243042
R1,2000,32,expression,0.10169866486553801,0.03948793621423466,0.028581254850787968,0.031037575396714503,0,2.9109227398294024e-05,0.9965155124664307
R1,2000,33,AU,0.09932317797499803,0.02905495472808634,0.025742742842253367,0.055366326179587415,0,0.002113844733685255,0.9984126091003418
R1,2000,33,VA,0.7472797752385443,0.031334955060871965,0.01972523891938572,0.03905648215811582,0,-0.9961458444595337,0.9836990237236023
R1,2000,33,expression,0.10049990539484946,0.029313508241464156,0.021140939046285473,0.02661671959086355,0,3.446376649662852e-05,0.9950879216194153
R1,2000,34,AU,0.0863547353592265,0.03789789449606471,0.034481557901482295,0.04241742565649238,0,0.0011936165392398834,0.9989320635795593
R1,2000,34,VA,0.6587077907462286,0.05706686195169692,0.032339608392360455,0.033852970508878685,0,-0.9960183501243591,0.9888410568237305
R1,2000,34,expression,0.09428033732781219,0.0387788925127823,0.02810222067652096,0.023353880585460285,0,3.213009040337056e-05,0.994915246963501
R1,2000,35,AU,0.09533565445618536,0.03694140812145166,0.033733828458235575,0.05550553318823764,0,0.0012347431620582938,0.9987485408782959
R1,2000,35,VA,0.7282766371258805,0.05260234705916555,0.029026800696537524,0.043252168860161935,0,-0.9969918131828308,0.9903056025505066
R1,2000,35,expression,0.10050237028086462,0.037103901648625544,0.02653166550074773,0.028298395009565592,0,3.850904613500461e-05,0.9943675398826599
R1,2000,36,AU,0.09701145088877304,0.024828611155711316,0.02317558249125109,0.03963106689064339,0,0.0018887994810938835,0.9982738494873047
R1,2000,36,VA,0.7383803502898603,0.036156077991154986,0.02113002124067951,0.02896452874448859,0,-0.9961380362510681,0.9766251444816589
R1,2000,36,expression,0.0971931623886456,0.02459021916265057,0.018548144461210406,0.018192712561279703,0,3.806087624980137e-05,0.9947541952133179
R1,2000,37,AU,0.10643354577286498,0.03956179985373555,0.03610598236175775,0.06381913163727455,0,0.001273931935429573,0.9980477094650269
R1,2000,37,VA,0.7338750649564846,0.0498768626753846,0.028821115991844747,0.04637658772376935,0,-0.9958949089050293,0.9920386075973511
R1,2000,37,expression,0.10416968247185134,0.036556815974713254,0.02664472660395817,0.034283995345862565,0,3.232735980418511e-05,0.995564877986908
R1,2000,38,AU,0.09029645217380071,0.03969586907966291,0.040183781640435554,0.040149879560426115,0,0.0015264186076819897,0.9983684420585632
R1,2000,38,VA,0.6890818988749938,0.06684953695977103,0.04107248457889389,0.0341973127827907,0,-0.996462881565094,0.987180233001709
R1,2000,38,expression,0.09778533195079536,0.040303662396261895,0.03231877034198316,0.02159239415039982,0,3.1678257073508576e-05,0.995105504989624
R1,2000,39,AU,0.09747858520870116,0.03964997343906827,0.03595769695961902,0.05916801200688946,0,0.0011558562982827425,0.9986860156059265
R1,2000,39,VA,0.7090297238399988,0.05583686006313272,0.0331185752766221,0.05055369386786834,0,-0.995502233505249,0.990220308303833
R1,2000,39,expression,0.10281424132826295,0.03948648357720797,0.028762003544942804,0.03473973855685631,0,3.5370205296203494e-05,0.9946097135543823
R1,2000,40,AU,0.09654139594461293,0.03479233328554198,0.033579868116364216,0.04399982584549551,0,0.0013709355844184756,0.9978311657905579
R1,2000,40,VA,0.7069020026454729,0.04772922407829628,0.03065812343724745,0.03606754751652867,0,-0.9950127005577087,0.9854587316513062
R1,2000,40,expression,0.09989173748827748,0.02890589209521145,0.02379439251176104,0.02592213559293163,0,5.1264312787679955e-05,0.9941617846488953
R1,2000,41,AU,0.09334808611610948,0.02859729388861363,0.022903703799369925,0.04527183982214641,0,0.0015624640509486198,0.9983041286468506
R1,2000,41,VA,0.7476790161600353,0.03312752311395306,0.018884806186519405,0.03638947945340381,0,-0.9939082860946655,0.9822527766227722
R1,2000,41,expression,0.09690650392529623,0.026176027119823204,0.01804628069192651,0.025424713727871123,0,3.1947765819495544e-05,0.9959321618080139
R1,2000,42,AU,0.09692228880036002,0.038112384640237244,0.03360556239292786,0.05570233310001629,0,0.0010578068904578686,0.9985665678977966
R1,2000,42,VA,0.7128436268557284,0.05077311186646618,0.02878314637305481,0.04047124127533038,0,-0.9963678121566772,0.9911120533943176
R1,2000,42,expression,0.1008375114166575,0.036264438655447755,0.025676435613035693,0.029529954999426636,0,3.343113712617196e-05,0.9956634640693665
R1,2000,43,AU,0.07037374289883927,0.0314749321711392,0.03566821621874086,0.0470661115871785,0,0.0005718495813198388,0.9987277388572693
R1,2000,43,VA,0.6679473929911299,0.05470549798845009,0.032977026474080774,0.037481761449750434,0,-0.9945990443229675,0.9915547966957092
R1,2000,43,expression,0.08696535223609085,0.035003537375166434,0.030074756715761965,0.0320352636972246,0,4.6779081458225846e-05,0.9946790933609009
R1,2000,44,AU,0.09275807061199183,0.03106292119244933,0.027702656251212817,0.040383707389394854,0,0.0011108493199571967,0.9986771941184998
R1,2000,44,VA,0.7123001752135809,0.04684597662453167,0.029550764674637818,0.03729078118928368,0,-0.9958663582801819,0.9885193705558777
R1,2000,44,expression,0.09923115951786929,0.02974348713363103,0.021753578122144172,0.022492142034364046,0,3.172127981088124e-05,0.9968529343605042
R1,2000,45,AU,0.09104319335450768,0.03504737905001331,0.0331866784077175,0.051179962465858986,0,0.0008244758355431259,0.9982154369354248
R1,2000,45,VA,0.6986431110530388,0.05594750752052857,0.03388508478393695,0.045310937772634334,0,-0.9959753155708313,0.9921632409095764
R1,2000,45,expression,0.10134376095573258,0.033267866673923785,0.0251479217903439,0.033131526770838575,0,3.4664444683585316e-05,0.9950531125068665
R1,2000,46,AU,0.08935547280679312,0.030084578523134658,0.026853547173493007,0.03499907681634289,0,0.0011950134066864848,0.9986509680747986
R1,2000,46,VA,0.6799502270501058,0.04197840404601365,0.02557804505167597,0.0320807567431253,0,-0.9962185621261597,0.9852229356765747
R1,2000,46,expression,0.09479436233607583,0.028862844373082227,0.0205828942964908,0.01862816404504807,0,3.217697303625755e-05,0.9963488578796387
R1,2000,47,AU,0.08920385793682556,0.03855325150333294,0.04097470957776502,0.05853762105393072,0,0.0005771519499830902,0.9990131855010986
R1,2000,47,VA,0.6706937850449742,0.05264734425867923,0.0308014424492311,0.045348368872760385,0,-0.9966736435890198,0.9913274049758911
R1,2000,47,expression,0.09539336460161929,0.03850999957609685,0.03105956732152429,0.03536561883339723,0,2.7293946914141998e-05,0.9956488013267517
R1,2000,48,AU,0.09111358726102606,0.03176436023301813,0.029229054946907144,0.05789815144801428,0,0.0009267419227398932,0.9977732300758362
R1,2000,48,VA,0.7597185438960007,0.03851321042628724,0.022201942374707823,0.04167800077488778,0,-0.9938177466392517,0.9909409880638123
R1,2000,48,expression,0.10068253504243621,0.028731806712896543,0.021700538317010253,0.03166817770290613,0,4.5531098294304684e-05,0.9946430921554565
R1,2000,49,AU,0.10851938829217636,0.030313925753760632,0.023927871943195008,0.044941761038679286,0,0.0009241909720003605,0.9974543452262878
R1,2000,49,VA,0.7471808085492537,0.03144168016450039,0.01897234534227605,0.03525167764776089,0,-0.9959309697151184,0.9867823123931885
R1,2000,49,expression,0.10639488908359805,0.02344610472777344,0.016102678645038487,0.023498642545927272,0,4.5142453018343076e-05,0.9960033297538757
R1,2000,50,AU,0.0915949802035002,0.03197304724460283,0.03019385056003321,0.04952703076086025,0,0.0007147905416786671,0.9983952641487122
R1,2000,50,VA,0.6219734249614285,0.048360140838276715,0.028264680108825952,0.043099154308937564,0,-0.9942551255226135,0.9936928749084473
R1,2000,50,expression,0.09375485263963353,0.0312693253266084,0.022561500764388887,0.03437599065760135,0,2.958410004794132e-05,0.9962809681892395
R1,2000,51,AU,0.08916269529001034,0.033985093437501473,0.03382431946657718,0.06736231617498283,0,0.0010025568772107363,0.9987793564796448
R1,2000,51,VA,0.7557210070340427,0.04640546533772317,0.025916779033397543,0.04500559609503202,0,-0.9955707788467407,0.9912980794906616
R1,2000,51,expression,0.1001574200492468,0.03350949915255149,0.025030025171930214,0.03735427063728751,0,3.981271947850473e-05,0.9948370456695557
R1,2000,52,AU,0.0856117566263234,0.03212009904612747,0.032254540094548985,0.0468116175966533,0,0.0010349280200898647,0.9991711378097534
R1,2000,52,VA,0.7180438776754269,0.04616069390335879,0.027118094603204246,0.03448854677348724,0,-0.9965260624885559,0.9883333444595337
R1,2000,52,expression,0.09579923500811599,0.03416796884825074,0.025675974626051017,0.024868395361186898,0,3.522018596413545e-05,0.9950149655342102
R1,2000,53,AU,0.08946488435373223,0.03794126087433715,0.037305054232637275,0.04721239843773237,0,0.0007148453732952476,0.9990082383155823
R1,2000,53,VA,0.6448658833341617,0.05707070806373328,0.034115457843126556,0.038447195891315705,0,-0.9963962435722351,0.9907702803611755
R1,2000,53,expression,0.09746358527097403,0.03718353203940584,0.02795674946832723,0.03043607683454907,0,2.891106305469293e-05,0.9964784979820251
R1,2000,54,AU,0.08706119192006784,0.03176212261445555,0.030861330062492306,0.05309421969436995,0,0.0009244128596037626,0.9985781908035278
R1,2000,54,VA,0.6994059827077,0.046857376034734846,0.028532858240258318,0.03963533955558161,0,-0.9952433705329895,0.9891685843467712
R1,2000,54,expression,0.09548062012992252,0.030826883551238606,0.02239777087580685,0.027499819699158493,0,3.8545378629351035e-05,0.9964101910591125
R1,2000,55,AU,0.07217360064526235,0.03036074144489318,0.031222290455146247,0.0367384603968301,0,0.0008047067676670849,0.9991193413734436
R1,2000,55,VA,0.6466931928685776,0.05896259926105611,0.038959434662034206,0.038575956805981734,0,-0.9954417943954468,0.9877465963363647
R1,2000,55,expression,0.0907122635554864,0.036551667049826646,0.02965652491270999,0.02564094168566297,0,4.721811637864448e-05,0.996317982673645
