model,source,candidate,best_CCC
R2,1,8,0.1568568344852603
R2,1,9,0.16229337795746301
R2,2,0,0.1099358816711442
R2,2,1,0.06659811019227811
R2,2,2,0.09613357238729464
R2,2,3,0.1426762205843952
R2,2,4,0.05329912092129155
R2,2,5,0.15670350430996025
R2,2,6,0.046673597467485
R2,2,7,0.06369849550546824
R2,2,8,0.18316897333522275
R2,2,9,0.06160673017591774
R2,3,0,0.17985841429709676
R2,3,1,0.16954282888150332
R2,3,2,0.16656357795867469
R2,3,3,0.19358612038497275
R2,3,4,0.11457103536478634
R2,3,5,0.19498208431802275
R2,3,6,0.07997313450073083
R2,3,7,0.1724238256089725
R2,3,8,0.1510090143433407
R2,3,9,0.16643338200829763
R2,4,0,0.13861703953263918
R2,4,1,0.19113662966450007
R2,4,2,0.10627926975799414
R2,4,3,0.15655425985411267
R2,4,4,0.1340732176419431
R2,4,5,0.14716702210344626
R2,4,6,0.03317683073747332
R2,4,7,0.17906165092197746
R2,4,8,0.09774022867851748
R2,4,9,0.16490208220445632
R2,5,0,0.17186097926248678
R2,5,1,0.1546912947880899
R2,5,2,0.16804055761848877
R2,5,3,0.16631967044154677
R2,5,4,0.1179199858286554
R2,5,5,0.16204145383550372
R2,5,6,0.07352267972370445
R2,5,7,0.15395199708645532
R2,5,8,0.1624552973725476
R2,5,9,0.15731022167215464
R2,6,0,0.1649096955782296
R2,6,1,0.16187942425282129
R2,6,2,0.15086259508438543
R2,6,3,0.18755621839189893
R2,6,4,0.09596367817928732
R2,6,5,0.19075795988515457
R2,6,6,0.059682698333716935
R2,6,7,0.13941128192429464
R2,6,8,0.16537133768855614
R2,6,9,0.12844920819582223
R2,7,0,0.13829766585184136
R2,7,1,0.10695228202747219
R2,7,2,0.12113710366547879
R2,7,3,0.17009213428584144
R2,7,4,0.07239236311460498
R2,7,5,0.1763198503854439
R2,7,6,0.05460328193247043
R2,7,7,0.08841122235349612
R2,7,8,0.16601874977511635
R2,7,9,0.08422184467498221
R2,8,0,0.11112960114614019
R2,8,1,0.1071462288114994
R2,8,2,0.10011977787217681
R2,8,3,0.11379739006855581
R2,8,4,0.06851671000501885
R2,8,5,0.11044436267016187
R2,8,6,0.04965196875729791
R2,8,7,0.09063669263822426
R2,8,8,0.09734227614922655
R2,8,9,0.08367520042270853
R2,9,0,0.11024243516174925
R2,9,1,0.08494155891858204
R2,9,2,0.11945169691205754
R2,9,3,0.10079994271691342
R2,9,4,0.09469440965526411
R2,9,5,0.0941764088247579
R2,9,6,0.09267845384456713
R2,9,7,0.08738630400258764
R2,9,8,0.09372599831721558
R2,9,9,0.08595579159623006
R2,10,0,0.030355475930890753
R2,10,1,0.04631023307636859
R2,10,2,0.03903273738812759
R2,10,3,0.014083900625243095
R2,10,4,0.03763712778144751
R2,10,5,0.014526758218564344
R2,10,6,0.043628022385731394
R2,10,7,0.044919836213924855
R2,10,8,0.004768674535950826
R2,10,9,0.043703608725855166
R2,11,0,0.1529961686913802
R2,11,1,0.1385183357657423
R2,11,2,0.12291437228373946
R2,11,3,0.1568597023981498
R2,11,4,0.09713356049988425
R2,11,5,0.16315538039740737
R2,11,6,0.04021252166424387
R2,11,7,0.11303583613374137
R2,11,8,0.15189822872369368
R2,11,9,0.09450768014543759
R2,12,0,0.13791885691075792
R2,12,1,0.1120771887870209
R2,12,2,0.12544750314026387
R2,12,3,0.09666625270869839
R2,12,4,0.11855564333924837
R2,12,5,0.0793491730025549
R2,12,6,0.08740167881565993
R2,12,7,0.13065899440047124
R2,12,8,0.06934207944873733
R2,12,9,0.137266785896208
R2,13,0,0.07105537676919274
R2,13,1,0.03643269527881346
R2,13,2,0.0485385613219909
R2,13,3,0.07218716332153786
R2,13,4,0.030131750680226204
R2,13,5,0.06283280225137985
R2,13,6,0.01343564925636332
R2,13,7,0.037020133982503124
R2,13,8,0.07341757363611079
R2,13,9,0.0356755159193191
R2,14,0,0.046463260470943596
R2,14,1,0.03549926074080902
R2,14,2,0.04361828719360349
R2,14,3,0.049749160932476555
R2,14,4,0.031867960821654065
R2,14,5,0.045016303056466825
R2,14,6,0.014222392650522206
R2,14,7,0.030719201573707947
R2,14,8,0.07218194339540823
R2,14,9,0.03131420529552358
R2,15,0,0.127485935216576
R2,15,1,0.11180070298163364
R2,15,2,0.12578434229816313
R2,15,3,0.12656031331090806
R2,15,4,0.10657915812389339
R2,15,5,0.1165698886034531
R2,15,6,0.032742454019075495
R2,15,7,0.11321857822370421
R2,15,8,0.1065853768710432
R2,15,9,0.11132649512092843
R2,16,0,0.12418281757795988
R2,16,1,0.1397817789008482
R2,16,2,0.12071851629049309
R2,16,3,0.12391316450852384
R2,16,4,0.09285507280278192
R2,16,5,0.12954454980847735
R2,16,6,0.03481714413914262
R2,16,7,0.12267350139603785
R2,16,8,0.14110944465656028
R2,16,9,0.1201095742851706
R2,17,0,0.12191918154351107
R2,17,1,0.1220586525229131
R2,17,2,0.07989286948393717
R2,17,3,0.11854919002392267
R2,17,4,0.08495331013786578
R2,17,5,0.10589580777580716
R2,17,6,0.04626400678424629
R2,17,7,0.09506249104376609
R2,17,8,0.07126893232926865
R2,17,9,0.09890927048481615
R2,18,0,0.08599295801139696
R2,18,1,0.09437159823330359
R2,18,2,0.07736853174728552
R2,18,3,0.08552465734459848
R2,18,4,0.0696022762464845
R2,18,5,0.0850680252030277
R2,18,6,0.020399333317443175
R2,18,7,0.09222710353304885
R2,18,8,0.0850029346483859
R2,18,9,0.08644210110225031
R2,19,0,0.10080444565529813
R2,19,1,0.08522819907321579
R2,19,2,0.10080684068790075
R2,19,3,0.09620313609014441
R2,19,4,0.06695107412454863
R2,19,5,0.09556085463783928
R2,19,6,0.04445590901757218
R2,19,7,0.08515756148674448
R2,19,8,0.10255027545259464
R2,19,9,0.07603947781564944
R2,20,0,0.1430799617752004
R2,20,1,0.0878636757141607
R2,20,2,0.10864951763926944
R2,20,3,0.14465785943672718
R2,20,4,0.08573248253535501
R2,20,5,0.13172476201563493
R2,20,6,0.04706580583495246
R2,20,7,0.08809185608877781
R2,20,8,0.08707486980201642
R2,20,9,0.08737228701122263
R2,21,0,0.14700305323456103
R2,21,1,0.15079326050261926
R2,21,2,0.16551759188961065
R2,21,3,0.14620899297839698
R2,21,4,0.12332932031664473
R2,21,5,0.14313200932679218
R2,21,6,0.058954720895855746
R2,21,7,0.14325188327478486
R2,21,8,0.13257668281127274
R2,21,9,0.1457160343305024
R2,22,0,0.10489324573565542
R2,22,1,0.09797045270090654
R2,22,2,0.08590488256235254
R2,22,3,0.10397634127711262
R2,22,4,0.06075639328226793
R2,22,5,0.07513564822396868
R2,22,6,0.02986391723814513
R2,22,7,0.09578286326128733
R2,22,8,0.03936607089580708
R2,22,9,0.0966792092331133
R2,23,0,0.12723112221005917
R2,23,1,0.08336174296024593
R2,23,2,0.11849144968546219
R2,23,3,0.1528347052114929
R2,23,4,0.07187924016330596
R2,23,5,0.1530018009083134
R2,23,6,0.02869364301803041
R2,23,7,0.07857909756544579
R2,23,8,0.15763331387012816
R2,23,9,0.07320020233654746
R2,24,0,0.23420192037916135
R2,24,1,0.19927463953175192
R2,24,2,0.1799346827232046
R2,24,3,0.28910925005302923
R2,24,4,0.1522172970177697
R2,24,5,0.2934145425341075
R2,24,6,0.10387231207748865
R2,24,7,0.18504234208026674
R2,24,8,0.30083052046351283
R2,24,9,0.17240597761381402
R2,25,0,0.21677703440225263
R2,25,1,0.1798116388577311
R2,25,2,0.18523468923184017
R2,25,3,0.280700227386562
R2,25,4,0.13694242922625718
R2,25,5,0.2869614195931447
R2,25,6,0.04258408656332065
R2,25,7,0.16877880928955588
R2,25,8,0.2902861550406886
R2,25,9,0.1577190060212304
R2,26,0,0.18914501001578363
R2,26,1,0.18167761636002294
R2,26,2,0.18839740161689328
R2,26,3,0.18819482521575862
R2,26,4,0.124010305362341
R2,26,5,0.20194404424373502
R2,26,6,0.0340928506113096
R2,26,7,0.1849174004624848
R2,26,8,0.21923909214304854
R2,26,9,0.179522533560952
R2,27,0,0.08011759313372453
R2,27,1,0.07927694662467377
R2,27,2,0.09593093662685744
R2,27,3,0.07932872854578235
R2,27,4,0.05724144399360135
R2,27,5,0.08418943343782966
R2,27,6,0.03443957811158805
R2,27,7,0.07016588350662452
R2,27,8,0.0714092153207731
R2,27,9,0.06994588674124885
R2,28,0,0.20051338889758463
R2,28,1,0.2574058395110319
R2,28,2,0.19040329796876482
R2,28,3,0.17799920936231092
R2,28,4,0.2716413028615217
R2,28,5,0.18527263584035059
R2,28,6,0.15829967168525563
R2,28,7,0.25373706761792186
R2,28,8,0.19047914073363706
R2,28,9,0.26620717873204713
R2,29,0,0.22286413930592022
R2,29,1,0.2219278540680063
R2,29,2,0.17466850084858976
R2,29,3,0.19190341519394746
R2,29,4,0.13826077148504143
R2,29,5,0.15962381708825604
R2,29,6,0.05116021604932231
R2,29,7,0.17801721735934198
R2,29,8,0.15083824164908158
R2,29,9,0.16746594613969917
R2,30,0,0.07302078944834957
R2,30,1,0.06508493847143595
R2,30,2,0.06526128816914291
R2,30,3,0.10968332453185725
R2,30,4,0.07731716198374274
R2,30,5,0.11147922344059641
R2,30,6,0.021173214991958247
R2,30,7,0.07498951623287224
R2,30,8,0.10573717684275499
R2,30,9,0.07441917414671823
R2,31,0,0.12350850228627694
R2,31,1,0.09930513383000768
R2,31,2,0.10204022538532577
R2,31,3,0.1150029735667935
R2,31,4,0.056570917734288996
R2,31,5,0.09401141736810721
R2,31,6,0.005650020462153654
R2,31,7,0.09683185516872704
R2,31,8,0.09051668185422736
R2,31,9,0.09945855553337662
R2,32,0,0.14971424519346008
R2,32,1,0.1602726919802251
R2,32,2,0.15699842214108273
R2,32,3,0.14559968694563255
R2,32,4,0.128983248605147
R2,32,5,0.15277725628455954
R2,32,6,0.11113292298210847
R2,32,7,0.17126183218721505
R2,32,8,0.13804390286294635
R2,32,9,0.15730831957213381
R2,33,0,0.14668200305418033
R2,33,1,0.16889245229874197
R2,33,2,0.09599066624136585
R2,33,3,0.19559188000793504
R2,33,4,0.10036540833516389
R2,33,5,0.17046315571570722
R2,33,6,0.061320956609641944
R2,33,7,0.14486194653070614
R2,33,8,0.2115628067196403
R2,33,9,0.14459603491251227
R2,34,0,0.17894475802752974
R2,34,1,0.16361773662143633
R2,34,2,0.14160963314013242
R2,34,3,0.18466764332812916
R2,34,4,0.1360050616448438
R2,34,5,0.16811866838277945
R2,34,6,0.06451395054944024
R2,34,7,0.15587736298985816
R2,34,8,0.19710890427594868
R2,34,9,0.15592315365807585
R2,35,0,0.17649935586120805
R2,35,1,0.17952791134399834
R2,35,2,0.16486835174506023
R2,35,3,0.15718944130066462
R2,35,4,0.17305991506376256
R2,35,5,0.16017364112196072
R2,35,6,0.05482336128538307
R2,35,7,0.16842062475753816
R2,35,8,0.14452890886810654
R2,35,9,0.16879127419905618
R2,36,0,0.19483986674077872
R2,36,1,0.197058286260873
R2,36,2,0.21213549146883795
R2,36,3,0.24309974165692894
R2,36,4,0.1664905158666611
R2,36,5,0.2670469312226087
R2,36,6,0.1745934809202789
R2,36,7,0.20693258219161606
R2,36,8,0.18637501908155618
R2,36,9,0.18858405882177837
R2,37,0,0.12956410966125226
R2,37,1,0.15419948307378573
R2,37,2,0.13057992970837795
R2,37,3,0.12988198152626737
R2,37,4,0.1483886864394491
R2,37,5,0.12567037140135306
R2,37,6,0.10099915350586931
R2,37,7,0.16188219126019127
R2,37,8,0.15639191810708822
R2,37,9,0.15467330981520522
R2,38,0,0.22528882386024507
R2,38,1,0.2409860372310214
R2,38,2,0.21951823025377262
R2,38,3,0.2556858687357077
R2,38,4,0.11594858186389176
R2,38,5,0.25820053429541906
R2,38,6,0.07601777885963187
R2,38,7,0.2352723400626724
R2,38,8,0.25805532972279377
R2,38,9,0.2306926196590907
R2,39,0,0.26439290003993415
R2,39,1,0.2544130149004312
R2,39,2,0.29222826247016626
R2,39,3,0.2645615003856336
R2,39,4,0.22334083880929864
R2,39,5,0.2901851090689122
R2,39,6,0.14315966921340773
R2,39,7,0.2597123608529339
R2,39,8,0.28032846046188575
R2,39,9,0.24606218939728725
R2,40,0,0.14330486962513717
R2,40,1,0.10769923678081841
R2,40,2,0.13295882987842134
R2,40,3,0.1257175954708673
R2,40,4,0.10339883147038968
R2,40,5,0.1354884752949457
R2,40,6,0.040771785543459976
R2,40,7,0.11061664318317618
R2,40,8,0.13516575996450586
R2,40,9,0.11185978094349251
R2,41,0,0.21944573566903977
R2,41,1,0.21557922166512675
R2,41,2,0.18753230608421045
R2,41,3,0.22833277147867503
R2,41,4,0.140107105988429
R2,41,5,0.2537683950882518
R2,41,6,0.0672348506439114
R2,41,7,0.21228155865719497
R2,41,8,0.2329327736167651
R2,41,9,0.19552937182948818
R2,42,0,0.07027655347216795
R2,42,1,0.1009867029827281
R2,42,2,0.0797038787879299
R2,42,3,0.048809444272983296
R2,42,4,0.07458647013948533
R2,42,5,0.06718132189019385
R2,42,6,0.04246743870219122
R2,42,7,0.10097873732107064
R2,42,8,0.0735882011227146
R2,42,9,0.09925231166355415
R2,43,0,0.22201595399060506
R2,43,1,0.26578472427252625
R2,43,2,0.20335446416462294
R2,43,3,0.2641384465361233
R2,43,4,0.17320904692438246
R2,43,5,0.284379966432706
R2,43,6,0.1108877176181084
R2,43,7,0.24683220754870822
R2,43,8,0.2677059879815837
R2,43,9,0.22958347630814738
R2,44,0,0.12263503052577061
R2,44,1,0.1260366805564468
R2,44,2,0.118893379195642
R2,44,3,0.10508414295686365
R2,44,4,0.12361313598333981
R2,44,5,0.11935042550192355
R2,44,6,0.13237230039801606
R2,44,7,0.14063530602871543
R2,44,8,0.12458019625461081
R2,44,9,0.14239783886585367
R2,45,0,0.09913153344577916
R2,45,1,0.07402621876639462
R2,45,2,0.10121227109762147
R2,45,3,0.11497425373300711
R2,45,4,0.0595887516343692
R2,45,5,0.11991495195790826
R2,45,6,0.028509108747915
R2,45,7,0.06471779836178965
R2,45,8,0.12812807452878175
R2,45,9,0.0638593836152927
R2,46,0,0.09020881511003113
R2,46,1,0.08761575556876934
R2,46,2,0.07787174397253735
R2,46,3,0.09291585992894166
R2,46,4,0.11298031448492521
R2,46,5,0.0893037844451234
R2,46,6,0.08677910530359491
R2,46,7,0.08843009403572717
R2,46,8,0.09461979624255244
R2,46,9,0.0902887423987949
R2,47,0,0.14521091058352745
R2,47,1,0.1304976400200389
R2,47,2,0.1366841490812572
R2,47,3,0.18615148755523359
R2,47,4,0.12751360456409583
R2,47,5,0.19076607814288946
R2,47,6,0.055257391146100066
R2,47,7,0.13226420771756253
R2,47,8,0.18590380708323515
R2,47,9,0.13111861486242432
R2,48,0,0.15392474676141596
R2,48,1,0.15030748181037537
R2,48,2,0.1589357946286376
R2,48,3,0.13127970065052222
R2,48,4,0.14347482019212637
R2,48,5,0.12086359978763601
R2,48,6,0.10006554875134309
R2,48,7,0.15622983418166522
R2,48,8,0.09763423555883369
R2,48,9,0.14464094083040374
R2,49,0,0.06486416841295965
R2,49,1,0.08379284942988098
R2,49,2,0.07029077367119321
R2,49,3,0.08537361179157689
R2,49,4,0.05562103263262164
R2,49,5,0.08672841407350866
R2,49,6,0.02229215977363275
R2,49,7,0.07580638917004506
R2,49,8,0.07838035997095216
R2,49,9,0.07013845175155607
R2,50,0,0.20207093808386944
R2,50,1,0.24618622717687993
R2,50,2,0.15817528000012107
R2,50,3,0.21627169558116674
R2,50,4,0.1733003605923217
R2,50,5,0.19657103798785655
R2,50,6,0.06995795289789958
R2,50,7,0.23668056194032
R2,50,8,0.14719766668776102
R2,50,9,0.23598254607355507
R2,51,0,0.1549849885470015
R2,51,1,0.1326994029718071
R2,51,2,0.15936045069072238
R2,51,3,0.13023026817003847
R2,51,4,0.13513023620341377
R2,51,5,0.11220846247166223
R2,51,6,0.11695325950541417
R2,51,7,0.137083883549818
R2,51,8,0.10944118521871765
R2,51,9,0.13519904535518676
R2,52,0,0.16191826675782153
R2,52,1,0.14758531526856888
R2,52,2,0.1503974812576372
R2,52,3,0.15688723176666888
R2,52,4,0.09960930689442982
R2,52,5,0.15753633131800793
R2,52,6,0.13699407462502258
R2,52,7,0.13742022196353137
R2,52,8,0.11725627083435781
R2,52,9,0.1288510639521025
R2,53,0,0.08157865739982137
R2,53,1,0.08526606217476494
R2,53,2,0.08103838637798857
R2,53,3,0.07560970719170178
R2,53,4,0.09047948481911378
R2,53,5,0.07499507776060944
R2,53,6,0.06302604915339147
R2,53,7,0.09078883367857045
R2,53,8,0.06729832106511646
R2,53,9,0.09081826505935237
R2,54,0,0.16371987319665418
R2,54,1,0.15113041851391723
R2,54,2,0.14717937123288022
R2,54,3,0.14450064851672112
R2,54,4,0.14642848069982894
R2,54,5,0.11921373228591627
R2,54,6,0.14201019089626646
R2,54,7,0.15635444957420513
R2,54,8,0.10573200336660743
R2,54,9,0.15558031485070206
R2,55,0,0.2597188880546038
R2,55,1,0.22235212797378556
R2,55,2,0.2488487468452644
R2,55,3,0.2436681266174442
R2,55,4,0.21046619970176522
R2,55,5,0.22204577317854782
R2,55,6,0.1938985042457427
R2,55,7,0.23329749698920016
R2,55,8,0.1958601994061592
R2,55,9,0.231369074323503
R2,56,0,0.15247582067146953
R2,56,1,0.15244831765630015
R2,56,2,0.1626868895486845
R2,56,3,0.15921109590696308
R2,56,4,0.1271059559084563
R2,56,5,0.18088413641500073
R2,56,6,0.06349101690301923
R2,56,7,0.14452889827817653
R2,56,8,0.15619934225932114
R2,56,9,0.13759165541413443
R2,57,0,0.11484838759037937
R2,57,1,0.0839308714834937
R2,57,2,0.10852789672336872
R2,57,3,0.13105635187656953
R2,57,4,0.08319207466104524
R2,57,5,0.14716353999851964
R2,57,6,0.054240488403850075
R2,57,7,0.0913851167290004
R2,57,8,0.20099110199771286
R2,57,9,0.08935084165308824
R2,58,0,0.21131537457871616
R2,58,1,0.17479567336258597
R2,58,2,0.18683347790637314
R2,58,3,0.23393817261043048
R2,58,4,0.11806750324628426
R2,58,5,0.24248792788779075
R2,58,6,0.10018049921062885
R2,58,7,0.1695464174204407
R2,58,8,0.2445106554751573
R2,58,9,0.16622930040665712
R2,59,0,0.08617203240329487
R2,59,1,0.06776989263545082
R2,59,2,0.09525880782187222
R2,59,3,0.13977003420693948
R2,59,4,0.07413362192181752
R2,59,5,0.16677803476135522
R2,59,6,0.041222441241098834
R2,59,7,0.06278829961781897
R2,59,8,0.14646918258714514
R2,59,9,0.06036984407568882
R2,60,0,0.10618191034154774
R2,60,1,0.11146415912047064
R2,60,2,0.12631883464648977
R2,60,3,0.10686920869131113
R2,60,4,0.07545102426929114
R2,60,5,0.11205720873525678
R2,60,6,0.04648533360392279
R2,60,7,0.10296685014539951
R2,60,8,0.11672962396650051
R2,60,9,0.10402784917589387
R2,61,0,0.14758380049336473
R2,61,1,0.12193017189544435
R2,61,2,0.12562995736200902
R2,61,3,0.16936968581751694
R2,61,4,0.07650562839405776
R2,61,5,0.17710518237880207
R2,61,6,0.015944208748541303
R2,61,7,0.10313034852121764
R2,61,8,0.16036309236994256
R2,61,9,0.09099059940827242
R2,62,0,0.059146477210021225
R2,62,1,0.030634450026774313
R2,62,2,0.039741089946477445
R2,62,3,0.06793740750491058
R2,62,4,0.02393783984321794
R2,62,5,0.07047703875106116
R2,62,6,0.01371934373827999
R2,62,7,0.0250514192467999
R2,62,8,0.03719255230398216
R2,62,9,0.026931750224349203
R2,63,0,0.08689370725207583
R2,63,1,0.0670296403281487
R2,63,2,0.07285451954773889
R2,63,3,0.10589830212908989
R2,63,4,0.044077168957762536
R2,63,5,0.10889946016075207
R2,63,6,0.01924321128916189
R2,63,7,0.05658202615924634
R2,63,8,0.10313680595757209
R2,63,9,0.049877291936628196
R2,64,0,0.07072006198593479
R2,64,1,0.06046932567231835
R2,64,2,0.06048146810791435
R2,64,3,0.07024149027049408
R2,64,4,0.05108005792609991
R2,64,5,0.05846374611872151
R2,64,6,0.0643876069129397
R2,64,7,0.05004241999933882
R2,64,8,0.05441525112649472
R2,64,9,0.047459226410557304
R2,65,0,0.07590405513319005
R2,65,1,0.0650689417480522
R2,65,2,0.06859095149408759
R2,65,3,0.06386463296571657
R2,65,4,0.057412410117028266
R2,65,5,0.06592993942341369
R2,65,6,0.030310193225854105
R2,65,7,0.04955694933440161
R2,65,8,0.08126015998869354
R2,65,9,0.05241790408108942
R2,66,0,0.12240088906396755
R2,66,1,0.12164597759359803
R2,66,2,0.09550822730257291
R2,66,3,0.15747541447866517
R2,66,4,0.043436654516568626
R2,66,5,0.16690123622856626
R2,66,6,0.014263999418946403
R2,66,7,0.09437059024141471
R2,66,8,0.12841035777529503
R2,66,9,0.07913250185205975
R2,67,0,0.12060746075526685
R2,67,1,0.1609977523283142
R2,67,2,0.12248927353730776
R2,67,3,0.11194416223636493
R2,67,4,0.18995661870820327
R2,67,5,0.10142759367308324
R2,67,6,0.1773441239605718
R2,67,7,0.16212914848680654
R2,67,8,0.07215040300541442
R2,67,9,0.16382874570342537
R2,68,0,0.030910734156503264
R2,68,1,0.03143461000457367
R2,68,2,0.03906359773398225
R2,68,3,0.03319300658286637
R2,68,4,0.02587885223561437
R2,68,5,0.042206409396104476
R2,68,6,0.008835796295647114
R2,68,7,0.029725376859416924
R2,68,8,0.017537906192668
R2,68,9,0.025989112064750693
R2,69,0,0.09255038137118196
R2,69,1,0.07804535387854057
R2,69,2,0.07067187370841826
R2,69,3,0.09963889555706752
R2,69,4,0.06479537120264213
R2,69,5,0.0964825295311464
R2,69,6,0.04244747883840016
R2,69,7,0.07343498059561447
R2,69,8,0.08461681995981231
R2,69,9,0.06383799297529306
R2,70,0,0.14402704466328464
R2,70,1,0.06419966527698201
R2,70,2,0.13970270438907784
R2,70,3,0.21811495230157285
R2,70,4,0.0860658150795875
R2,70,5,0.22128407956137386
R2,70,6,0.029947985503220045
R2,70,7,0.06562182867564367
R2,70,8,0.18409408999342272
R2,70,9,0.07649254934140712
R2,71,0,0.028357429222205664
R2,71,1,0.017934982321286
R2,71,2,0.03873436788775122
R2,71,3,0.029507225610439714
R2,71,4,0.021954053424289223
R2,71,5,0.03482554167849687
R2,71,6,0.013959338138243666
R2,71,7,0.01886103122725057
R2,71,8,0.05191678291832884
R2,71,9,0.017943615575622365
R2,72,0,0.1050985612593428
R2,72,1,0.07765971376197499
R2,72,2,0.09569727240525747
R2,72,3,0.09722424082788274
R2,72,4,0.0824643295073739
R2,72,5,0.08881866293636882
R2,72,6,0.05214079557750285
R2,72,7,0.0822354577216693
R2,72,8,0.08740560942434554
R2,72,9,0.08272354778972928
R2,73,0,0.07279300185380298
R2,73,1,0.05898175667822326
R2,73,2,0.06114664008875047
R2,73,3,0.0699656394630254
R2,73,4,0.040962314799460504
R2,73,5,0.06927394774927505
R2,73,6,0.008723410330226937
R2,73,7,0.0544991457516746
R2,73,8,0.049753198858983334
R2,73,9,0.04952865091235001
R2,74,0,0.0603708523221109
R2,74,1,0.05890755679151889
R2,74,2,0.05958055470565004
R2,74,3,0.0514883285668867
R2,74,4,0.04829743479262629
R2,74,5,0.04715047110523476
R2,74,6,0.022593906880517194
R2,74,7,0.06789810380452029
R2,74,8,0.039428351638106936
R2,74,9,0.06689268747746606
R2,75,0,0.06626868778331517
R2,75,1,0.06688221150995942
R2,75,2,0.06749754670321363
R2,75,3,0.05489114855174322
R2,75,4,0.040376146644068835
R2,75,5,0.057377910952524765
R2,75,6,0.060375379215571054
R2,75,7,0.05880878095197183
R2,75,8,0.05623498762298353
R2,75,9,0.05307246431945271
R2,76,0,0.15271434622753366
R2,76,1,0.12320834169099648
R2,76,2,0.1600278250325154
R2,76,3,0.1454124800452023
R2,76,4,0.10342013006379719
R2,76,5,0.14232847013345182
R2,76,6,0.11050221074558894
R2,76,7,0.12990047478903408
R2,76,8,0.13990931466969533
R2,76,9,0.13029523556029587
R2,77,0,0.09379740036031427
R2,77,1,0.07652192915032169
R2,77,2,0.1006887355335211
R2,77,3,0.10854756571279493
R2,77,4,0.06270522106960896
R2,77,5,0.10411363537176467
R2,77,6,0.036191652981896215
R2,77,7,0.07385309814429591
R2,77,8,0.14240712041159267
R2,77,9,0.07369149425992105
R2,78,0,0.15697727798191077
R2,78,1,0.11891954262733934
R2,78,2,0.14670128781019987
R2,78,3,0.13528531625928733
R2,78,4,0.10639312312084508
R2,78,5,0.13176661936194528
R2,78,6,0.06157811331481883
R2,78,7,0.12219043601472832
R2,78,8,0.10633594543811699
R2,78,9,0.12104965645170607
R2,79,0,0.11088581850517615
R2,79,1,0.11602041715261416
R2,79,2,0.1020879480801134
R2,79,3,0.11022127383538458
R2,79,4,0.09546859086080803
R2,79,5,0.11199180651671582
R2,79,6,0.020443009923712004
R2,79,7,0.11503301834669158
R2,79,8,0.08740783940230398
R2,79,9,0.11367254592337081
A12000,0,0,0.029134858709597217
A12000,0,1,0.018802841695565863
A12000,0,2,0.0773476178753367
A12000,0,3,0.023032226138233743
A12000,0,4,0.011120425655616191
A12000,0,5,0.019046863660735512
A12000,0,6,0.011835200987615153
A12000,0,7,0.03306330789588742
A12000,0,8,0.021140268831050673
A12000,0,9,0.022324731169771187
A12000,1,0,0.02056064523729229
A12000,1,1,0.07250390007223491
A12000,1,2,0.024367322850560348
A12000,1,3,0.028836813388288255
A12000,1,4,0.034379108845829884
A12000,1,5,0.05753245216880343
A12000,1,6,0.05348813049330496
A12000,1,7,0.053165381009306484
A12000,1,8,0.038449298989164736
A12000,1,9,0.02079475441383598
A12000,2,0,0.05315282600894969
A12000,2,1,0.03250822987798935
A12000,2,2,0.08081514173550067
A12000,2,3,0.11049263696702777
A12000,2,4,0.049921292254793616
A12000,2,5,0.05905419060294595
A12000,2,6,0.10342602789410484
A12000,2,7,0.12234147092963407
A12000,2,8,0.08837735389269145
A12000,2,9,0.0763753561876538
A12000,3,0,0.021561071576065894
A12000,3,1,0.03281934349263478
A12000,3,2,0.026702907288579714
A12000,3,3,0.022773286661967797
A12000,3,4,0.017456252926211512
A12000,3,5,0.01649202426530482
A12000,3,6,0.019179988444393285
A12000,3,7,0.13977643643502355
A12000,3,8,0.017103740654619972
A12000,3,9,0.06098611351678568
A12000,4,0,0.05705824158126713
A12000,4,1,0.046571316888132756
A12000,4,2,0.06998676323511237
A12000,4,3,0.022516030362559857
A12000,4,4,0.036906872111300594
A12000,4,5,0.021662742196032633
A12000,4,6,-0.0025507044831616756
A12000,4,7,0.01472594134580924
A12000,4,8,0.081744552549861
A12000,4,9,0.07439648884737149
A12000,5,0,0.014494095269232413
A12000,5,1,0.04613401597181154
A12000,5,2,0.0916022324333948
A12000,5,3,0.06811589870774404
A12000,5,4,0.07794731068885659
A12000,5,5,0.06876740196985248
A12000,5,6,0.02430884077534252
A12000,5,7,0.07450208160231116
A12000,5,8,0.014236871951437075
A12000,5,9,0.09220433460616506
A12000,6,0,0.061735165048978476
A12000,6,1,0.060312340204549945
A12000,6,2,0.04583491767800906
A12000,6,3,0.04376652870060388
A12000,6,4,0.06517722826012566
A12000,6,5,0.04542612794336805
A12000,6,6,0.03683269969891929
A12000,6,7,0.0346999655404056
A12000,6,8,0.0598058714865147
A12000,6,9,0.03374749748217829
A12000,7,0,0.010462782654074552
A12000,7,1,0.047994136489898545
A12000,7,2,0.04000248536500135
A12000,7,3,0.024958919973590402
A12000,7,4,0.09239319450017155
A12000,7,5,0.036925272616568215
A12000,7,6,0.03717464967314323
A12000,7,7,0.03781571432760039
A12000,7,8,0.046638000083098034
A12000,7,9,0.054138884993154626
A12000,8,0,0.02398928673841126
A12000,8,1,0.02373075232479026
A12000,8,2,0.025925570263964488
A12000,8,3,0.03873207131586785
A12000,8,4,0.055452623251100085
A12000,8,5,0.045161494056503104
A12000,8,6,0.028356140713151515
