/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
T1-task-dynamics 1100 {'phase_step': 1100, 'global_step': 13100, 'FM': 0.43088221549987793, 'task': 1.5743424892425537, 'dynamic': 0.7795828580856323, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.3549022674560547, 'gradient_norm': 1.2331457138061523, 'source_indices': [513, 576, 502, 516], 'crop_start': [233, 0, 0, 30], 'slots': [0, 1, 1, 2], 'target_ids': [['listener/session14/Camera-2024-07-11-111326-111141', 'listener/session14/Camera-2024-07-31-172208-172241', 'listener/session14/Camera-2024-06-28-164549-164628', 'listener/session14/Camera-2024-06-26-151459-151413'], ['listener/session14/Camera-2024-10-22-161742-161747', 'listener/session14/Camera-2024-07-11-161602-161527', 'listener/session14/Camera-2024-07-29-160525-160426', 'listener/session14/Camera-2024-07-11-094209-094215'], ['listener/session14/Camera-2024-07-09-104540-104439', 'listener/session14/Camera-2024-07-04-112307-112347', 'listener/session14/Camera-2024-07-09-134253-134210', 'listener/session14/Camera-2024-10-22-165256-165322'], ['listener/session14/Camera-2024-07-11-142837-142758', 'listener/session14/Camera-2024-06-28-112322-112419', 'listener/session14/Camera-2024-10-22-153434-153503', 'listener/session14/Camera-2024-07-22-135929-140003']], 'valid_frames': 2580, 'seconds': 17.145851373672485, 'task_components': {'valid': 1.0308619737625122, 'cover': 1.0369027853012085, 'paired': 1.1370190382003784, 'ccc_cost': 0.9694126844406128, 'sdtw_cost': 0.46098506450653076}, 'FM_gradient': 0.5429354906082153, 'task_gradient': 0.9414237141609192, 'dyn_gradient': 0.5915855169296265, 'FM_task_cosine': 0.041999511420726776}
T1-task-dynamics 1200 {'phase_step': 1200, 'global_step': 13200, 'FM': 0.47878631949424744, 'task': 1.577934741973877, 'dynamic': 0.8661096692085266, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.422309398651123, 'gradient_norm': 1.3788384199142456, 'source_indices': [141, 115, 110, 186], 'crop_start': [321, 473, 6, 705], 'slots': [0, 0, 2, 1], 'target_ids': [['listener/session1/Camera-2024-07-22-111042-111140', 'listener/session1/Camera-2024-07-24-110700-110644', 'listener/session1/Camera-2024-07-30-161637-161715', 'listener/session1/Camera-2024-07-04-103805-103835'], ['listener/session1/Camera-2024-07-09-111741-111806', 'listener/session1/Camera-2024-07-29-135410-135329', 'listener/session1/Camera-2024-06-28-112322-112419', 'listener/session1/Camera-2024-07-31-114456-114534'], ['listener/session1/Camera-2024-07-08-120627-120613', 'listener/session1/Camera-2024-07-10-142319-142203', 'listener/session1/Camera-2024-07-09-111741-111806', 'listener/session1/Camera-2024-07-31-110521-110601'], ['listener/session1/Camera-2024-10-22-161742-161747', 'listener/session1/Camera-2024-06-26-093649-093642', 'listener/session1/Camera-2024-07-24-095443-095420', 'listener/session1/Camera-2024-10-23-155518-155524']], 'valid_frames': 3000, 'seconds': 17.157624006271362, 'task_components': {'valid': 1.0346145629882812, 'cover': 1.0391693115234375, 'paired': 1.1341115236282349, 'ccc_cost': 0.9889457821846008, 'sdtw_cost': 0.3322945833206177}, 'FM_gradient': 0.8758772015571594, 'task_gradient': 0.6839961409568787, 'dyn_gradient': 1.1714049577713013, 'FM_task_cosine': 0.3123427927494049}
T1-task-dynamics 1300 {'phase_step': 1300, 'global_step': 13300, 'FM': 0.6556350588798523, 'task': 1.5876802206039429, 'dynamic': 0.4128473401069641, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.529378890991211, 'gradient_norm': 2.1653647422790527, 'source_indices': [1052, 1041, 973, 1057], 'crop_start': [1521, 2017, 820, 566], 'slots': [2, 1, 3, 1], 'target_ids': [['listener/session21/Camera-2024-10-21-103126-103143', 'listener/session21/Camera-2024-07-31-172208-172241', 'listener/session21/Camera-2024-07-09-142938-142853', 'listener/session21/Camera-2024-07-09-104540-104439'], ['listener/session21/Camera-2024-07-31-135431-135505', 'listener/session21/Camera-2024-07-09-134253-134210', 'listener/session21/Camera-2024-06-26-151459-151413', 'listener/session21/Camera-2024-07-29-160525-160426'], ['listener/session21/Camera-2024-06-26-105024-105025', 'listener/session21/Camera-2024-10-23-143154-143223', 'listener/session21/Camera-2024-07-11-094209-094215', 'listener/session21/Camera-2024-07-04-120006-120008'], ['listener/session21/Camera-2024-10-22-115558-115626', 'listener/session21/Camera-2024-07-26-120608-120642', 'listener/session21/Camera-2024-07-31-114456-114534', 'listener/session21/Camera-2024-10-21-121606-121455']], 'valid_frames': 3000, 'seconds': 17.180112600326538, 'task_components': {'valid': 1.0461022853851318, 'cover': 1.0470938682556152, 'paired': 1.1192177534103394, 'ccc_cost': 1.00155508518219, 'sdtw_cost': 0.2931685447692871}, 'FM_gradient': 2.0773961544036865, 'task_gradient': 0.6877621412277222, 'dyn_gradient': 0.4217129051685333, 'FM_task_cosine': -0.07969684898853302}
T1-task-dynamics 1400 {'phase_step': 1400, 'global_step': 13400, 'FM': 0.21683576703071594, 'task': 1.581436038017273, 'dynamic': 0.47044774889945984, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.093771457672119, 'gradient_norm': 0.9849848747253418, 'source_indices': [415, 428, 463, 472], 'crop_start': [158, 85, 323, 230], 'slots': [1, 3, 2, 3], 'target_ids': [['listener/session13/Camera-2024-07-11-134401-134311', 'listener/session13/Camera-2024-07-09-151245-151110', 'listener/session13/Camera-2024-07-22-155059-155140', 'listener/session13/Camera-2024-07-30-114103-114135'], ['listener/session13/Camera-2024-07-22-093331-093420', 'listener/session13/Camera-2024-07-10-134814-134720', 'listener/session13/Camera-2024-10-22-165256-165322', 'listener/session13/Camera-2024-10-14-151541-151421'], ['listener/session13/Camera-2024-10-14-151541-151421', 'listener/session13/Camera-2024-07-26-103222-103252', 'listener/session13/Camera-2024-07-25-162817-162715', 'listener/session13/Camera-2024-07-09-151245-151110'], ['listener/session13/Camera-2024-10-22-103728-103815', 'listener/session13/Camera-2024-10-23-151539-151613', 'listener/session13/Camera-2024-07-22-135929-140003', 'listener/session13/Camera-2024-07-22-111042-111140']], 'valid_frames': 3000, 'seconds': 17.046857118606567, 'task_components': {'valid': 1.0393720865249634, 'cover': 1.0476903915405273, 'paired': 1.1205655336380005, 'ccc_cost': 0.9878209829330444, 'sdtw_cost': 0.4211956858634949}, 'FM_gradient': 0.479178249835968, 'task_gradient': 0.7696387767791748, 'dyn_gradient': 0.6120312213897705, 'FM_task_cosine': -0.08355222642421722}
T1-task-dynamics 1500 {'phase_step': 1500, 'global_step': 13500, 'FM': 0.28321295976638794, 'task': 1.5972989797592163, 'dynamic': 0.5066625475883484, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.1845924854278564, 'gradient_norm': 1.0891245603561401, 'source_indices': [982, 993, 981, 1029], 'crop_start': [727, 454, 1645, 425], 'slots': [0, 2, 0, 3], 'target_ids': [['listener/session21/Camera-2024-06-28-164549-164628', 'listener/session21/Camera-2024-08-08-153226-153307', 'listener/session21/Camera-2024-06-26-105024-105025', 'listener/session21/Camera-2024-10-22-103728-103815'], ['listener/session21/Camera-2024-07-10-134814-134720', 'listener/session21/Camera-2024-07-31-114456-114534', 'listener/session21/Camera-2024-10-14-151541-151421', 'listener/session21/Camera-2024-07-04-120006-120008'], ['listener/session21/Camera-2024-06-28-160651-160703', 'listener/session21/Camera-2024-07-29-150955-150932', 'listener/session21/Camera-2024-07-17-112836-112807', 'listener/session21/Camera-2024-06-28-120152-120208'], ['listener/session21/Camera-2024-07-29-143941-143856', 'listener/session21/Camera-2024-07-10-142319-142203', 'listener/session21/Camera-2024-10-22-123739-123750', 'listener/session21/Camera-2024-07-04-112307-112347']], 'valid_frames': 3000, 'seconds': 17.162373542785645, 'task_components': {'valid': 1.051417589187622, 'cover': 1.0540555715560913, 'paired': 1.1294699907302856, 'ccc_cost': 0.999261736869812, 'sdtw_cost': 0.3532847464084625}, 'FM_gradient': 0.8456912636756897, 'task_gradient': 0.5169589519500732, 'dyn_gradient': 0.6230928897857666, 'FM_task_cosine': 0.09581009298563004}
T1-task-dynamics 1600 {'phase_step': 1600, 'global_step': 13600, 'FM': 0.520145058631897, 'task': 1.568185567855835, 'dynamic': 0.9635483622550964, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.4699902534484863, 'gradient_norm': 1.4162428379058838, 'source_indices': [319, 294, 356, 367], 'crop_start': [803, 81, 160, 531], 'slots': [0, 2, 0, 2], 'target_ids': [['listener/session12/Camera-2024-07-11-134401-134311', 'listener/session12/Camera-2024-06-26-160214-160213', 'listener/session12/Camera-2024-10-21-125749-125756', 'listener/session12/Camera-2024-10-15-111253-111325'], ['listener/session12/Camera-2024-06-26-160214-160213', 'listener/session12/Camera-2024-10-23-143154-143223', 'listener/session12/Camera-2024-07-25-155256-155217', 'listener/session12/Camera-2024-07-30-123234-123305'], ['listener/session12/Camera-2024-07-31-110521-110601', 'listener/session12/Camera-2024-07-25-162817-162715', 'listener/session12/Camera-2024-07-16-152105-152147', 'listener/session12/Camera-2024-07-24-103011-103000'], ['listener/session12/Camera-2024-10-15-102854-102945', 'listener/session12/Camera-2024-07-19-151039-150947', 'listener/session12/Camera-2024-06-28-164549-164628', 'listener/session12/Camera-2024-07-08-151240-151227']], 'valid_frames': 3000, 'seconds': 17.028262615203857, 'task_components': {'valid': 1.0354464054107666, 'cover': 1.038395881652832, 'paired': 1.092560887336731, 'ccc_cost': 0.9895620346069336, 'sdtw_cost': 0.3210102915763855}, 'FM_gradient': 0.8570371270179749, 'task_gradient': 0.971103310585022, 'dyn_gradient': 1.2660119533538818, 'FM_task_cosine': -0.010193181224167347}
T1-task-dynamics 1700 {'phase_step': 1700, 'global_step': 13700, 'FM': 0.37879714369773865, 'task': 1.6073901653289795, 'dynamic': 0.6353725790977478, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.314570426940918, 'gradient_norm': 1.481935977935791, 'source_indices': [67, 15, 94, 56], 'crop_start': [163, 155, 660, 30], 'slots': [1, 3, 3, 0], 'target_ids': [['listener/session0/Camera-2024-07-31-102814-102840', 'listener/session0/Camera-2024-10-22-153434-153503', 'listener/session0/Camera-2024-07-10-150927-150804', 'listener/session0/Camera-2024-07-19-143058-143036'], ['listener/session0/Camera-2024-07-08-120627-120613', 'listener/session0/Camera-2024-07-11-154330-154400', 'listener/session0/Camera-2024-10-23-143154-143223', 'listener/session0/Camera-2024-07-10-154722-154626'], ['listener/session0/Camera-2024-10-23-155518-155524', 'listener/session0/Camera-2024-07-11-154330-154400', 'listener/session0/Camera-2024-07-30-110806-110844', 'listener/session0/Camera-2024-10-22-173423-173423'], ['listener/session0/Camera-2024-07-26-103222-103252', 'listener/session0/Camera-2024-06-26-105024-105025', 'listener/session0/Camera-2024-07-10-134814-134720', 'listener/session0/Camera-2024-07-11-120318-120232']], 'valid_frames': 3000, 'seconds': 17.02698278427124, 'task_components': {'valid': 1.0521068572998047, 'cover': 1.0596399307250977, 'paired': 1.1614930629730225, 'ccc_cost': 1.0062906742095947, 'sdtw_cost': 0.3467860817909241}, 'FM_gradient': 1.057237148284912, 'task_gradient': 0.7110697031021118, 'dyn_gradient': 0.6409307718276978, 'FM_task_cosine': 0.23778823018074036}
T1-task-dynamics 1800 {'phase_step': 1800, 'global_step': 13800, 'FM': 0.47482505440711975, 'task': 1.58197021484375, 'dynamic': 1.048732042312622, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.4554901123046875, 'gradient_norm': 1.1627966165542603, 'source_indices': [992, 1037, 1035, 1020], 'crop_start': [1632, 2286, 1964, 296], 'slots': [3, 3, 2, 1], 'target_ids': [['listener/session21/Camera-2024-07-09-151245-151110', 'listener/session21/Camera-2024-07-09-111741-111806', 'listener/session21/Camera-2024-07-30-114103-114135', 'listener/session21/Camera-2024-10-21-103126-103143'], ['listener/session21/Camera-2024-07-30-161637-161715', 'listener/session21/Camera-2024-07-22-132508-132549', 'listener/session21/Camera-2024-07-04-120006-120008', 'listener/session21/Camera-2024-07-22-111042-111140'], ['listener/session21/Camera-2024-07-30-123234-123305', 'listener/session21/Camera-2024-06-28-120152-120208', 'listener/session21/Camera-2024-07-22-143349-143428', 'listener/session21/Camera-2024-06-21-103121-103102'], ['listener/session21/Camera-2024-07-22-155059-155140', 'listener/session21/Camera-2024-06-28-112322-112419', 'listener/session21/Camera-2024-07-09-134253-134210', 'listener/session21/Camera-2024-07-04-112307-112347']], 'valid_frames': 3000, 'seconds': 16.92834496498108, 'task_components': {'valid': 1.0454010963439941, 'cover': 1.0479528903961182, 'paired': 1.0983238220214844, 'ccc_cost': 0.9978787899017334, 'sdtw_cost': 0.33633700013160706}, 'FM_gradient': 0.6774312853813171, 'task_gradient': 0.8307952284812927, 'dyn_gradient': 0.7245010137557983, 'FM_task_cosine': -0.037754952907562256}
T1-task-dynamics 1900 {'phase_step': 1900, 'global_step': 13900, 'FM': 0.28974950313568115, 'task': 1.5589667558670044, 'dynamic': 0.21760208904743195, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.0961203575134277, 'gradient_norm': 1.3240916728973389, 'source_indices': [297, 300, 334, 305], 'crop_start': [134, 203, 0, 1151], 'slots': [1, 0, 3, 1], 'target_ids': [['listener/session12/Camera-2024-06-28-120152-120208', 'listener/session12/Camera-2024-07-22-093331-093420', 'listener/session12/Camera-2024-07-16-152105-152147', 'listener/session12/Camera-2024-07-11-154330-154400'], ['listener/session12/Camera-2024-06-28-164549-164628', 'listener/session12/Camera-2024-07-10-142319-142203', 'listener/session12/Camera-2024-07-30-114103-114135', 'listener/session12/Camera-2024-07-09-142938-142853'], ['listener/session12/Camera-2024-07-22-111042-111140', 'listener/session12/Camera-2024-07-29-160525-160426', 'listener/session12/Camera-2024-07-04-120006-120008', 'listener/session12/Camera-2024-07-10-134814-134720'], ['listener/session12/Camera-2024-07-08-143054-143035', 'listener/session12/Camera-2024-10-21-103126-103143', 'listener/session12/Camera-2024-06-28-103912-104008', 'listener/session12/Camera-2024-07-29-150955-150932']], 'valid_frames': 2857, 'seconds': 16.858921766281128, 'task_components': {'valid': 1.0294069051742554, 'cover': 1.033280849456787, 'paired': 1.084958553314209, 'ccc_cost': 0.9844566583633423, 'sdtw_cost': 0.3248971402645111}, 'FM_gradient': 0.6304484605789185, 'task_gradient': 0.8146101832389832, 'dyn_gradient': 0.5342184901237488, 'FM_task_cosine': 0.40777361392974854}
T1-task-dynamics 2000 {'phase_step': 2000, 'global_step': 14000, 'FM': 0.7918766736984253, 'task': 1.492546558380127, 'dynamic': 0.5571979284286499, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.17832674086093903, 'loss': 2.583498954772949, 'gradient_norm': 4.833741188049316, 'source_indices': [531, 563, 512, 491], 'crop_start': [0, 151, 0, 330], 'slots': [1, 0, 1, 1], 'target_ids': [['listener/session14/Camera-2024-07-22-132508-132549', 'listener/session14/Camera-2024-07-17-112836-112807', 'listener/session14/Camera-2024-07-29-143941-143856', 'listener/session14/Camera-2024-07-19-151039-150947'], ['listener/session14/Camera-2024-10-14-151541-151421', 'listener/session14/Camera-2024-07-31-102814-102840', 'listener/session14/Camera-2024-07-29-160525-160426', 'listener/session14/Camera-2024-07-22-132508-132549'], ['listener/session14/Camera-2024-07-11-103159-103100', 'listener/session14/Camera-2024-07-17-121257-121235', 'listener/session14/Camera-2024-06-26-093649-093642', 'listener/session14/Camera-2024-07-16-134902-134937'], ['listener/session14/Camera-2024-06-28-120152-120208', 'listener/session14/Camera-2024-07-08-151240-151227', 'listener/session14/Camera-2024-10-22-123739-123750', 'listener/session14/Camera-2024-07-22-093331-093420']], 'valid_frames': 2580, 'seconds': 15.339650630950928, 'task_components': {'valid': 0.9775664210319519, 'cover': 1.0073678493499756, 'paired': 1.0525529384613037, 'ccc_cost': 0.9468672275543213, 'sdtw_cost': 0.4174148142337799}, 'FM_gradient': 4.613002300262451, 'task_gradient': 1.2333542108535767, 'dyn_gradient': 0.8345458507537842, 'FM_task_cosine': 0.004083914216607809}
