/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
T0-task 1100 {'phase_step': 1100, 'global_step': 13100, 'FM': 0.43000152707099915, 'task': 1.5747404098510742, 'dynamic': 0.7961879372596741, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.2154524326324463, 'gradient_norm': 1.378926396369934, 'source_indices': [513, 576, 502, 516], 'crop_start': [233, 0, 0, 30], 'slots': [0, 1, 1, 2], 'target_ids': [['listener/session14/Camera-2024-07-11-111326-111141', 'listener/session14/Camera-2024-07-31-172208-172241', 'listener/session14/Camera-2024-06-28-164549-164628', 'listener/session14/Camera-2024-06-26-151459-151413'], ['listener/session14/Camera-2024-10-22-161742-161747', 'listener/session14/Camera-2024-07-11-161602-161527', 'listener/session14/Camera-2024-07-29-160525-160426', 'listener/session14/Camera-2024-07-11-094209-094215'], ['listener/session14/Camera-2024-07-09-104540-104439', 'listener/session14/Camera-2024-07-04-112307-112347', 'listener/session14/Camera-2024-07-09-134253-134210', 'listener/session14/Camera-2024-10-22-165256-165322'], ['listener/session14/Camera-2024-07-11-142837-142758', 'listener/session14/Camera-2024-06-28-112322-112419', 'listener/session14/Camera-2024-10-22-153434-153503', 'listener/session14/Camera-2024-07-22-135929-140003']], 'valid_frames': 2580, 'seconds': 16.829225540161133, 'task_components': {'valid': 1.031604290008545, 'cover': 1.0375235080718994, 'paired': 1.1350212097167969, 'ccc_cost': 0.969852864742279, 'sdtw_cost': 0.4610201120376587}, 'FM_gradient': 0.5472872853279114, 'task_gradient': 1.0453860759735107, 'dyn_gradient': 0.6904203295707703, 'FM_task_cosine': 0.1518932729959488}
T0-task 1200 {'phase_step': 1200, 'global_step': 13200, 'FM': 0.4802275002002716, 'task': 1.57813560962677, 'dynamic': 0.8992142081260681, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.2695279121398926, 'gradient_norm': 1.2819300889968872, 'source_indices': [141, 115, 110, 186], 'crop_start': [321, 473, 6, 705], 'slots': [0, 0, 2, 1], 'target_ids': [['listener/session1/Camera-2024-07-22-111042-111140', 'listener/session1/Camera-2024-07-24-110700-110644', 'listener/session1/Camera-2024-07-30-161637-161715', 'listener/session1/Camera-2024-07-04-103805-103835'], ['listener/session1/Camera-2024-07-09-111741-111806', 'listener/session1/Camera-2024-07-29-135410-135329', 'listener/session1/Camera-2024-06-28-112322-112419', 'listener/session1/Camera-2024-07-31-114456-114534'], ['listener/session1/Camera-2024-07-08-120627-120613', 'listener/session1/Camera-2024-07-10-142319-142203', 'listener/session1/Camera-2024-07-09-111741-111806', 'listener/session1/Camera-2024-07-31-110521-110601'], ['listener/session1/Camera-2024-10-22-161742-161747', 'listener/session1/Camera-2024-06-26-093649-093642', 'listener/session1/Camera-2024-07-24-095443-095420', 'listener/session1/Camera-2024-10-23-155518-155524']], 'valid_frames': 3000, 'seconds': 16.85032057762146, 'task_components': {'valid': 1.0352195501327515, 'cover': 1.039360523223877, 'paired': 1.1323037147521973, 'ccc_cost': 0.9886071085929871, 'sdtw_cost': 0.33468103408813477}, 'FM_gradient': 0.8855408430099487, 'task_gradient': 0.6610674262046814, 'dyn_gradient': 1.3888088464736938, 'FM_task_cosine': 0.22401916980743408}
T0-task 1300 {'phase_step': 1300, 'global_step': 13300, 'FM': 0.6587541103363037, 'task': 1.5871796607971191, 'dynamic': 0.42004457116127014, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.458308696746826, 'gradient_norm': 2.182354211807251, 'source_indices': [1052, 1041, 973, 1057], 'crop_start': [1521, 2017, 820, 566], 'slots': [2, 1, 3, 1], 'target_ids': [['listener/session21/Camera-2024-10-21-103126-103143', 'listener/session21/Camera-2024-07-31-172208-172241', 'listener/session21/Camera-2024-07-09-142938-142853', 'listener/session21/Camera-2024-07-09-104540-104439'], ['listener/session21/Camera-2024-07-31-135431-135505', 'listener/session21/Camera-2024-07-09-134253-134210', 'listener/session21/Camera-2024-06-26-151459-151413', 'listener/session21/Camera-2024-07-29-160525-160426'], ['listener/session21/Camera-2024-06-26-105024-105025', 'listener/session21/Camera-2024-10-23-143154-143223', 'listener/session21/Camera-2024-07-11-094209-094215', 'listener/session21/Camera-2024-07-04-120006-120008'], ['listener/session21/Camera-2024-10-22-115558-115626', 'listener/session21/Camera-2024-07-26-120608-120642', 'listener/session21/Camera-2024-07-31-114456-114534', 'listener/session21/Camera-2024-10-21-121606-121455']], 'valid_frames': 3000, 'seconds': 16.998889923095703, 'task_components': {'valid': 1.0459963083267212, 'cover': 1.0471471548080444, 'paired': 1.1175858974456787, 'ccc_cost': 1.001520037651062, 'sdtw_cost': 0.2933228313922882}, 'FM_gradient': 2.0907773971557617, 'task_gradient': 0.693237841129303, 'dyn_gradient': 0.4447780251502991, 'FM_task_cosine': -0.06890572607517242}
T0-task 1400 {'phase_step': 1400, 'global_step': 13400, 'FM': 0.21771080791950226, 'task': 1.5743474960327148, 'dynamic': 0.4803865849971771, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.002716064453125, 'gradient_norm': 1.0045721530914307, 'source_indices': [415, 428, 463, 472], 'crop_start': [158, 85, 323, 230], 'slots': [1, 3, 2, 3], 'target_ids': [['listener/session13/Camera-2024-07-11-134401-134311', 'listener/session13/Camera-2024-07-09-151245-151110', 'listener/session13/Camera-2024-07-22-155059-155140', 'listener/session13/Camera-2024-07-30-114103-114135'], ['listener/session13/Camera-2024-07-22-093331-093420', 'listener/session13/Camera-2024-07-10-134814-134720', 'listener/session13/Camera-2024-10-22-165256-165322', 'listener/session13/Camera-2024-10-14-151541-151421'], ['listener/session13/Camera-2024-10-14-151541-151421', 'listener/session13/Camera-2024-07-26-103222-103252', 'listener/session13/Camera-2024-07-25-162817-162715', 'listener/session13/Camera-2024-07-09-151245-151110'], ['listener/session13/Camera-2024-10-22-103728-103815', 'listener/session13/Camera-2024-10-23-151539-151613', 'listener/session13/Camera-2024-07-22-135929-140003', 'listener/session13/Camera-2024-07-22-111042-111140']], 'valid_frames': 3000, 'seconds': 16.797640085220337, 'task_components': {'valid': 1.0334999561309814, 'cover': 1.0440360307693481, 'paired': 1.119354248046875, 'ccc_cost': 0.9835038781166077, 'sdtw_cost': 0.42302775382995605}, 'FM_gradient': 0.4958251416683197, 'task_gradient': 0.814588725566864, 'dyn_gradient': 0.5871135592460632, 'FM_task_cosine': -0.09792640805244446}
T0-task 1500 {'phase_step': 1500, 'global_step': 13500, 'FM': 0.2842268645763397, 'task': 1.5977253913879395, 'dynamic': 0.5267603993415833, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.095738172531128, 'gradient_norm': 1.073908805847168, 'source_indices': [982, 993, 981, 1029], 'crop_start': [727, 454, 1645, 425], 'slots': [0, 2, 0, 3], 'target_ids': [['listener/session21/Camera-2024-06-28-164549-164628', 'listener/session21/Camera-2024-08-08-153226-153307', 'listener/session21/Camera-2024-06-26-105024-105025', 'listener/session21/Camera-2024-10-22-103728-103815'], ['listener/session21/Camera-2024-07-10-134814-134720', 'listener/session21/Camera-2024-07-31-114456-114534', 'listener/session21/Camera-2024-10-14-151541-151421', 'listener/session21/Camera-2024-07-04-120006-120008'], ['listener/session21/Camera-2024-06-28-160651-160703', 'listener/session21/Camera-2024-07-29-150955-150932', 'listener/session21/Camera-2024-07-17-112836-112807', 'listener/session21/Camera-2024-06-28-120152-120208'], ['listener/session21/Camera-2024-07-29-143941-143856', 'listener/session21/Camera-2024-07-10-142319-142203', 'listener/session21/Camera-2024-10-22-123739-123750', 'listener/session21/Camera-2024-07-04-112307-112347']], 'valid_frames': 3000, 'seconds': 16.666816473007202, 'task_components': {'valid': 1.0515108108520508, 'cover': 1.0541396141052246, 'paired': 1.13071870803833, 'ccc_cost': 0.9990947246551514, 'sdtw_cost': 0.35424596071243286}, 'FM_gradient': 0.8591649532318115, 'task_gradient': 0.4774470031261444, 'dyn_gradient': 0.7993243336677551, 'FM_task_cosine': 0.13123664259910583}
T0-task 1600 {'phase_step': 1600, 'global_step': 13600, 'FM': 0.5184686779975891, 'task': 1.5683720111846924, 'dynamic': 0.9888127446174622, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.296699047088623, 'gradient_norm': 1.3936136960983276, 'source_indices': [319, 294, 356, 367], 'crop_start': [803, 81, 160, 531], 'slots': [0, 2, 0, 2], 'target_ids': [['listener/session12/Camera-2024-07-11-134401-134311', 'listener/session12/Camera-2024-06-26-160214-160213', 'listener/session12/Camera-2024-10-21-125749-125756', 'listener/session12/Camera-2024-10-15-111253-111325'], ['listener/session12/Camera-2024-06-26-160214-160213', 'listener/session12/Camera-2024-10-23-143154-143223', 'listener/session12/Camera-2024-07-25-155256-155217', 'listener/session12/Camera-2024-07-30-123234-123305'], ['listener/session12/Camera-2024-07-31-110521-110601', 'listener/session12/Camera-2024-07-25-162817-162715', 'listener/session12/Camera-2024-07-16-152105-152147', 'listener/session12/Camera-2024-07-24-103011-103000'], ['listener/session12/Camera-2024-10-15-102854-102945', 'listener/session12/Camera-2024-07-19-151039-150947', 'listener/session12/Camera-2024-06-28-164549-164628', 'listener/session12/Camera-2024-07-08-151240-151227']], 'valid_frames': 3000, 'seconds': 16.840810537338257, 'task_components': {'valid': 1.035294771194458, 'cover': 1.0379936695098877, 'paired': 1.094315528869629, 'ccc_cost': 0.9896045923233032, 'sdtw_cost': 0.3173498511314392}, 'FM_gradient': 0.8356640934944153, 'task_gradient': 0.9548912644386292, 'dyn_gradient': 1.3076642751693726, 'FM_task_cosine': 0.03960647061467171}
T0-task 1700 {'phase_step': 1700, 'global_step': 13700, 'FM': 0.379700630903244, 'task': 1.6055361032485962, 'dynamic': 0.6516733765602112, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.2000677585601807, 'gradient_norm': 1.9142721891403198, 'source_indices': [67, 15, 94, 56], 'crop_start': [163, 155, 660, 30], 'slots': [1, 3, 3, 0], 'target_ids': [['listener/session0/Camera-2024-07-31-102814-102840', 'listener/session0/Camera-2024-10-22-153434-153503', 'listener/session0/Camera-2024-07-10-150927-150804', 'listener/session0/Camera-2024-07-19-143058-143036'], ['listener/session0/Camera-2024-07-08-120627-120613', 'listener/session0/Camera-2024-07-11-154330-154400', 'listener/session0/Camera-2024-10-23-143154-143223', 'listener/session0/Camera-2024-07-10-154722-154626'], ['listener/session0/Camera-2024-10-23-155518-155524', 'listener/session0/Camera-2024-07-11-154330-154400', 'listener/session0/Camera-2024-07-30-110806-110844', 'listener/session0/Camera-2024-10-22-173423-173423'], ['listener/session0/Camera-2024-07-26-103222-103252', 'listener/session0/Camera-2024-06-26-105024-105025', 'listener/session0/Camera-2024-07-10-134814-134720', 'listener/session0/Camera-2024-07-11-120318-120232']], 'valid_frames': 3000, 'seconds': 16.815070390701294, 'task_components': {'valid': 1.0510969161987305, 'cover': 1.0586175918579102, 'paired': 1.1591392755508423, 'ccc_cost': 1.0055458545684814, 'sdtw_cost': 0.34425458312034607}, 'FM_gradient': 1.0892633199691772, 'task_gradient': 1.2944518327713013, 'dyn_gradient': 0.8057414889335632, 'FM_task_cosine': 0.1013108342885971}
T0-task 1800 {'phase_step': 1800, 'global_step': 13800, 'FM': 0.47482073307037354, 'task': 1.58203125, 'dynamic': 1.0639535188674927, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.268537998199463, 'gradient_norm': 1.3715143203735352, 'source_indices': [992, 1037, 1035, 1020], 'crop_start': [1632, 2286, 1964, 296], 'slots': [3, 3, 2, 1], 'target_ids': [['listener/session21/Camera-2024-07-09-151245-151110', 'listener/session21/Camera-2024-07-09-111741-111806', 'listener/session21/Camera-2024-07-30-114103-114135', 'listener/session21/Camera-2024-10-21-103126-103143'], ['listener/session21/Camera-2024-07-30-161637-161715', 'listener/session21/Camera-2024-07-22-132508-132549', 'listener/session21/Camera-2024-07-04-120006-120008', 'listener/session21/Camera-2024-07-22-111042-111140'], ['listener/session21/Camera-2024-07-30-123234-123305', 'listener/session21/Camera-2024-06-28-120152-120208', 'listener/session21/Camera-2024-07-22-143349-143428', 'listener/session21/Camera-2024-06-21-103121-103102'], ['listener/session21/Camera-2024-07-22-155059-155140', 'listener/session21/Camera-2024-06-28-112322-112419', 'listener/session21/Camera-2024-07-09-134253-134210', 'listener/session21/Camera-2024-07-04-112307-112347']], 'valid_frames': 3000, 'seconds': 16.850690841674805, 'task_components': {'valid': 1.0451202392578125, 'cover': 1.0471445322036743, 'paired': 1.1004996299743652, 'ccc_cost': 0.997702956199646, 'sdtw_cost': 0.3306666314601898}, 'FM_gradient': 0.6792299747467041, 'task_gradient': 1.0174689292907715, 'dyn_gradient': 0.7305693626403809, 'FM_task_cosine': 0.05671246722340584}
T0-task 1900 {'phase_step': 1900, 'global_step': 13900, 'FM': 0.29046332836151123, 'task': 1.5587224960327148, 'dynamic': 0.23432619869709015, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.057753086090088, 'gradient_norm': 1.2802934646606445, 'source_indices': [297, 300, 334, 305], 'crop_start': [134, 203, 0, 1151], 'slots': [1, 0, 3, 1], 'target_ids': [['listener/session12/Camera-2024-06-28-120152-120208', 'listener/session12/Camera-2024-07-22-093331-093420', 'listener/session12/Camera-2024-07-16-152105-152147', 'listener/session12/Camera-2024-07-11-154330-154400'], ['listener/session12/Camera-2024-06-28-164549-164628', 'listener/session12/Camera-2024-07-10-142319-142203', 'listener/session12/Camera-2024-07-30-114103-114135', 'listener/session12/Camera-2024-07-09-142938-142853'], ['listener/session12/Camera-2024-07-22-111042-111140', 'listener/session12/Camera-2024-07-29-160525-160426', 'listener/session12/Camera-2024-07-04-120006-120008', 'listener/session12/Camera-2024-07-10-134814-134720'], ['listener/session12/Camera-2024-07-08-143054-143035', 'listener/session12/Camera-2024-10-21-103126-103143', 'listener/session12/Camera-2024-06-28-103912-104008', 'listener/session12/Camera-2024-07-29-150955-150932']], 'valid_frames': 2857, 'seconds': 16.79055643081665, 'task_components': {'valid': 1.0288286209106445, 'cover': 1.0328258275985718, 'paired': 1.08674955368042, 'ccc_cost': 0.9838235378265381, 'sdtw_cost': 0.32554715871810913}, 'FM_gradient': 0.6216502785682678, 'task_gradient': 0.7994685769081116, 'dyn_gradient': 0.5912136435508728, 'FM_task_cosine': 0.38249480724334717}
T0-task 2000 {'phase_step': 2000, 'global_step': 14000, 'FM': 0.7935658693313599, 'task': 1.4913101196289062, 'dynamic': 0.5810034871101379, 'lambda_task': 1.1338064670562744, 'lambda_dyn': 0.0, 'loss': 2.4844229221343994, 'gradient_norm': 4.855429649353027, 'source_indices': [531, 563, 512, 491], 'crop_start': [0, 151, 0, 330], 'slots': [1, 0, 1, 1], 'target_ids': [['listener/session14/Camera-2024-07-22-132508-132549', 'listener/session14/Camera-2024-07-17-112836-112807', 'listener/session14/Camera-2024-07-29-143941-143856', 'listener/session14/Camera-2024-07-19-151039-150947'], ['listener/session14/Camera-2024-10-14-151541-151421', 'listener/session14/Camera-2024-07-31-102814-102840', 'listener/session14/Camera-2024-07-29-160525-160426', 'listener/session14/Camera-2024-07-22-132508-132549'], ['listener/session14/Camera-2024-07-11-103159-103100', 'listener/session14/Camera-2024-07-17-121257-121235', 'listener/session14/Camera-2024-06-26-093649-093642', 'listener/session14/Camera-2024-07-16-134902-134937'], ['listener/session14/Camera-2024-06-28-120152-120208', 'listener/session14/Camera-2024-07-08-151240-151227', 'listener/session14/Camera-2024-10-22-123739-123750', 'listener/session14/Camera-2024-07-22-093331-093420']], 'valid_frames': 2580, 'seconds': 16.7443904876709, 'task_components': {'valid': 0.9750118255615234, 'cover': 1.00849187374115, 'paired': 1.0567009449005127, 'ccc_cost': 0.947198748588562, 'sdtw_cost': 0.4200933277606964}, 'FM_gradient': 4.661471366882324, 'task_gradient': 1.1495633125305176, 'dyn_gradient': 0.9782870411872864, 'FM_task_cosine': 0.01210381742566824}
