/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
0 16 3.261113405227661 0.2668483257293701
0 32 5.82781982421875 0.271698534488678
0 64 11.591554641723633 0.2823966443538666
20 16 1.943464756011963 0.4112101197242737
20 32 3.8927853107452393 0.4227592647075653
20 64 7.7637245655059814 0.43956804275512695
40 16 0.985783576965332 0.5075117945671082
40 32 1.976346492767334 0.49658840894699097
40 64 3.914968729019165 0.48422515392303467
60 16 2.916612148284912 0.42041003704071045
60 32 5.849809646606445 0.42319804430007935
60 64 11.641885995864868 0.43177157640457153
